id 8
slope 0.2997368030960839
intercept 0.0
r2 0.9552828503152732
arctan 0.2912153119402185
n_points 31

x y
3.74600528e-04 1.26160622e-04
2.67515033e-04 9.00145702e-05
2.37509293e-04 6.87353769e-05
1.94640269e-04 5.71812925e-05
2.01034610e-04 5.95344494e-05
2.72369144e-04 7.74929629e-05
1.80792688e-04 5.26183642e-05
1.92612203e-04 5.50041418e-05
1.78807308e-04 6.01916539e-05
1.99604807e-04 6.58620914e-05
2.06659549e-04 6.73834782e-05
1.98771404e-04 6.44857863e-05
1.77511835e-04 5.76685378e-05
2.83290997e-04 8.29645561e-05
1.93224180e-04 6.01121074e-05
2.31137243e-04 6.91417100e-05
2.55480812e-04 7.44940959e-05
2.62654110e-04 7.53381617e-05
2.52944600e-04 7.19903804e-05
2.30522452e-04 6.57915917e-05
2.01979710e-04 5.85149345e-05
1.73671850e-04 5.15190474e-05
2.93311919e-04 9.29968725e-05
1.89723257e-04 5.62880073e-05
2.07503018e-04 6.00228077e-05
2.93758387e-04 8.84004349e-05
5.10454542e-04 1.47162399e-04
2.28748962e-04 6.67431621e-05
2.65228360e-04 7.65126750e-05
4.13916044e-04 1.16840781e-04
1.82080324e-04 5.32074453e-05
