2003.65782,3.16540433e-06
2003.66974,2.95951933e-06
2003.68166,2.72501969e-06
2003.69358,2.80869422e-06
2003.7055,3.25385959e-06
2003.71742,3.82031286e-06
2003.72934,4.2984194e-06
2003.74126,4.56597912e-06
2003.75319,4.53047665e-06
2003.76511,4.12290148e-06
2003.77703,3.35899939e-06
2003.78895,2.45120954e-06
2003.80087,1.98571354e-06
2003.81279,2.44087195e-06
2003.82471,3.22975382e-06
2003.83663,3.84146266e-06
2003.84855,4.17082618e-06
2003.86047,4.29652606e-06
2003.87239,4.31214156e-06
2003.88432,4.21400845e-06
2003.89624,3.91503501e-06
2003.90816,3.35248342e-06
2003.92008,2.59254064e-06
2003.932,1.92967613e-06
2003.94392,1.87692889e-06
2003.95584,2.39274895e-06
2003.96776,2.90957453e-06
2003.97968,3.10384527e-06
2003.9916,2.87655436e-06
2004.00352,2.2920809e-06
2004.01545,1.66718129e-06
2004.02737,1.75926233e-06
2004.03929,2.68010769e-06
2004.05121,3.77878522e-06
2004.06313,4.7303963e-06
2004.07505,5.4064043e-06
2004.08697,5.75989204e-06
2004.09889,5.78547133e-06
2004.11081,5.50168973e-06
2004.12273,4.95511609e-06
2004.13465,4.25312779e-06
2004.14658,3.62586084e-06
2004.1585,3.42711556e-06
2004.17042,3.80656345e-06
2004.18234,4.43971243e-06
2004.19426,4.88776244e-06
2004.20618,4.86944836e-06
2004.2181,4.31308942e-06
2004.23002,3.42130472e-06
2004.24194,2.84891291e-06
2004.25386,3.39669455e-06
2004.26579,4.68636205e-06
2004.27771,6.0078453e-06
2004.28963,7.05333688e-06
2004.30155,7.74714284e-06
2004.31347,8.11100168e-06
2004.32539,8.18858756e-06
2004.33731,8.01474466e-06
2004.34923,7.62218588e-06
2004.36115,7.05979376e-06
2004.37307,6.39920233e-06
2004.38499,5.72809907e-06
2004.39692,5.14157666e-06
2004.40884,4.73058347e-06
2004.42076,4.54738656e-06
2004.43268,4.5557364e-06
2004.4446,4.630189e-06
2004.45652,4.62157258e-06
2004.46844,4.42316519e-06
2004.48036,3.99975267e-06
2004.49228,3.38853566e-06
2004.5042,2.68980643e-06
2004.51612,2.06616131e-06
2004.52805,1.74308619e-06
2004.53997,1.85327283e-06
2004.55189,2.2261946e-06
2004.56381,2.61791508e-06
2004.57573,2.87305214e-06
2004.58765,2.89908199e-06
2004.59957,2.65603782e-06
2004.61149,2.17550019e-06
2004.62341,1.60145546e-06
2004.63533,1.26171032e-06
2004.64725,1.42323438e-06
2004.65918,1.74218684e-06
2004.6711,1.82698446e-06
2004.68302,1.50217907e-06
2004.69494,7.25753799e-07
2004.70686,4.44356824e-07
2004.71878,1.86301643e-06
2004.7307,3.32514644e-06
2004.74262,4.60229894e-06
2004.75454,5.49677091e-06
2004.76646,5.89644721e-06
2004.77839,5.815472e-06
2004.79031,5.40464673e-06
2004.80223,4.91485674e-06
2004.81415,4.59123425e-06
2004.82607,4.52430374e-06
2004.83799,4.61816422e-06
2004.84991,4.72985641e-06
2004.86183,4.77986865e-06
2004.87375,4.74981013e-06
2004.88567,4.64025366e-06
2004.89759,4.44829572e-06
2004.90952,4.17933017e-06
2004.92144,3.8826371e-06
2004.93336,3.68263182e-06
2004.94528,3.73880431e-06
2004.9572,4.09295281e-06
2004.96912,4.58863624e-06
2004.98104,4.98891448e-06
2004.99296,5.10178851e-06
2005.00488,4.82297643e-06
2005.0168,4.13358084e-06
2005.02872,3.08248044e-06
2005.04065,1.78386564e-06
2005.05257,7.32902674e-07
2005.06449,1.69222452e-06
2005.07641,3.11379137e-06
2005.08833,4.32176253e-06
2005.10025,5.13537117e-06
2005.11217,5.46446922e-06
2005.12409,5.30995591e-06
2005.13601,4.76124124e-06
2005.14793,3.96997815e-06
2005.15985,3.11152205e-06
2005.17178,2.36319995e-06
2005.1837,1.92285863e-06
2005.19562,1.95740563e-06
2005.20754,2.37814165e-06
2005.21946,2.93723407e-06
2005.23138,3.44850311e-06
2005.2433,3.79712876e-06
2005.25522,3.91815752e-06
2005.26714,3.79123406e-06
2005.27906,3.43858721e-06
2005.29099,2.92026992e-06
2005.30291,2.32925035e-06
2005.31483,1.79670389e-06
2005.32675,1.50054962e-06
2005.33867,1.5528679e-06
2005.35059,1.81746822e-06
2005.36251,2.0826546e-06
2005.37443,2.22524198e-06
2005.38635,2.21123991e-06
2005.39827,2.11148993e-06
2005.41019,2.15216421e-06
2005.42212,2.61795536e-06
2005.43404,3.52884391e-06
2005.44596,4.66774756e-06
2005.45788,5.79342395e-06
2005.4698,6.69951883e-06
2005.48172,7.2292942e-06
2005.49364,7.29178454e-06
2005.50556,6.87229749e-06
2005.51748,6.03223204e-06
2005.5294,4.90247767e-06
2005.54132,3.6860262e-06
2005.55325,2.70010595e-06
2005.56517,2.37912975e-06
2005.57709,2.76408558e-06
2005.58901,3.3574828e-06
2005.60093,3.81507769e-06
2005.61285,4.02094992e-06
2005.62477,3.98023778e-06
2005.63669,3.77456731e-06
2005.64861,3.53200338e-06
2005.66053,3.36803274e-06
2005.67245,3.29769815e-06
2005.68438,3.20741056e-06
2005.6963,2.93582942e-06
2005.70822,2.37339704e-06
2005.72014,1.51808675e-06
2005.73206,5.87578763e-07
2005.74398,9.9419541e-07
2005.7559,1.99874002e-06
2005.76782,2.78172822e-06
2005.77974,3.20548772e-06
2005.79166,3.23509603e-06
2005.80359,2.89187607e-06
2005.81551,2.24522445e-06
2005.82743,1.58498502e-06
2005.83935,1.93618099e-06
2005.85127,3.45468258e-06
2005.86319,5.32658136e-06
2005.87511,7.08110009e-06
2005.88703,8.35960418e-06
2005.89895,8.89034066e-06
2005.91087,8.54091412e-06
2005.92279,7.35200304e-06
2005.93472,5.52797722e-06
2005.94664,3.39035896e-06
2005.95856,1.37702901e-06
2005.97048,1.15934529e-06
2005.9824,2.45107143e-06
2005.99432,3.43328145e-06
2006.00624,4.01502611e-06
2006.01816,4.23432119e-06
2006.03008,4.10897965e-06
2006.042,3.63815e-06
2006.05392,2.88578081e-06
2006.06585,2.18302264e-06
2006.07777,2.31864103e-06
2006.08969,3.35631506e-06
2006.10161,4.52880229e-06
2006.11353,5.37286739e-06
2006.12545,5.68179958e-06
2006.13737,5.42298889e-06
2006.14929,4.72187995e-06
2006.16121,3.86446562e-06
2006.17313,3.30095257e-06
2006.18505,3.41043494e-06
2006.19698,4.01121873e-06
2006.2089,4.635439e-06
2006.22082,4.96731291e-06
2006.23274,4.86235067e-06
2006.24466,4.31797207e-06
2006.25658,3.51429306e-06
2006.2685,2.95030766e-06
2006.28042,3.29261604e-06
2006.29234,4.37290506e-06
2006.30426,5.52837414e-06
2006.31618,6.34101681e-06
2006.32811,6.61412826e-06
2006.34003,6.30435476e-06
2006.35195,5.48990407e-06
2006.36387,4.34046434e-06
2006.37579,3.09018509e-06
2006.38771,2.04395554e-06
2006.39963,1.599312e-06
2006.41155,1.79595772e-06
2006.42347,2.12835038e-06
2006.43539,2.32804121e-06
2006.44732,2.37626916e-06
2006.45924,2.34536774e-06
2006.47116,2.32365824e-06
2006.48308,2.37710934e-06
2006.495,2.55759337e-06
2006.50692,2.93502932e-06
2006.51884,3.57439672e-06
2006.53076,4.46332787e-06
2006.54268,5.49016123e-06
2006.5546,6.48313821e-06
2006.56652,7.25783419e-06
2006.57845,7.65295842e-06
2006.59037,7.55640903e-06
2006.60229,6.92676428e-06
2006.61421,5.81824188e-06
2006.62613,4.43077831e-06
2006.63805,3.25706472e-06
2006.64997,3.16901315e-06
2006.66189,4.18719829e-06
2006.67381,5.40083414e-06
2006.68573,6.28257487e-06
2006.69765,6.63251339e-06
2006.70958,6.41404739e-06
2006.7215,5.69310438e-06
2006.73342,4.60073341e-06
2006.74534,3.29918698e-06
2006.75726,1.95112296e-06
2006.76918,7.01843985e-07
2006.7811,4.40688289e-07
2006.79302,1.25943701e-06
2006.80494,1.83842191e-06
2006.81686,2.1542021e-06
2006.82878,2.21403944e-06
2006.84071,2.05613904e-06
2006.85263,1.79804535e-06
2006.86455,1.70996004e-06
2006.87647,2.06383578e-06
2006.88839,2.75596992e-06
2006.90031,3.52296244e-06
2006.91223,4.19626952e-06
2006.92415,4.7121297e-06
2006.93607,5.08347061e-06
2006.94799,5.35719073e-06
2006.95992,5.56458492e-06
2006.97184,5.69689197e-06
2006.98376,5.72221401e-06
2006.99568,5.6204242e-06
2007.0076,5.40367853e-06
2007.01952,5.11434206e-06
2007.03144,4.81373454e-06
2007.04336,4.57541107e-06
2007.05528,4.47852464e-06
2007.0672,4.58258552e-06
2007.07912,4.88883555e-06
2007.09105,5.33152799e-06
2007.10297,5.81313915e-06
2007.11489,6.24710193e-06
