7116.0757
7002.7034
7333.9267
7243.6306
7175.9756
8506.6051
8395.1073
8604.5845
8718.2153
8636.7643
8643.2172
9885.3580
9783.9989
10236.6293
10200.7404
11169.3998
11255.4119
11674.8373
13101.5170
11450.7023
