2854.1958	
2917.3231	
2986.8750	
4367.9785	
4279.3003	
4478.2051	
4393.5755	
4380.8131	
5809.3230	
5702.1519	
5966.8793	
5838.4841	
5870.0758	
5847.1977	
5847.7656	
7239.1106	
7122.2159
7451.7770		
7355.8730		
7293.9802		
7313.2438		
7311.2204		
7308.4621		
7308.4578		
8656.3842		
8539.1199		
8931.5912		
8931.5907		
8746.7445		
8851.3211		
8776.2626		
8781.6244		
8772.3034		
8772.3034		
8769.6377		
8769.6377		
10061.9376		
9952.6755		
10404.7758		
10196.2694		
10355.0075		
10242.0650		
10254.0075		
10237.2080		
10237.5023		
10233.0036		
10233.0036		
11458.2013		
11362.8963		
11869.5758		
11642.0724		
11863.8611		
11708.2025		
11731.7241		
11703.4028		
11704.1971		
11697.2050		
11697.2050		
12848.4249		
12769.9138		
13324.0961		
13083.7241		
13373.8696		
13174.0912		
13216.2142		
13170.8982		
13172.7824		
14235.6606		
14174.0173		
14766.4882		
14520.9042		
14881.1469		
14639.0525		
14708.8505		
15622.1426		
15575.5787		
16195.4178		
5212.2750		
6546.4436		
7859.3373		
9159.3459		
10455.6416		
11756.6001		
13068.2964		
4965.0359		
6501.9862		
8036.1557		
9558.9761		
11064.4995		
12550.0412		
5975.0731		
6044.6224		
7583.9850		
7368.9905		
8729.2729		
9174.7658		
10056.3736		
10828.4840		
11351.3367		
12557.5956		
12616.0215		
13853.3127		
9528.6671		
9525.3661		
10978.9857		
10995.6394		
12420.1325		
12470.3920		
13840.4976		
13958.0345		
15465.2945		
15231.2389		
17000.7444		
16584.4323		
5610.2032		
7209.1019		
8851.5552		
10544.0316		
12292.4298		
14100.0616		
15965.9751		
5978.2811		
6041.4176		
7384.9667		
7568.0259		
8776.8364		
9127.2003		
10165.8283		
10719.0264		
11565.3713		
12343.5579		
12988.7890		
14000.7013		
14447.8573		
15952.1416		
9525.4699		
9528.5710		
10979.6684		
10994.9604		
12422.8352		
12467.6937		
13848.5747		
13949.9748		
15251.2579		
15445.2838		
16627.9706		
16957.2127		
15964.6684	
15967.2485	
17420.5340	
17428.2026	
5108.9019	
5157.1563	
5064.2537	
5176.4172	
4989.1995	
5211.2954	
4876.2507	
5269.0365	
5839.3259	
7043.9368	
8174.2922		
