freq,cluster
9869.7583,17
8492.525,17
7103.75,17
8383.0917,17
6992.5333,19
9770.1917,19
11153.8833,17
8769.075,17
10213.7917,17
11649.2833,17
8588.325,17
8699.4417,17
10178.2083,12
10073.5167,13
7177.725,5
7177.725,5
11133.0417,12
