-------- Hyperameters ---------
angular threshold 0.08
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.08
Min samples 2
-------- Variables ---------
population ranking 0
slope 0.0468647057623244
intercept 0.0
r2 0.7187370942550941
arctan 0.046830441242931974
n_points 2292

x y
2.26283223e-05 0.00000000e+00
3.17649694e-05 0.00000000e+00
5.23237512e-05 0.00000000e+00
2.63041330e-04 0.00000000e+00
2.34203951e-05 0.00000000e+00
2.96148904e-03 4.52100670e-04
4.15612127e-05 0.00000000e+00
2.28232085e-05 0.00000000e+00
5.32188837e-05 0.00000000e+00
3.12313181e-05 0.00000000e+00
5.04835513e-05 0.00000000e+00
3.34762230e-05 0.00000000e+00
2.11469294e-05 0.00000000e+00
1.99195117e-05 0.00000000e+00
2.33349191e-05 0.00000000e+00
3.40500317e-05 0.00000000e+00
2.17356797e-05 0.00000000e+00
2.33958706e-05 0.00000000e+00
4.00198853e-05 0.00000000e+00
2.15311476e-05 0.00000000e+00
2.32031873e-05 0.00000000e+00
2.12458720e-05 0.00000000e+00
4.81812799e-05 0.00000000e+00
9.08883486e-05 0.00000000e+00
2.04776146e-05 0.00000000e+00
3.19656140e-05 0.00000000e+00
2.55590756e-05 0.00000000e+00
3.63044813e-05 0.00000000e+00
2.50925560e-05 0.00000000e+00
2.60000533e-05 0.00000000e+00
2.03169597e-05 0.00000000e+00
7.01674507e-04 1.91149178e-05
3.86787442e-05 0.00000000e+00
7.95558724e-05 0.00000000e+00
7.50728114e-05 0.00000000e+00
2.22978200e-05 0.00000000e+00
2.11483596e-05 0.00000000e+00
5.82122772e-05 0.00000000e+00
2.16865191e-05 0.00000000e+00
6.00275177e-05 0.00000000e+00
5.83192976e-05 0.00000000e+00
5.47085164e-05 0.00000000e+00
1.97305380e-05 0.00000000e+00
3.00582528e-05 0.00000000e+00
7.90128035e-04 1.24272539e-04
2.06856232e-05 0.00000000e+00
1.98078024e-05 0.00000000e+00
1.98385205e-05 0.00000000e+00
5.75522405e-05 0.00000000e+00
2.15167031e-05 0.00000000e+00
2.95219809e-05 0.00000000e+00
3.15316224e-05 0.00000000e+00
3.16841105e-05 0.00000000e+00
5.84054674e-05 0.00000000e+00
7.72060465e-05 0.00000000e+00
3.56624129e-05 0.00000000e+00
3.48059484e-05 0.00000000e+00
2.10263899e-05 0.00000000e+00
1.54567910e-04 0.00000000e+00
1.68703351e-04 0.00000000e+00
9.45700424e-05 0.00000000e+00
1.81554866e-04 2.78810254e-05
2.69309468e-05 0.00000000e+00
4.28065723e-05 0.00000000e+00
2.24634541e-05 0.00000000e+00
5.62534841e-05 0.00000000e+00
6.56947017e-05 0.00000000e+00
1.99098421e-05 0.00000000e+00
8.16473691e-05 0.00000000e+00
3.94787303e-05 0.00000000e+00
2.82131089e-05 0.00000000e+00
4.18354328e-05 0.00000000e+00
4.84514319e-05 0.00000000e+00
5.77543801e-05 0.00000000e+00
2.55621167e-05 0.00000000e+00
3.21318224e-05 0.00000000e+00
2.11366973e-05 0.00000000e+00
3.02940852e-05 0.00000000e+00
1.99971211e-05 0.00000000e+00
2.70791884e-05 0.00000000e+00
4.42159208e-05 0.00000000e+00
8.98409098e-05 0.00000000e+00
2.92897006e-05 0.00000000e+00
2.99713863e-05 0.00000000e+00
