-------- Hyperameters ---------
angular threshold 0.08
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.08
Min samples 2
-------- Variables ---------
population ranking 6
slope 1.309922510689485
intercept 0.0
r2 0.9995655480450057
arctan 0.9187717460296619
n_points 332

x y
2.40672822e-05 2.65789185e-05
7.84366453e-05 8.37254492e-05
2.11067834e-05 2.45637270e-05
2.07145794e-04 2.61147289e-04
3.16934071e-05 4.55861195e-05
1.10755636e-04 1.61289012e-04
2.99809521e-05 4.04988690e-05
2.61201224e-05 2.96819740e-05
4.39077587e-05 4.85879803e-05
2.21864077e-05 3.04476251e-05
2.59155768e-05 3.44950838e-05
4.03392439e-05 5.53987677e-05
2.71274168e-04 3.49489417e-04
5.75247438e-05 8.30454007e-05
9.27393689e-05 1.34221370e-04
5.81532337e-05 6.77099771e-05
3.52453050e-05 4.21594344e-05
2.89861228e-05 3.17603297e-05
4.04227303e-05 4.87822295e-05
4.22527100e-05 4.46722045e-05
8.09566832e-05 9.48608890e-05
2.00149295e-04 2.12567911e-04
2.39774593e-05 3.22165261e-05
4.49119884e-05 5.88214877e-05
2.11767081e-05 2.44259130e-05
4.17244474e-05 5.34117810e-05
2.01581865e-05 2.56195694e-05
3.70067757e-05 4.14037189e-05
1.98082474e-05 2.88629350e-05
3.56472264e-05 4.87182490e-05
2.82845530e-05 3.75814023e-05
2.32358035e-05 2.48426828e-05
2.53787632e-04 2.75680480e-04
5.45887939e-05 7.57247657e-05
2.05226043e-05 2.60294865e-05
8.98575713e-05 1.20919422e-04
2.92698971e-05 3.59383285e-05
1.14262960e-04 1.47650376e-04
3.89483037e-05 4.55964696e-05
4.04591939e-05 4.66736631e-05
2.37578846e-05 2.90160449e-05
5.19026574e-04 7.04326456e-04
3.42726354e-04 4.24741376e-04
8.96671933e-04 9.92122585e-04
4.54188070e-05 5.57342875e-05
1.56185861e-03 1.67130690e-03
3.21621149e-05 4.14342784e-05
8.13455164e-04 1.01579828e-03
2.61117291e-05 3.18584762e-05
2.56825097e-03 3.72873947e-03
7.56216814e-04 9.45545604e-04
6.32866905e-04 8.34093028e-04
1.86878758e-04 2.26948302e-04
8.59672750e-05 1.07328874e-04
1.03417198e-03 1.12012133e-03
2.31680331e-04 2.97112999e-04
1.71165454e-04 1.87457139e-04
3.37779146e-04 4.41856038e-04
1.06811243e-04 1.53097551e-04
5.79715622e-05 7.20750705e-05
1.42030757e-04 1.96816025e-04
2.91390980e-04 3.85938604e-04
4.19820363e-04 4.60799806e-04
6.41370488e-04 8.94298182e-04
7.22304631e-04 1.00418666e-03
3.43241141e-05 4.22493225e-05
3.47917867e-05 4.03259110e-05
3.05745074e-05 4.40468238e-05
3.02300602e-05 3.19455909e-05
1.00672419e-03 1.44724235e-03
9.60368231e-05 1.39899910e-04
4.26795098e-05 4.97800949e-05
1.27890882e-04 1.71374042e-04
2.38120610e-04 2.72920150e-04
2.08978258e-05 2.58148326e-05
4.19988040e-05 4.79063700e-05
2.27377905e-05 2.49022622e-05
1.05776661e-03 1.15501160e-03
8.04683836e-05 9.02541482e-05
2.90747299e-05 3.23071630e-05
9.83296642e-04 1.19783318e-03
3.09730779e-05 4.23279923e-05
9.17054812e-05 1.10258362e-04
2.32797419e-05 3.15853027e-05
3.82050431e-05 4.03782414e-05
2.98872557e-05 3.77813688e-05
4.32488283e-04 5.36687847e-04
4.71172267e-05 5.61341786e-05
2.27535508e-05 2.75683811e-05
3.13657736e-05 3.73916779e-05
1.33948613e-04 1.74664651e-04
6.82582021e-03 7.18962816e-03
5.74107206e-05 7.19876507e-05
2.56617446e-05 2.72719671e-05
2.53995821e-05 2.72874894e-05
2.19016147e-04 2.33890884e-04
2.88638987e-05 3.20946616e-05
2.04676725e-05 2.27182157e-05
4.47006246e-05 6.29599912e-05
3.89606744e-05 4.86523563e-05
1.28625424e-04 1.77643003e-04
2.00690560e-05 2.20724425e-05
4.85139539e-05 6.40469667e-05
6.59733268e-05 8.76011166e-05
7.02886564e-05 7.64442932e-05
9.58107433e-05 1.20258335e-04
1.45933462e-04 2.05202368e-04
1.02899781e-04 1.35819491e-04
7.01137819e-04 7.96035040e-04
4.23722435e-04 6.06671736e-04
6.67529085e-05 8.48146863e-05
1.18662399e-04 1.45778490e-04
1.15549766e-04 1.43630133e-04
