-------- Hyperameters ---------
angular threshold 0.08
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.08
Min samples 2
-------- Variables ---------
population ranking 7
2.01902796e-05 3.94317481e-05
3.20450758e-05 6.17793726e-05
3.54840773e-05 5.36861838e-05
9.55085354e-05 1.67205580e-04
7.33095909e-05 1.38352946e-04
1.11400292e-04 2.30733737e-04
2.13140804e-05 3.49643224e-05
9.50644959e-05 1.63458180e-04
6.44444170e-05 1.02000580e-04
6.61697616e-05 1.27173862e-04
1.37098168e-04 2.13163676e-04
5.13914174e-05 1.03878589e-04
3.92027824e-05 5.82906309e-05
3.11516216e-05 4.88712556e-05
2.45924113e-05 4.86664769e-05
3.94180748e-05 5.77878852e-05
2.42783259e-04 3.99846596e-04
2.62738979e-05 5.23214452e-05
2.85721634e-05 5.22019527e-05
