-------- Hyperameters ---------
angular threshold 0.08
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.08
Min samples 2
-------- Variables ---------
population ranking 8
slope 2.4018174940248618
intercept 0.0
r2 0.9992172780568439
arctan 1.1762738937776307
n_points 217

x y
1.37323922e-04 4.16185602e-04
2.93675800e-05 6.63098580e-05
2.58688601e-05 7.20063798e-05
5.69835515e-04 1.30551348e-03
3.66984978e-05 1.30873013e-04
3.32372964e-05 7.41520191e-05
2.16013997e-05 5.83697882e-05
2.23882495e-05 7.68383123e-05
3.44763990e-05 1.04341391e-04
3.43555924e-05 1.05034562e-04
2.86275760e-05 8.45652033e-05
2.64908408e-05 8.31601664e-05
8.28694647e-04 2.40932184e-03
2.03806967e-04 5.25282664e-04
2.59289995e-04 6.73326756e-04
2.27401738e-05 6.97476090e-05
4.54149870e-04 1.05263774e-03
2.21717339e-05 6.10263137e-05
7.58933892e-05 1.85752690e-04
6.35492483e-05 2.06743430e-04
4.83595303e-04 1.44299214e-03
4.60143133e-05 1.51536560e-04
2.14105471e-05 6.43158291e-05
1.01140623e-03 2.33393593e-03
3.96034152e-04 9.03480637e-04
3.43519474e-05 7.79452229e-05
1.14849651e-04 2.61176465e-04
6.49062625e-05 1.56262887e-04
2.34411300e-05 6.01858399e-05
1.05289014e-04 3.44723291e-04
2.62298134e-05 6.32251542e-05
6.67418416e-04 1.67397844e-03
7.76158884e-04 1.85710690e-03
2.80679289e-04 8.71381499e-04
3.35301564e-05 8.65990600e-05
6.51522627e-04 1.78080797e-03
5.96983436e-04 1.62871264e-03
7.94847356e-05 2.66966551e-04
6.19307148e-04 1.76433740e-03
4.45689367e-04 1.33795799e-03
1.20116338e-04 3.14560768e-04
4.59885048e-05 1.43801634e-04
3.05504774e-04 1.06684327e-03
5.01014189e-05 1.13002474e-04
2.17963577e-05 6.62607522e-05
2.20153641e-04 7.62518829e-04
3.35701602e-05 9.71560244e-05
3.52113906e-05 1.15424850e-04
1.49604926e-03 3.44518815e-03
2.41627925e-05 5.36495979e-05
2.75835133e-05 7.54334993e-05
2.68305604e-05 7.54609202e-05
3.97332117e-05 1.24948661e-04
1.07245520e-04 3.56454632e-04
4.17752989e-04 1.20253741e-03
5.49096244e-05 1.51438903e-04
5.04032613e-05 1.33729586e-04
1.04902800e-04 3.51488925e-04
2.21063084e-04 7.91936718e-04
2.23384574e-05 4.93633392e-05
7.32642426e-04 2.37872429e-03
8.14297853e-05 2.15107777e-04
3.95033553e-05 1.21370744e-04
4.04152371e-05 1.10170608e-04
4.74731544e-05 1.12998452e-04
1.85817363e-04 5.89737908e-04
1.63709855e-04 5.29476097e-04
1.35735052e-04 3.56031880e-04
2.97444630e-04 9.21081241e-04
1.66768482e-04 5.50214432e-04
2.64898513e-04 6.05500435e-04
1.25044937e-04 3.52898266e-04
3.95832116e-05 1.02982239e-04
3.86917805e-05 1.37692604e-04
2.85036958e-04 6.51745235e-04
5.19144583e-05 1.13626885e-04
3.65377951e-05 8.11895658e-05
5.51266280e-05 1.67278901e-04
2.67701140e-05 8.35863639e-05
6.91372721e-05 1.93967049e-04
3.98215782e-04 1.27233367e-03
6.11365729e-05 1.40233044e-04
8.91384152e-04 2.57429732e-03
5.62065868e-05 1.85801551e-04
5.07018653e-05 1.43538797e-04
5.03646479e-05 1.44925991e-04
6.56491551e-05 1.53515084e-04
8.72409855e-04 1.97992592e-03
2.09524978e-05 6.04135361e-05
2.37532084e-05 8.07249402e-05
5.49894599e-05 1.55064253e-04
8.97748086e-05 2.67524196e-04
3.38593729e-05 7.86059258e-05
6.30990358e-04 1.52097675e-03
4.54247434e-05 1.42836191e-04
3.84501992e-05 9.02584068e-05
3.86642031e-05 9.02046599e-05
1.98532029e-05 4.58029539e-05
4.05532384e-05 1.05469016e-04
4.62500508e-05 1.03224719e-04
2.93707928e-05 6.42152014e-05
2.08781999e-05 7.48200695e-05
2.78316261e-05 7.59939361e-05
6.23202364e-05 1.91244760e-04
3.40727391e-05 7.42815977e-05
1.55567204e-04 4.17322694e-04
2.71822022e-05 5.92382924e-05
2.03191795e-05 6.38803866e-05
6.94802370e-05 1.75824320e-04
2.77895259e-05 6.86675228e-05
2.67652775e-05 7.27092096e-05
