-------- Hyperameters ---------
angular threshold 0.08
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.08
Min samples 2
-------- Variables ---------
population ranking 2
slope 0.4164614794121569
intercept 0.0
r2 0.9646315490344335
arctan 0.394616272854028
n_points 854

x y
3.07095678e-05 1.19723004e-05
2.77089826e-05 1.21574027e-05
2.41846983e-03 8.27165578e-04
4.67234769e-05 2.35970643e-05
4.91112403e-04 2.50890056e-04
9.50253709e-05 4.57336834e-05
1.46917394e-04 6.70895468e-05
1.62788117e-04 7.63792121e-05
1.14452746e-04 5.27328500e-05
1.18685896e-04 5.98562868e-05
3.23814801e-04 1.08087847e-04
8.55124607e-05 2.90873638e-05
8.58445588e-05 2.88572447e-05
2.38998854e-03 8.62887061e-04
5.84946293e-05 2.61872306e-05
7.12557955e-05 3.63755965e-05
2.70588750e-05 1.39819284e-05
1.43903243e-04 5.22899806e-05
1.03132340e-04 4.24487385e-05
6.63128155e-05 3.32272650e-05
3.66654352e-05 1.28344193e-05
1.05992210e-03 5.22127148e-04
2.66207302e-04 1.28797387e-04
1.64835520e-03 7.29322983e-04
3.75205850e-05 1.62752006e-05
2.26269038e-04 1.04252090e-04
1.26244984e-03 4.63385575e-04
8.27884416e-05 2.96855695e-05
3.60820866e-05 1.77429201e-05
2.46657184e-05 1.27718351e-05
9.77752227e-05 3.80310477e-05
2.44491488e-04 9.87550357e-05
4.25304710e-05 2.17824189e-05
1.30786469e-03 5.17330316e-04
1.21739509e-04 5.47308881e-05
1.58305708e-04 5.49778078e-05
1.34823550e-04 5.15936087e-05
7.43104783e-05 3.25599104e-05
6.54706521e-04 3.26743968e-04
1.27837909e-04 4.50050161e-05
6.68654444e-05 2.97352291e-05
4.38708534e-04 1.58799124e-04
6.42178438e-05 2.24197937e-05
2.61410026e-04 9.60625516e-05
2.76462758e-04 9.59488076e-05
2.66063342e-05 1.32344623e-05
4.34983685e-05 2.14416855e-05
7.08427892e-05 3.32983821e-05
4.21070779e-05 1.48378643e-05
2.95271978e-05 1.18698110e-05
2.73401410e-04 1.25138164e-04
1.49303652e-04 5.24900471e-05
2.98561409e-05 1.51477076e-05
1.09472344e-04 3.93608724e-05
9.13670533e-05 3.02751773e-05
1.24267349e-04 4.96727249e-05
3.10834817e-05 1.34264386e-05
3.27960403e-05 1.19234395e-05
8.13186138e-05 3.40749594e-05
1.22641759e-04 5.05992640e-05
2.83619111e-05 1.46367544e-05
2.46980028e-04 9.62479450e-05
3.51915366e-05 1.20830340e-05
2.86261401e-03 1.00711703e-03
3.42098982e-05 1.46131976e-05
3.42243872e-05 1.37962162e-05
3.00440395e-05 1.48920127e-05
3.88013542e-05 1.76528912e-05
3.89736727e-05 1.97877980e-05
2.52444174e-04 1.18074888e-04
5.83135886e-05 1.95648577e-05
5.37695000e-05 2.32672131e-05
2.86579485e-05 1.16030848e-05
4.97091814e-05 2.43961789e-05
6.07830705e-05 3.10570236e-05
5.89498366e-05 2.38246832e-05
4.54659839e-05 1.79426834e-05
7.02702413e-05 2.75242655e-05
7.29060280e-05 2.76779077e-05
2.30700010e-05 1.16778625e-05
7.55324906e-05 3.39303013e-05
3.90790477e-05 1.88705504e-05
4.17931401e-05 1.65815556e-05
5.52474372e-05 2.17271612e-05
3.33588648e-05 1.49939373e-05
9.20779262e-05 4.32948876e-05
6.39313948e-05 3.00220820e-05
6.28935511e-04 3.10600380e-04
3.83903971e-04 1.78544900e-04
2.72548551e-05 1.28316423e-05
3.63632737e-05 1.86139937e-05
3.39434058e-05 1.24855553e-05
7.27392649e-05 3.61962729e-05
3.16465997e-05 1.19195328e-05
2.40279499e-03 9.97026057e-04
9.27815797e-05 4.68587192e-05
1.14599008e-03 5.56916604e-04
3.33230627e-05 1.15719765e-05
1.17625865e-03 4.62494619e-04
3.54502008e-05 1.31948282e-05
3.22256158e-05 1.43161338e-05
1.60790522e-04 8.26080734e-05
1.94413935e-03 7.84319738e-04
6.93705624e-04 2.87386955e-04
7.46828369e-05 3.42368014e-05
2.59714130e-04 9.12096763e-05
6.30337608e-04 3.07350931e-04
4.21932670e-05 1.65265513e-05
2.79871447e-05 1.18221855e-05
7.04706252e-04 2.81710857e-04
6.26558225e-04 2.72043806e-04
1.37840858e-03 6.76305803e-04
3.61817136e-05 1.81800361e-05
6.24692553e-04 2.95507089e-04
5.25957667e-05 2.68565442e-05
5.86893338e-05 2.97064628e-05
1.18461297e-04 5.34722688e-05
7.41007771e-04 3.76141237e-04
3.27158284e-05 1.36981488e-05
3.63562667e-05 1.24059531e-05
2.62022873e-05 1.20243777e-05
4.41595768e-05 2.15452041e-05
2.93620648e-04 1.17908647e-04
4.97265285e-04 1.64170032e-04
3.29844212e-05 1.23599195e-05
3.16304450e-05 1.31622006e-05
8.80873181e-04 4.24785742e-04
4.97046192e-05 2.24051270e-05
9.07432733e-04 4.53666934e-04
7.28203789e-05 2.40713960e-05
6.95020743e-05 2.32822234e-05
5.04157414e-04 2.24746732e-04
7.57024810e-04 3.32084345e-04
3.60291423e-05 1.19092207e-05
3.45568195e-05 1.46363120e-05
3.43522164e-05 1.50658820e-05
5.22865924e-04 2.35643025e-04
4.91616381e-05 2.53019717e-05
3.89707829e-04 1.93522678e-04
7.58223632e-05 3.69724538e-05
5.24502406e-04 2.71463860e-04
4.31519850e-04 1.61348313e-04
1.03304571e-04 5.10810904e-05
6.95863853e-04 2.66216428e-04
5.15015506e-04 1.78364949e-04
2.59785265e-05 1.25038631e-05
2.79407224e-05 1.36841377e-05
2.95126875e-05 1.27015854e-05
6.77069711e-04 2.96463062e-04
2.34840730e-05 1.15380017e-05
2.58036285e-05 1.18796714e-05
6.51448100e-04 2.56218224e-04
3.13855060e-04 1.53710148e-04
4.26709683e-05 2.14091523e-05
3.05389491e-05 1.55573879e-05
6.46782649e-04 3.11284113e-04
2.16736517e-04 9.55521845e-05
1.00261527e-04 4.13645925e-05
7.15259435e-05 3.38041094e-05
7.64030423e-05 3.68044995e-05
7.63674211e-05 3.71149072e-05
7.50620544e-05 2.77129884e-05
4.51494658e-04 2.17609184e-04
6.94013726e-05 3.47227979e-05
1.12865803e-03 4.64694095e-04
4.85630211e-03 2.48934960e-03
1.23530819e-04 6.27910719e-05
1.65868676e-04 8.48545593e-05
1.21557610e-03 5.62763873e-04
5.55734872e-05 2.78443677e-05
2.82573520e-04 1.43104878e-04
4.74761616e-04 1.81027952e-04
1.08584399e-04 5.23427141e-05
1.21586334e-04 5.09655462e-05
3.69690840e-05 1.57577213e-05
1.23554060e-04 6.07980358e-05
2.15609282e-04 1.05462657e-04
2.05658351e-04 1.04882707e-04
3.56477449e-05 1.62703896e-05
9.27027599e-04 3.55494980e-04
1.53504762e-04 6.55091849e-05
5.29470409e-05 2.22016112e-05
8.13402597e-05 2.83210060e-05
5.76195402e-04 1.98377722e-04
9.02582702e-05 3.46490703e-05
4.12886842e-04 1.95557306e-04
6.99213080e-05 3.36623982e-05
4.53130165e-05 2.21514322e-05
3.65079421e-05 1.51988035e-05
4.68795116e-04 1.85088792e-04
5.29930896e-05 2.54560913e-05
2.65060469e-04 1.17738015e-04
1.44780024e-03 5.39110549e-04
1.36967471e-03 4.93910738e-04
2.47692242e-04 1.23942344e-04
3.02995533e-05 1.46121537e-05
3.01836655e-05 1.50793357e-05
4.91335675e-05 1.91547574e-05
1.55117630e-04 7.89013344e-05
8.18361444e-05 4.16441113e-05
5.34393085e-05 1.97017436e-05
4.14186751e-05 1.72908436e-05
4.33233971e-04 1.81995885e-04
4.48152161e-04 1.79082807e-04
2.58021148e-05 1.23180445e-05
2.61787178e-05 1.17584297e-05
8.56624349e-04 4.25985348e-04
6.89014379e-05 3.22152839e-05
3.76408753e-05 1.77917551e-05
3.15754980e-05 1.52562400e-05
2.97744528e-05 1.47932278e-05
1.25092461e-04 6.35865944e-05
1.55684586e-04 5.62110623e-05
2.90009716e-04 9.54769169e-05
2.23303146e-04 8.06110796e-05
8.75797244e-05 4.16335777e-05
2.91811173e-05 1.36644615e-05
2.38692896e-05 1.21813136e-05
2.88196966e-05 1.37991712e-05
2.96703105e-05 1.30130657e-05
3.03455655e-05 1.46756561e-05
3.00922233e-05 1.23029324e-05
2.13799750e-04 1.04630181e-04
3.70069283e-05 1.47385977e-05
3.62562392e-05 1.54651833e-05
3.31270487e-04 1.61369054e-04
2.98323666e-05 1.39811839e-05
2.94453322e-05 1.42676460e-05
4.85486739e-05 2.42940830e-05
8.23430415e-05 3.61909587e-05
7.02542219e-05 3.32712084e-05
6.77307290e-04 3.17268439e-04
6.23803331e-05 2.75380310e-05
1.26201553e-04 4.85189061e-05
7.21258973e-05 3.31017626e-05
1.18661363e-04 4.91028963e-05
3.16314781e-05 1.61787474e-05
2.87731621e-05 1.31620579e-05
2.22490994e-04 8.89533690e-05
8.66111737e-05 3.55749625e-05
4.51580863e-05 1.60611558e-05
9.73125268e-05 3.86322870e-05
1.12651350e-04 5.30638146e-05
7.69006200e-05 3.60751811e-05
5.34467087e-05 2.46060605e-05
3.04612995e-04 1.52565739e-04
3.15223787e-05 1.33820245e-05
2.97032802e-05 1.40156307e-05
1.16636481e-04 5.10907363e-05
1.62485150e-04 5.86096278e-05
4.48727688e-05 2.12692132e-05
4.23056963e-05 1.48368672e-05
4.25744920e-05 1.43445543e-05
3.71168596e-04 1.73776878e-04
1.41450074e-03 5.28029454e-04
2.12457539e-04 8.93638293e-05
1.05329022e-02 4.25540231e-03
4.64769155e-03 1.66940585e-03
7.59233072e-04 2.87549321e-04
3.88916849e-04 1.82227648e-04
7.80112291e-05 3.26844908e-05
7.26016980e-05 2.83528701e-05
3.80059472e-05 1.66316568e-05
3.54214248e-05 1.30404320e-05
4.22477927e-05 1.43116500e-05
4.25332352e-04 2.12469787e-04
2.56664386e-05 1.15759382e-05
6.05648198e-05 2.18721228e-05
6.05708826e-05 2.08756330e-05
2.74553428e-03 1.20392192e-03
2.85866533e-03 1.16747706e-03
3.95194823e-05 1.64921060e-05
5.65354169e-05 2.70198445e-05
3.80011277e-05 1.81455326e-05
2.04641617e-01 1.04023055e-01
2.11703877e-04 1.06680676e-04
1.80286024e-03 9.14587345e-04
4.68955638e-04 1.81447307e-04
2.43782831e-04 8.85035687e-05
4.93753404e-05 2.25622548e-05
5.10800711e-05 2.42585629e-05
4.50991102e-04 2.10299183e-04
1.58153876e-04 5.89262164e-05
1.97701518e-04 9.91358787e-05
2.03421979e-04 8.74681628e-05
5.23512082e-04 1.93378127e-04
1.46828512e-04 7.34126369e-05
1.43636931e-04 6.99795972e-05
3.52976990e-05 1.28120822e-05
1.55639222e-04 6.10866088e-05
1.51291937e-04 6.26449146e-05
5.60262981e-04 2.17812576e-04
2.60389241e-04 8.79528633e-05
1.40800103e-04 6.83817981e-05
4.72291808e-05 2.37704472e-05
5.58696793e-05 2.76491100e-05
5.15852917e-05 1.79063733e-05
2.56209972e-05 1.22164781e-05
7.17697850e-05 2.87835176e-05
2.35436208e-01 8.13728440e-02
2.80326264e-04 9.52581449e-05
5.38123509e-05 2.44652056e-05
3.08774380e-05 1.46736307e-05
3.90646397e-05 1.55867237e-05
7.21256377e-04 3.69539145e-04
7.28191708e-04 3.68443156e-04
1.42703594e-03 6.17637291e-04
9.10818631e-05 3.27879796e-05
2.41597754e-02 8.14467116e-03
3.00681438e-05 1.39579294e-05
3.26631694e-05 1.28357867e-05
3.68920925e-05 1.62035088e-05
3.77700277e-05 1.56305250e-05
4.23060540e-05 1.91633496e-05
1.44315274e-04 5.21927814e-05
4.77156837e-04 2.15365326e-04
2.51462835e-03 1.01471967e-03
5.93274159e-04 2.92872283e-04
2.82688058e-05 1.38481556e-05
3.71734595e-05 1.80502177e-05
9.36235258e-05 4.70719199e-05
2.44359715e-03 9.34370803e-04
2.42082141e-03 9.18335471e-04
7.06684061e-05 2.68628596e-05
4.33759426e-04 1.91051174e-04
5.62207702e-05 1.85072041e-05
5.84968884e-05 2.69290705e-05
5.90356901e-05 2.62426723e-05
4.62320704e-05 1.57043958e-05
5.44163173e-03 2.36876229e-03
4.64815299e-05 1.78306323e-05
3.78901624e-05 1.37509185e-05
3.55362709e-04 1.59921573e-04
7.08022681e-05 2.79178338e-05
7.15769163e-05 3.16823695e-05
6.92683553e-05 3.26527424e-05
2.84187646e-03 1.36718472e-03
2.51736835e-05 1.26640150e-05
5.65939432e-05 2.47708601e-05
6.24796377e-05 2.62146018e-05
5.14853039e-05 1.80788280e-05
5.96691042e-05 2.30095035e-05
2.77351667e-05 1.16562726e-05
3.77058119e-05 1.85522189e-05
2.00236218e-04 6.84611756e-05
8.86769677e-04 3.98864683e-04
8.43315935e-04 3.82868685e-04
5.25360272e-04 2.64313886e-04
3.32704389e-05 1.18058179e-05
5.57950872e-05 2.39708663e-05
5.52836951e-04 2.62165795e-04
6.67979365e-03 2.70440213e-03
3.34060842e-03 1.61147524e-03
1.11522695e-04 5.76782678e-05
1.49354292e-04 5.53957969e-05
6.08496871e-05 2.63351216e-05
2.41871485e-05 1.22564322e-05
1.20998079e-03 5.35784866e-04
8.20038273e-05 3.56281449e-05
4.33763218e-05 1.55842459e-05
1.15883111e-04 5.63674391e-05
4.94520428e-05 1.66631004e-05
3.27582334e-04 1.33068210e-04
3.31802092e-05 1.64264287e-05
3.32673389e-05 1.58150581e-05
8.97800856e-05 4.46086032e-05
3.45084330e-04 1.64688673e-04
3.80924484e-03 1.92486999e-03
7.32726387e-05 2.64516994e-05
5.47469174e-04 1.93086640e-04
3.99744080e-03 1.94247810e-03
4.05029472e-04 1.87460123e-04
3.85402826e-03 1.85013662e-03
2.45517330e-04 1.20018701e-04
3.56025692e-03 1.64019194e-03
3.99437420e-04 1.91525645e-04
3.08655125e-03 1.42013513e-03
2.95433323e-04 1.00789352e-04
2.66904688e-03 1.14179869e-03
2.49103219e-03 1.06417758e-03
1.92234279e-03 8.99390297e-04
1.75484289e-03 8.29461545e-04
8.59245155e-04 3.80408422e-04
7.82824138e-04 3.09100210e-04
4.63785350e-04 2.29948461e-04
2.36478361e-03 9.72077231e-04
2.33021347e-04 1.12903068e-04
5.28235063e-05 2.28052507e-05
3.31899155e-04 1.36858695e-04
2.10880736e-03 8.63009882e-04
2.40734584e-04 1.06424197e-04
7.38601747e-05 3.18889369e-05
7.23820466e-05 3.15342466e-05
1.71429658e-03 6.50769629e-04
2.51972636e-04 9.27687701e-05
1.26468761e-03 5.51034936e-04
3.28552610e-05 1.22594762e-05
1.14831189e-03 4.37825830e-04
6.43412837e-04 2.30278552e-04
1.06492469e-03 4.35657366e-04
9.96631376e-04 4.28007958e-04
3.42539960e-04 1.30385646e-04
2.33420525e-05 1.18193215e-05
1.20953448e-03 4.86058613e-04
1.16737024e-03 4.59277399e-04
1.36018015e-03 5.57778473e-04
1.33966992e-03 4.89887309e-04
3.66737058e-05 1.29583571e-05
4.91232428e-04 1.97771432e-04
1.43586479e-03 5.38914296e-04
7.54894136e-05 3.04645168e-05
5.90822627e-05 2.02868577e-05
1.80945438e-03 6.61098621e-04
5.13598557e-05 2.51487117e-05
2.11489195e-03 7.72860182e-04
8.55335663e-05 3.38893016e-05
2.26253242e-03 7.94658068e-04
4.13240022e-04 1.44082537e-04
3.85083821e-04 1.47859882e-04
2.92365044e-03 1.03128084e-03
2.06339170e-03 1.06499712e-03
3.58725206e-05 1.82052719e-05
3.41166930e-05 1.74235099e-05
3.60404310e-03 1.26517754e-03
9.80168159e-04 3.75100342e-04
5.26803390e-04 1.90032846e-04
3.23089638e-03 1.11688325e-03
3.72888340e-04 1.27954153e-04
2.69981027e-03 1.01580150e-03
2.07097127e-04 9.93185869e-05
2.07512629e-04 9.34222078e-05
3.12367470e-04 1.09658893e-04
9.19386610e-05 3.34971830e-05
2.84789237e-03 9.77605630e-04
3.63697958e-04 1.25968989e-04
2.74103972e-03 9.65399667e-04
2.46594021e-03 8.43200532e-04
9.21824790e-05 3.54696650e-05
4.06801866e-05 1.73176097e-05
2.22495316e-03 7.47349359e-04
2.25674783e-04 7.86394897e-05
2.41103441e-04 8.26673077e-05
2.39554422e-05 1.19359760e-05
3.02690566e-03 1.17089890e-03
2.42684640e-03 8.08237523e-04
5.01847419e-04 1.71323169e-04
7.90040879e-04 2.73479416e-04
1.20753857e-03 4.11278843e-04
4.27656092e-05 1.77232488e-05
8.32641157e-05 3.66281068e-05
1.96516089e-03 6.84138377e-04
1.10479667e-04 4.01531502e-05
1.18799713e-03 4.11258027e-04
3.62931786e-04 1.44910329e-04
3.24215580e-04 1.07504917e-04
1.35268131e-04 4.91006098e-05
1.97327490e-03 6.50004712e-04
5.36984280e-05 2.46766841e-05
4.35110425e-05 2.20960735e-05
1.44819580e-04 6.60382315e-05
2.01809590e-03 6.70094463e-04
1.19545398e-04 5.31645109e-05
1.27985923e-04 5.49587440e-05
2.09825829e-03 1.02902009e-03
8.29838553e-04 2.82732753e-04
1.29069144e-03 4.35118072e-04
1.98776305e-04 7.21233248e-05
3.39319940e-05 1.74113844e-05
1.20561056e-04 3.99315937e-05
5.99129118e-04 2.70851206e-04
5.99133289e-05 2.21314317e-05
3.59549335e-05 1.41730251e-05
6.91851653e-05 2.36259032e-05
2.12229178e-04 8.01425850e-05
9.48401858e-05 3.19460043e-05
2.94193503e-04 1.04789524e-04
6.95740080e-04 2.30179002e-04
3.06727631e-04 1.07950984e-04
4.89571419e-05 1.71581558e-05
1.09476376e-04 4.18605345e-05
2.84753021e-05 1.27546691e-05
2.81128234e-05 1.24076393e-05
4.38717904e-05 1.52254798e-05
9.21554167e-05 3.26169930e-05
7.20983732e-05 2.43571856e-05
3.20276457e-05 1.15282539e-05
9.79101130e-05 3.63655105e-05
1.07764742e-04 4.99249481e-05
2.22912387e-04 7.69561972e-05
3.29008657e-04 1.21024988e-04
2.39694161e-05 1.23704295e-05
2.80513072e-04 1.06480888e-04
6.30980026e-05 2.31604695e-05
6.39874566e-04 2.18322566e-04
9.97652321e-05 3.74976181e-05
1.62178708e-04 5.38058919e-05
1.25381984e-03 4.25617269e-04
1.49772403e-03 5.08993395e-04
4.96452896e-04 2.29663687e-04
1.67945886e-04 5.88529760e-05
1.48523044e-03 5.09188658e-04
3.61161784e-05 1.48901763e-05
5.78451560e-05 1.93752253e-05
7.47595893e-04 2.56637075e-04
4.55704779e-05 1.79133828e-05
1.20908259e-04 4.48514756e-05
4.64425237e-02 2.20451471e-02
4.21319416e-02 2.04396119e-02
1.68783998e-03 5.75778797e-04
2.42867880e-04 1.01071604e-04
2.45132622e-04 9.87969102e-05
6.82148711e-04 2.25425011e-04
8.77045474e-05 4.32114383e-05
1.13492520e-04 4.05817334e-05
9.52811690e-05 4.62673307e-05
1.58702059e-04 5.70308428e-05
7.28710196e-04 2.75500038e-04
1.30239087e-04 6.67706077e-05
1.04572786e-03 4.08736831e-04
1.14122246e-03 4.06819855e-04
6.46941067e-05 2.34719683e-05
5.88394710e-05 2.67393506e-05
2.41974740e-04 9.55520513e-05
1.15529888e-03 4.19823361e-04
6.35338105e-05 2.09855472e-05
3.94616856e-04 1.62296305e-04
1.91155721e-03 6.74232105e-04
1.49749096e-04 5.03460071e-05
2.56621118e-03 8.88487696e-04
1.37482214e-04 4.82586580e-05
2.04340882e-03 8.27475255e-04
2.53558980e-05 1.17680001e-05
1.57827327e-04 5.72716348e-05
1.40564903e-03 5.52142798e-04
2.82142996e-04 9.70826391e-05
2.51469921e-05 1.15386535e-05
1.44589373e-03 5.53953853e-04
1.53208335e-04 5.16151162e-05
1.63986706e-03 6.23685724e-04
2.38912153e-05 1.18754591e-05
1.03647380e-03 4.72575328e-04
7.47308908e-04 2.85933797e-04
2.16419091e-04 8.68278484e-05
2.71376462e-04 9.56138495e-05
1.55185600e-04 7.74941592e-05
1.64203753e-04 7.92185956e-05
1.29490307e-04 4.60285121e-05
1.77128983e-03 6.78981140e-04
4.07216830e-05 1.98197358e-05
2.35825325e-04 9.95098561e-05
3.82026035e-05 1.90715554e-05
1.75180147e-03 7.05116866e-04
2.49266198e-04 9.30582986e-05
1.99453534e-04 8.76493762e-05
1.89127158e-04 7.69710130e-05
1.81846276e-03 7.14671964e-04
3.44998712e-05 1.26177149e-05
