7430.4700
7208.2922
8167.1048
7733.1157
8068.2034
7826.6063
7848.6679
9124.1643
8960.2080
10111.5710
9618.3722
10198.9653
9870.7634
9796.0341
10795.6402
10692.4141
11977.0058
11473.5602
12315.5504
11946.6948
11760.2873
12467.7738
12409.5346
13750.5873
13295.9202
14382.8115
13709.7289
14083.9035
14146.9628
14116.3750
15444.2531
15085.4322
