freq,cluster
7418.75,12
7201.3417,13
8160.6167,12
8070.1333,12
7726.7,15
7821.9167,13
7845.4167,12
9108.275,11
10099.2167,7
8950.25,22
10200.375,16
9608.1583,16
9789.3917,13
9868.7917,9
10777.1417,9
11955.4417,13
10679.2583,7
12313.0167,11
11458.1917,16
12447.525,12
14088.925,16
