population ranking 9
slope 0.9073150194189523
intercept 0.0
r2 0.99999827186605
arctan 0.7368418805230649
n_points 33

x y
2.97084389e-04 2.69911811e-04
3.75295335e-04 3.40158482e-04
8.49511341e-05 7.71833183e-05
4.02366488e-04 3.64327446e-04
5.86736697e-05 5.33102963e-05
1.08991831e-03 9.89263948e-04
4.50489242e-05 4.09142007e-05
3.83352104e-04 3.47696961e-04
1.22495507e-04 1.11259015e-04
4.47292726e-05 4.05907015e-05
6.27452365e-05 5.69198117e-05
7.59812376e-05 6.89395557e-05
2.90488476e-04 2.63949411e-04
8.80409206e-05 7.98201644e-05
1.11250754e-04 1.00875384e-04
1.18842492e-04 1.07628560e-04
5.53154230e-05 5.01869293e-05
1.49088631e-04 1.35435408e-04
3.12442023e-04 2.83722556e-04
2.73932352e-04 2.48016166e-04
6.03470316e-05 5.46444048e-05
1.36810394e-04 1.24226261e-04
8.89816032e-05 8.06180293e-05
2.13357069e-04 1.93257687e-04
8.93265558e-05 8.09908066e-05
5.41500548e-05 4.91607245e-05
1.37910201e-04 1.25023945e-04
6.12816222e-05 5.55213930e-05
7.31496607e-05 6.64902709e-05
7.08287663e-05 6.43762824e-05
1.47478718e-04 1.33713377e-04
1.56129845e-04 1.41673490e-04
6.26282932e-05 5.69147761e-05
