population ranking 7
slope 0.5927230069176657
intercept 0.0
r2 0.9960719546833384
arctan 0.5350515881060598
n_points 46

x y
4.58635921e-04 2.69802672e-04
1.73494815e-04 1.07271376e-04
1.83773356e-04 1.11996871e-04
1.80290960e-04 1.07850075e-04
1.63569684e-04 9.56240418e-05
1.36552043e-04 7.76124613e-05
1.03854195e-04 5.70178525e-05
9.15237121e-05 5.00942907e-05
8.79231684e-05 5.32897525e-05
9.96016473e-05 5.91311069e-05
1.05070996e-04 6.10344523e-05
1.03256772e-04 5.85176769e-05
9.43951168e-05 5.19467609e-05
2.19489634e-04 1.32867584e-04
2.08768169e-04 1.26275988e-04
9.28419044e-05 5.39460777e-05
1.28583254e-04 7.40046785e-05
9.88789832e-05 5.82306702e-05
1.14399830e-04 6.66009251e-05
1.20539591e-04 6.69875557e-05
9.45370095e-05 5.76177717e-05
1.24650999e-04 6.78401215e-05
6.75595518e-05 4.14803760e-05
7.56156875e-05 4.58214840e-05
9.25562730e-05 5.69664957e-05
8.16237461e-05 5.04674944e-05
1.18574565e-04 6.88561548e-05
7.04625514e-05 4.03549667e-05
7.71983100e-05 4.59592527e-05
1.02697855e-04 5.63485714e-05
8.31927745e-05 4.78181713e-05
8.41929447e-05 4.77550655e-05
1.27578543e-04 7.27201372e-05
9.76881508e-05 5.64216826e-05
1.36541857e-04 8.29669287e-05
5.00027804e-04 3.09454187e-04
4.14822748e-04 2.50157731e-04
3.18214392e-04 1.85005137e-04
2.24646184e-04 1.23545623e-04
1.49302952e-04 8.58041168e-05
1.69025665e-04 9.74003770e-05
7.91142191e-05 4.70810105e-05
8.26065147e-05 4.55158003e-05
8.52955283e-05 4.78055523e-05
6.63175445e-05 4.08216552e-05
1.23933004e-04 6.67795099e-05
