population ranking 1
slope 1.2466800996175182
intercept 0.0
r2 0.9985520906762234
arctan 0.8947577128855404
n_points 454

x y
4.04190013e-05 4.89787258e-05
1.80544582e-04 2.03901508e-04
2.21607939e-04 2.54527181e-04
2.50556005e-04 2.91371810e-04
2.61961527e-04 3.07820290e-04
2.53528639e-04 3.00822692e-04
2.26699858e-04 2.71706078e-04
1.86284462e-04 2.25832655e-04
1.39262664e-04 1.71211610e-04
9.32608622e-05 1.16502029e-04
5.56166459e-05 6.90187599e-05
4.04715474e-05 4.75866060e-05
4.43936915e-05 4.98346710e-05
4.46540669e-05 5.00972777e-05
7.27899209e-05 8.32870339e-05
1.03777753e-04 1.20025684e-04
1.32863108e-04 1.55049701e-04
1.55020458e-04 1.82668861e-04
1.66181557e-04 1.98130873e-04
1.64276306e-04 1.98814882e-04
1.49759449e-04 1.84884198e-04
1.25459763e-04 1.59199004e-04
4.92668290e-05 5.66347848e-05
5.34262651e-05 6.13744362e-05
5.05821469e-05 5.95949671e-05
4.08643061e-05 5.18497814e-05
4.46038424e-05 5.27099419e-05
4.91251531e-05 5.63895983e-05
9.48900402e-05 1.06445826e-04
1.24347904e-04 1.43194497e-04
1.50117490e-04 1.76049883e-04
1.67500536e-04 1.99440926e-04
1.73034029e-04 2.09125460e-04
1.65425054e-04 2.03285231e-04
1.45915127e-04 1.83000513e-04
1.17953091e-04 1.51945520e-04
7.50503428e-05 8.61384616e-05
5.61796851e-05 6.91066425e-05
4.19443416e-05 4.70158795e-05
4.18107067e-05 4.91984806e-05
5.17881213e-05 6.12404156e-05
6.23362687e-05 7.08412979e-05
4.57472502e-05 5.48196139e-05
5.80240903e-05 6.78627459e-05
6.74405205e-05 7.74773624e-05
7.22838995e-05 8.18399171e-05
7.16090742e-05 8.00285817e-05
4.06413694e-05 5.20845271e-05
4.67354241e-05 5.77049880e-05
4.93414032e-05 5.86839474e-05
4.79594425e-05 5.47372692e-05
6.01765015e-05 6.73096018e-05
4.32692605e-05 5.00699345e-05
5.44890360e-05 6.28141139e-05
6.30366743e-05 7.20197922e-05
6.73489729e-05 7.61023232e-05
6.65607198e-05 7.43741179e-05
4.41067546e-05 5.14039926e-05
4.71986775e-05 5.26153623e-05
4.22535610e-05 4.74558239e-05
4.83774011e-05 6.02387304e-05
5.04316125e-05 5.97044468e-05
4.81324890e-05 5.47769929e-05
4.40358835e-05 4.97244453e-05
1.51136783e-04 1.69190684e-04
1.29039573e-04 1.47830241e-04
1.00674690e-04 1.19073053e-04
7.06845900e-05 8.74742646e-05
5.45521009e-05 6.64795682e-05
4.82161682e-05 5.45262583e-05
4.00627783e-05 5.03998170e-05
5.02205627e-05 6.31860420e-05
5.69655932e-05 7.31431718e-05
4.92315426e-05 6.31521549e-05
6.11601532e-05 7.38698183e-05
7.01466596e-05 7.99813484e-05
5.34212739e-05 6.73465199e-05
7.31001795e-05 8.43362756e-05
4.64558781e-05 5.38316872e-05
4.55343647e-05 5.27734263e-05
4.13089051e-05 4.70330849e-05
5.82505974e-05 6.78508649e-05
4.16717114e-05 5.18920708e-05
1.43678147e-04 1.61338834e-04
1.64416605e-04 1.86758877e-04
1.74911219e-04 1.99782947e-04
1.73061666e-04 1.97916796e-04
1.59110371e-04 1.81516002e-04
1.35579122e-04 1.53676035e-04
1.06608348e-04 1.19403099e-04
7.60407020e-05 8.74373906e-05
5.77782083e-05 6.96995312e-05
5.59785823e-05 7.06338961e-05
4.53760781e-05 5.09410737e-05
5.27093614e-05 6.11685527e-05
5.74770853e-05 6.85053226e-05
5.87168537e-05 7.17316600e-05
5.60939880e-05 7.03370501e-05
5.00191719e-05 6.46664826e-05
4.31313277e-05 5.14727473e-05
4.06060883e-05 5.15598013e-05
5.17434546e-04 5.76964443e-04
5.38266818e-04 6.64729475e-04
6.30439121e-05 7.95755460e-05
7.25793876e-05 8.88461012e-05
7.70903128e-05 9.20272501e-05
7.58517441e-05 8.85741351e-05
6.92643587e-05 7.91488337e-05
5.87063336e-05 6.54296619e-05
9.70748412e-05 1.08238665e-04
8.66096977e-05 9.83674235e-05
7.11845912e-05 8.24435182e-05
5.33507706e-05 6.32553898e-05
1.05599950e-04 1.20967398e-04
7.50020408e-05 9.19573857e-05
4.34223684e-05 4.94468621e-05
4.96785537e-05 5.62055345e-05
6.04321222e-05 6.87066933e-05
6.79371737e-05 7.72864071e-05
7.08528684e-05 8.03762275e-05
6.86332804e-05 7.74103955e-05
6.16698836e-05 6.89927886e-05
6.29010696e-05 7.53843037e-05
5.84851746e-05 6.55830816e-05
5.67704782e-05 6.68805068e-05
7.45880130e-05 8.54322545e-05
8.98234728e-05 1.00996409e-04
4.22955493e-05 4.87379863e-05
7.01650719e-05 7.82207082e-05
5.95702790e-05 7.08312439e-05
4.55892521e-05 5.92012834e-05
2.63471920e-04 3.00663130e-04
4.08785337e-05 5.18331674e-05
6.91007865e-05 8.97868624e-05
5.79363230e-05 7.36169058e-05
4.47458898e-05 5.54584924e-05
4.64618630e-05 5.23322816e-05
4.91903397e-05 5.61634897e-05
7.69326585e-05 8.86854892e-05
1.10075815e-04 1.32084722e-04
1.43446711e-04 1.75707197e-04
1.71963357e-04 2.12939587e-04
1.90882817e-04 2.37577147e-04
1.96940817e-04 2.45325026e-04
1.89152878e-04 2.34862629e-04
1.69042660e-04 2.08154050e-04
1.40236067e-04 1.69922822e-04
1.07549954e-04 1.26465916e-04
3.81835072e-04 4.47876700e-04
2.65066488e-04 3.45636147e-04
4.47895642e-05 5.44800608e-05
4.81214820e-05 6.01968983e-05
5.48308091e-05 6.54204954e-05
4.04084772e-05 4.54381904e-05
4.02528403e-05 4.47882274e-05
4.52112216e-05 5.08041482e-05
5.28647533e-05 6.42508706e-05
6.25429918e-05 7.83913205e-05
7.06409916e-05 8.95339972e-05
7.46415502e-05 9.50300918e-05
7.32524023e-05 9.35525745e-05
6.65131408e-05 8.52658230e-05
5.56097286e-05 7.16393218e-05
4.24274717e-05 5.49603683e-05
4.96104878e-05 5.90557671e-05
6.47207028e-05 7.39683609e-05
4.55983848e-05 5.71395123e-05
5.72969894e-05 6.76834745e-05
6.51844650e-05 7.32546445e-05
6.70344977e-05 7.71281952e-05
5.80669197e-05 6.81174511e-05
7.81647704e-05 8.95717411e-05
9.54587734e-05 1.06923051e-04
4.10263066e-05 4.89099710e-05
5.62341697e-05 6.43608663e-05
7.43558577e-05 8.30574474e-05
8.31176485e-05 9.28462073e-05
6.61151260e-05 7.58402665e-05
4.73509248e-05 5.68232765e-05
1.09059568e-04 1.42041648e-04
1.10287271e-04 1.39795686e-04
1.03799575e-04 1.27692167e-04
9.09407703e-05 1.07943427e-04
7.41577639e-05 8.38748366e-05
1.38208102e-04 1.57845024e-04
3.46672470e-04 3.91894484e-04
6.78061439e-04 7.57635071e-04
4.44845473e-05 5.55722482e-05
4.78648702e-05 6.08917519e-05
6.34263322e-05 7.90218433e-05
7.81141440e-05 9.57629602e-05
9.00475129e-05 1.08827608e-04
9.75497278e-05 1.16398717e-04
9.95343864e-05 1.17520816e-04
9.57803950e-05 1.12294614e-04
8.70031521e-05 1.01815795e-04
7.46870510e-05 8.78745142e-05
6.07235106e-05 7.25065398e-05
4.69671370e-05 5.75311033e-05
4.27050406e-05 5.55888359e-05
4.93966807e-05 5.96753849e-05
5.24842851e-05 5.98412440e-05
1.19462727e-04 1.54645870e-04
2.86608775e-04 3.66231889e-04
5.42893644e-04 6.89464076e-04
8.77998452e-04 1.11154679e-03
1.25966190e-03 1.59194175e-03
1.63726096e-03 2.06690852e-03
1.95167829e-03 2.46195237e-03
2.14889940e-03 2.70900532e-03
2.19341681e-03 2.76338269e-03
2.07735495e-03 2.61533034e-03
1.82246345e-03 2.29253499e-03
1.47436247e-03 1.85281055e-03
1.09087477e-03 1.36929129e-03
7.28074840e-04 9.12747596e-04
4.28211099e-04 5.36302678e-04
2.12794019e-04 2.66708134e-04
8.23703209e-05 1.03983005e-04
4.11233890e-05 5.38222629e-05
4.40510454e-05 5.62977369e-05
4.33241945e-05 5.41489536e-05
6.13169057e-05 7.67922794e-05
9.88453892e-05 1.17264639e-04
1.42966982e-04 1.67188778e-04
1.88178071e-04 2.20224685e-04
2.27613026e-04 2.68172896e-04
2.54555191e-04 3.02645696e-04
2.64077792e-04 3.17121216e-04
2.54314390e-04 3.08657080e-04
2.26959049e-04 2.78688446e-04
1.86837905e-04 2.32645418e-04
1.40696066e-04 1.78515495e-04
9.56139729e-05 1.24816783e-04
7.42576135e-05 9.62321690e-05
9.10192870e-05 1.15519667e-04
1.02559556e-04 1.28339851e-04
1.06819272e-04 1.32077601e-04
1.02955632e-04 1.25553407e-04
9.15437626e-05 1.09362020e-04
7.44345432e-05 8.57864271e-05
8.84908494e-05 1.11938634e-04
1.17572916e-04 1.43169540e-04
1.38871608e-04 1.66922807e-04
1.49308818e-04 1.79070870e-04
1.47562947e-04 1.77541959e-04
1.34412918e-04 1.62823865e-04
1.12574136e-04 1.37793620e-04
8.60647813e-05 1.06943382e-04
5.92903475e-05 7.52549759e-05
6.88992980e-05 8.78058232e-05
6.51884899e-05 8.00669119e-05
5.73090975e-05 6.78870985e-05
4.66603680e-05 5.33292132e-05
4.81525518e-05 5.61928751e-05
6.77553333e-05 8.40358903e-05
8.71336934e-05 1.12458711e-04
6.23943123e-05 7.63876718e-05
4.41164403e-05 5.04650693e-05
6.20264865e-05 8.01723379e-05
1.28469606e-03 1.68034029e-03
7.19061307e-04 9.34237355e-04
3.33507187e-04 4.27082104e-04
1.18881884e-04 1.48303911e-04
1.18050997e-04 1.49925682e-04
6.77781504e-05 8.55907936e-05
4.04881318e-05 5.15743418e-05
1.62351656e-04 2.12192603e-04
2.06723018e-04 2.68106189e-04
2.41796829e-04 3.11886715e-04
2.60254645e-04 3.34276666e-04
2.57296469e-04 3.29206466e-04
2.32165485e-04 2.95729474e-04
1.88753553e-04 2.38818216e-04
1.35082814e-04 1.68811946e-04
8.17962999e-05 9.99591302e-05
4.01442560e-05 5.01080240e-05
5.56632700e-05 6.25672833e-05
8.31619401e-05 9.30843021e-05
1.23598181e-04 1.37571146e-04
5.23577410e-04 5.84318995e-04
4.23423559e-04 4.75082265e-04
3.22834578e-04 3.64894126e-04
2.32455855e-04 2.65374106e-04
1.58800253e-04 1.83765743e-04
1.03848864e-04 1.22467877e-04
6.58472251e-05 7.98206586e-05
4.08375395e-05 5.16738064e-05
4.17708044e-05 5.23616883e-05
5.77303555e-05 7.26359376e-05
7.26303835e-05 9.17717707e-05
8.42625757e-05 1.06623098e-04
9.07853145e-05 1.14547192e-04
9.11636593e-05 1.14103705e-04
8.54283702e-05 1.05451405e-04
7.46672318e-05 9.03059385e-05
6.07471680e-05 7.14707465e-05
4.58514289e-05 5.20970814e-05
4.28530210e-05 5.39209027e-05
4.70200761e-05 5.83099141e-05
4.82292406e-05 6.15606295e-05
8.54878907e-05 9.74185389e-05
6.81354839e-05 8.45305178e-05
4.42551884e-05 5.55387318e-05
5.70586518e-05 7.04571679e-05
7.25866479e-05 8.70874481e-05
9.24941438e-05 1.07189091e-04
1.17750165e-04 1.31964797e-04
4.19421892e-05 4.82130658e-05
5.19445788e-05 5.78730380e-05
