population ranking 16
slope 0.3335544887530197
intercept 0.0
r2 0.9999305950435932
arctan 0.3219495810669838
n_points 31

x y
1.53717991e-04 5.15936087e-05
8.38525312e-05 2.78282430e-05
4.32720925e-05 1.45987845e-05
2.69935660e-04 9.02541482e-05
3.46229154e-04 1.16995413e-04
6.28455585e-05 2.11833653e-05
1.37505406e-03 4.62494619e-04
1.08018780e-03 3.59906430e-04
1.83359813e-03 6.08308987e-04
5.40822705e-04 1.81027952e-04
8.66691788e-05 2.90272010e-05
2.03198887e-04 6.80044653e-05
9.04759695e-04 3.03254401e-04
3.16529474e-04 1.06688980e-04
1.88840712e-04 6.26449146e-05
1.76730723e-04 5.84902462e-05
3.57686614e-04 1.20018701e-04
3.11108859e-04 1.03080138e-04
1.99799669e-04 6.62482469e-05
3.24437373e-04 1.07950984e-04
3.43580987e-04 1.15069111e-04
4.68478868e-05 1.56282597e-05
9.55815648e-05 3.18737122e-05
1.01065146e-03 3.34787753e-04
1.14863631e-04 3.84929540e-05
1.76739249e-04 5.97288578e-05
1.45879950e-04 4.87821060e-05
4.95424210e-04 1.66416138e-04
2.47385520e-04 8.31013129e-05
1.54176349e-04 5.14068301e-05
9.08360250e-05 3.06963699e-05
