-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 1
3.03766465e-05 3.30935979e-05
2.77058428e-05 3.01912907e-05
2.64413134e-04 2.75756625e-04
1.37436910e-05 1.37362442e-05
6.89132095e-04 7.63608847e-04
9.95604669e-05 1.03505215e-04
2.45512996e-04 2.54199354e-04
2.63211127e-04 2.67207951e-04
4.79704841e-05 4.64151367e-05
6.12399071e-05 6.12552210e-05
6.07155173e-05 6.23030497e-05
7.51268405e-05 8.21631128e-05
1.43054620e-05 1.37467443e-05
2.98435393e-05 3.25178351e-05
3.27904270e-05 3.56645887e-05
4.18181138e-05 4.36679913e-05
4.39649898e-05 4.34524226e-05
1.65505953e-04 1.68800587e-04
5.35115877e-05 5.51058876e-05
1.51128288e-05 1.57540985e-05
1.61337036e-05 1.54388512e-05
2.18139085e-04 2.14638957e-04
6.02879887e-04 5.71071655e-04
4.72277108e-05 5.19098572e-05
2.23184613e-05 2.32794461e-05
2.38795481e-05 2.65011923e-05
5.17563059e-04 5.21899093e-04
5.45966996e-04 5.50156080e-04
9.92496874e-04 9.93656622e-04
4.03537524e-05 3.87014134e-05
5.96441249e-05 5.91779537e-05
1.74479376e-05 1.80151956e-05
2.25675253e-05 2.29394796e-05
5.65470045e-05 5.41608643e-05
5.83510561e-05 5.69723260e-05
1.30957507e-04 1.35839000e-04
1.11720300e-04 1.11826915e-04
2.56582653e-05 2.61904581e-05
6.77406653e-05 6.70222271e-05
2.03339789e-04 1.98936586e-04
2.03607543e-04 1.99956601e-04
8.58157763e-03 8.30877810e-03
4.10669463e-04 3.98287894e-04
4.30524175e-04 4.19464654e-04
2.79612225e-05 2.83419385e-05
2.82925906e-05 2.96994913e-05
7.81113981e-05 7.85908592e-05
1.87507832e-05 2.01825656e-05
2.78616689e-05 2.75325719e-05
5.91304714e-05 5.70978744e-05
2.53016177e-05 2.64867354e-05
2.83206564e-04 2.72228306e-04
3.16615060e-04 3.46055321e-04
3.20262696e-05 3.52289682e-05
3.40423132e-05 3.56381821e-05
1.72376645e-05 1.81683811e-05
2.64601736e-05 2.73100742e-05
8.11927939e-04 8.18922535e-04
1.73156622e-05 1.85005765e-05
9.76660538e-04 9.67886895e-04
3.96000785e-05 4.19301083e-05
2.30908697e-04 2.39943621e-04
1.72116242e-05 1.79353157e-05
1.15439685e-04 1.16866574e-04
1.01458815e-03 9.61493603e-04
4.19257741e-05 4.56280705e-05
1.01069650e-04 1.00735247e-04
1.01750440e-04 1.01227613e-04
2.28533574e-03 2.17426893e-03
5.35442978e-05 5.33808733e-05
4.87162820e-05 4.87778997e-05
1.48374821e-02 1.48764618e-02
4.51619113e-05 4.31338417e-05
2.11784582e-05 2.32205673e-05
5.99907733e-04 6.01745362e-04
6.44590464e-05 6.37144610e-05
5.92855730e-05 5.87123666e-05
1.68570529e-04 1.66171925e-04
1.70798606e-04 1.65900100e-04
2.01301761e-05 2.15135871e-05
7.00171318e-04 6.90580585e-04
1.35477803e-05 1.33842748e-05
6.74640259e-04 6.57663659e-04
7.07384015e-04 6.90972936e-04
7.20536457e-05 6.94814417e-05
7.71131295e-04 7.76710460e-04
1.91166864e-04 1.88190502e-04
2.05367490e-05 2.26804639e-05
2.51703845e-05 2.49689872e-05
2.52897954e-05 2.64541334e-05
1.27863994e-04 1.31131990e-04
6.60407675e-05 7.17124549e-05
