Frequency,Intensity
3.957915309999999863e+03,6.516484089999999708e-05
3.958284850000000006e+03,8.450871550000000192e-06
3.958582879999999932e+03,1.292107979999999941e-05
3.958785530000000108e+03,2.386608199999999916e-05
3.959190849999999955e+03,1.053655790000000022e-05
3.959739210000000185e+03,8.559046150000000462e-06
3.960132599999999911e+03,8.781370009999999742e-06
3.960525990000000093e+03,1.226486820000000078e-05
3.960990909999999985e+03,1.392766279999999939e-05
3.961193560000000161e+03,9.779552159999999609e-06
3.961312770000000000e+03,1.279228230000000007e-05
3.961813450000000103e+03,1.004026250000000016e-05
3.962159160000000156e+03,1.208053829999999938e-05
3.962373729999999796e+03,1.146814860000000048e-05
3.962504860000000008e+03,8.632790610000000200e-06
3.962981699999999819e+03,8.482023829999999685e-06
3.963088990000000194e+03,1.668139820000000032e-05
3.963279719999999998e+03,9.916956889999999349e-06
3.963458540000000085e+03,9.795710480000000827e-06
3.963708880000000136e+03,1.510164570000000057e-05
3.964078430000000026e+03,9.159818330000000163e-06
3.964173789999999826e+03,8.353363980000000558e-06
3.964293000000000120e+03,1.109101160000000077e-05
3.964757920000000013e+03,8.389971440000000723e-06
3.964972499999999854e+03,1.159482509999999950e-05
3.965032099999999900e+03,1.235072520000000012e-05
3.965234759999999824e+03,5.881856109999999781e-05
3.965342039999999997e+03,2.250398060000000165e-05
3.965580460000000130e+03,2.106385860000000148e-05
3.965866570000000138e+03,1.046128070000000083e-05
3.965997699999999895e+03,1.975503169999999912e-05
3.966271879999999783e+03,9.410557989999999599e-06
3.966832159999999931e+03,1.277748799999999973e-05
3.966951370000000225e+03,9.737418880000000025e-06
3.967225550000000112e+03,1.797530980000000133e-05
3.967320920000000115e+03,1.853941359999999926e-05
3.967738150000000132e+03,8.531163140000000281e-06
3.967928890000000138e+03,4.480405099999999947e-05
3.968060019999999895e+03,1.381969820000000026e-05
3.968393799999999828e+03,1.473832489999999926e-05
3.968560699999999997e+03,1.091179060000000007e-05
3.969037530000000061e+03,1.129471160000000019e-05
3.969824309999999969e+03,8.376613369999999563e-06
3.969943519999999808e+03,9.938020789999999790e-06
3.970766070000000127e+03,8.308388059999999401e-06
3.971123700000000099e+03,9.444289390000000202e-06
3.971266749999999774e+03,9.894834070000000671e-06
3.971493239999999787e+03,1.123167749999999967e-05
3.971731659999999920e+03,1.055908489999999927e-05
3.971898560000000089e+03,3.567343239999999963e-04
3.972017769999999928e+03,1.220632669999999937e-05
3.972065450000000055e+03,9.422745070000000659e-06
3.972256179999999858e+03,8.890924790000000218e-06
3.972613809999999830e+03,6.881086539999999811e-04
3.972959519999999884e+03,1.574988769999999876e-05
3.973138330000000224e+03,2.948147790000000043e-05
3.973579409999999825e+03,1.096880209999999948e-05
3.974354269999999815e+03,1.908501029999999990e-05
3.974497319999999945e+03,1.044452890000000077e-05
3.974723820000000160e+03,9.309971599999999271e-06
3.975808619999999792e+03,9.604515119999999906e-06
3.976345060000000103e+03,1.652686489999999857e-05
3.977608679999999822e+03,8.184484559999999207e-06
3.978347780000000057e+03,8.627389060000000313e-06
3.978717329999999947e+03,8.904276440000000536e-06
3.979003430000000208e+03,1.763519269999999951e-05
3.979253769999999804e+03,8.891438850000000225e-06
3.980398180000000139e+03,1.272977189999999979e-05
3.980767730000000029e+03,1.416200310000000076e-05
3.980994220000000041e+03,1.533982860000000065e-04
3.981363769999999931e+03,1.141140350000000012e-05
3.981602190000000064e+03,1.297049410000000078e-05
3.982067109999999957e+03,1.849013170000000044e-05
3.982806210000000192e+03,9.902328579999999955e-06
3.982961179999999786e+03,9.204082060000000248e-06
3.983116149999999834e+03,1.207719299999999935e-05
3.983438009999999849e+03,9.956969799999999422e-06
3.983616829999999936e+03,1.122773029999999947e-05
3.983736039999999775e+03,2.708898899999999822e-04
3.984057899999999790e+03,1.060574069999999978e-05
3.984248639999999796e+03,1.340928459999999971e-05
3.984510900000000220e+03,8.413411579999999858e-06
3.985190390000000207e+03,8.704699839999999273e-06
3.985679149999999936e+03,8.476812890000000691e-06
3.986167910000000120e+03,8.387989860000000052e-06
3.986322880000000168e+03,1.418022119999999918e-05
3.986465929999999844e+03,9.113957950000000464e-06
3.986656669999999849e+03,8.916018060000000561e-06
3.987503049999999803e+03,5.712966660000000493e-04
3.987932209999999941e+03,8.730833720000000678e-06
3.988504410000000007e+03,9.305191919999999776e-06
3.988814350000000104e+03,1.118990239999999961e-05
3.989636899999999969e+03,9.381885360000000165e-06
3.990244869999999992e+03,1.161816379999999997e-05
3.990411759999999958e+03,1.410465999999999956e-05
3.990721700000000055e+03,1.169249819999999968e-05
3.990912440000000061e+03,4.556459180000000238e-05
3.991174700000000030e+03,9.274697689999999357e-06
3.991949560000000019e+03,9.766084230000000155e-06
3.992223739999999907e+03,8.408464480000000794e-06
3.992688659999999800e+03,9.752151990000000110e-06
3.992855550000000221e+03,8.876993690000000497e-06
3.993248939999999948e+03,1.029771089999999983e-05
3.993368149999999787e+03,1.237829449999999967e-05
3.993725780000000213e+03,1.109363610000000006e-05
3.993880749999999807e+03,8.410808890000000704e-06
3.994143009999999776e+03,1.035930829999999926e-05
3.994703289999999924e+03,1.308634130000000070e-05
3.995013240000000224e+03,9.589605439999999883e-06
3.995156289999999899e+03,8.441467989999999701e-06
3.995501999999999953e+03,9.367876579999999875e-06
3.995883460000000014e+03,8.911715770000000825e-06
3.996026519999999891e+03,1.350682169999999952e-05
3.996348379999999906e+03,9.614703589999999293e-06
3.996837140000000090e+03,8.474141459999999941e-06
3.997313979999999901e+03,8.207476630000000756e-06
3.998243809999999939e+03,1.105026709999999956e-05
3.998422619999999824e+03,9.049260380000000606e-06
3.998661039999999957e+03,2.218108129999999962e-05
3.999960419999999885e+03,9.549371630000000213e-06
4.000127320000000054e+03,1.343373619999999983e-05
4.000282290000000103e+03,9.280015280000000459e-06
4.000568389999999908e+03,8.148650599999999959e-06
4.000806810000000041e+03,1.274758440000000073e-05
4.001462460000000192e+03,2.276617670000000127e-04
4.001605509999999867e+03,1.366404920000000055e-05
4.001903530000000046e+03,1.207328909999999994e-05
4.002010819999999967e+03,9.575533129999999743e-06
4.002213479999999890e+03,1.287460780000000071e-05
4.002690320000000156e+03,8.820975700000000276e-06
4.002833369999999832e+03,8.880514259999999568e-06
4.003036020000000008e+03,8.635712459999999211e-06
4.003286360000000059e+03,1.411201389999999976e-05
4.003500939999999900e+03,1.612839550000000065e-05
4.004096979999999803e+03,1.238555109999999970e-05
4.004502300000000105e+03,8.317332440000000757e-06
4.004609579999999823e+03,1.664924110000000020e-05
4.004883769999999913e+03,1.031754329999999984e-05
4.005229470000000219e+03,1.912824179999999925e-05
4.005527500000000146e+03,1.322902450000000025e-05
4.005956650000000081e+03,3.673127869999999955e-05
4.006159310000000005e+03,9.943977709999999822e-06
4.006624220000000150e+03,8.589291620000000596e-06
4.006779190000000199e+03,6.734897290000000302e-05
4.007112979999999880e+03,9.188030459999999908e-06
4.007196429999999964e+03,2.131804790000000124e-05
4.007935519999999997e+03,2.081385790000000091e-05
4.008591179999999895e+03,1.467517400000000025e-05
4.008913039999999910e+03,2.260994290000000118e-05
4.009032250000000204e+03,3.363835090000000071e-05
4.009354110000000219e+03,9.247190679999999391e-06
4.010283950000000004e+03,1.053556669999999946e-05
4.010701180000000022e+03,8.506491710000000419e-06
4.010987279999999828e+03,9.091452710000000730e-06
4.011452200000000175e+03,1.046076560000000044e-05
4.011595249999999851e+03,1.247856849999999992e-05
4.011881350000000111e+03,9.274764969999999470e-06
4.012334350000000086e+03,9.639507470000000831e-06
4.012441640000000007e+03,8.265240189999999544e-06
4.012930389999999989e+03,1.000888020000000018e-05
4.013454909999999927e+03,1.373245430000000005e-05
4.013538360000000011e+03,1.455342969999999918e-05
4.013705249999999978e+03,8.981491230000000059e-06
4.013776780000000144e+03,8.390854210000000122e-06
4.013979429999999866e+03,9.267433810000000026e-06
4.014229769999999917e+03,8.276992829999999310e-06
4.014801980000000185e+03,1.831246149999999926e-05
4.015016560000000027e+03,8.119482699999999435e-06
4.015231130000000121e+03,9.779882779999999956e-06
4.015433790000000045e+03,1.475549129999999979e-05
4.015886779999999817e+03,1.778843570000000098e-05
4.016029829999999947e+03,1.146531709999999993e-05
4.016613960000000134e+03,9.591031060000000598e-06
4.016840459999999894e+03,8.372890519999999406e-06
4.017019269999999779e+03,8.857784669999999792e-06
4.017257689999999911e+03,1.725869150000000139e-05
4.017663000000000011e+03,1.339405050000000065e-05
4.017937179999999898e+03,1.341764650000000062e-05
4.018175600000000031e+03,1.011909729999999934e-05
4.018318650000000162e+03,8.551468470000000389e-06
4.018414020000000164e+03,8.254142800000000555e-06
4.018676280000000133e+03,8.915014719999999381e-06
4.019165039999999863e+03,8.709670200000000127e-06
4.019391540000000077e+03,1.687818909999999861e-05
4.020142559999999776e+03,8.726301690000000619e-06
4.020416740000000118e+03,8.282422410000000291e-06
4.020690920000000006e+03,1.228048149999999980e-05
4.021251200000000154e+03,1.207853530000000021e-05
4.021847249999999804e+03,1.030915189999999991e-05
4.022693630000000212e+03,1.170127929999999997e-05
4.023647309999999834e+03,1.084738870000000062e-05
4.023742679999999837e+03,9.101881669999999837e-06
4.025459289999999783e+03,1.290328910000000046e-05
4.025602339999999913e+03,8.240196930000000830e-06
4.026246070000000145e+03,1.138447340000000008e-05
4.026389119999999821e+03,1.122433789999999925e-05
4.026484489999999823e+03,8.853370599999999880e-06
4.026722909999999956e+03,1.091777260000000045e-05
4.026806349999999838e+03,1.500540820000000046e-05
4.027104380000000219e+03,3.833521040000000164e-04
4.027235509999999977e+03,9.740323280000000322e-06
4.027283190000000104e+03,1.045556479999999969e-05
4.027390480000000025e+03,1.028419710000000064e-05
4.027485850000000028e+03,1.107347160000000026e-05
4.027581209999999828e+03,1.150745390000000042e-05
4.028618339999999989e+03,1.669265279999999847e-05
4.029357430000000022e+03,8.346757100000000093e-06
4.029464719999999943e+03,8.921691370000000310e-06
4.029798510000000078e+03,9.142556819999999996e-06
4.029977319999999963e+03,3.378316519999999951e-05
4.030382630000000063e+03,1.128891260000000042e-05
4.030680659999999989e+03,1.490132209999999923e-05
4.030823710000000119e+03,1.027161610000000043e-05
4.031276699999999892e+03,1.227576050000000056e-05
4.031968119999999999e+03,1.148622929999999938e-05
4.032087329999999838e+03,8.512902689999999649e-06
4.032218460000000050e+03,1.151824689999999956e-05
4.032397269999999935e+03,4.447797340000000265e-05
4.032588009999999940e+03,3.578603500000000168e-05
4.033553600000000188e+03,1.334501850000000075e-05
4.034066200000000208e+03,3.836739049999999862e-05
4.034316539999999804e+03,1.744344960000000007e-05
4.034674169999999776e+03,2.305860679999999902e-05
4.035043720000000121e+03,2.783046319999999926e-05
4.035472870000000057e+03,1.065614860000000046e-05
4.036200049999999919e+03,4.522601600000000077e-05
4.036700730000000021e+03,9.367166299999999166e-06
4.036855700000000070e+03,9.714772819999999804e-06
4.037177560000000085e+03,9.659416869999999791e-06
4.037284850000000006e+03,8.689914199999999430e-06
4.037511350000000220e+03,1.857763820000000031e-05
4.038250450000000001e+03,1.474691710000000083e-05
4.038500790000000052e+03,1.038008209999999981e-05
4.038667680000000018e+03,1.853273640000000121e-05
4.039406779999999799e+03,2.773738140000000089e-05
4.039561749999999847e+03,1.076539410000000050e-05
4.039955140000000029e+03,9.649655549999999182e-06
4.040086269999999786e+03,2.157203040000000132e-05
4.040205480000000080e+03,1.086425780000000055e-05
4.041016099999999824e+03,8.360448840000000593e-06
4.041147230000000036e+03,1.984820890000000049e-05
4.041433329999999842e+03,8.686295950000000085e-06
4.041564460000000054e+03,8.190857110000000275e-06
4.041755200000000059e+03,1.331335419999999933e-05
4.041898250000000189e+03,9.114310929999999759e-06
4.042124749999999949e+03,9.466645080000000181e-06
4.042482379999999921e+03,1.041673000000000013e-05
4.042744639999999890e+03,1.098023739999999964e-05
4.042851920000000064e+03,8.312822130000000712e-06
4.043650630000000092e+03,1.065804720000000039e-05
4.043889050000000225e+03,1.248644419999999982e-05
4.044032099999999900e+03,1.303429559999999916e-05
4.044234750000000076e+03,8.692318719999999913e-06
4.044592380000000048e+03,9.439909999999999884e-06
4.044854640000000018e+03,3.311091169999999973e-05
4.045248030000000199e+03,9.071558609999999249e-06
4.045355320000000120e+03,8.777699160000000173e-06
4.045569899999999961e+03,1.051112869999999954e-05
4.045712950000000092e+03,1.228093220000000036e-05
4.045820240000000013e+03,1.026762120000000042e-05
4.045987129999999979e+03,8.475850769999999535e-06
4.046285150000000158e+03,1.644061560000000045e-05
4.046726230000000214e+03,1.053908400000000001e-05
4.047417640000000119e+03,8.395074929999999790e-06
4.048037530000000061e+03,1.772807180000000076e-05
4.048454760000000078e+03,1.143628339999999917e-05
4.048609730000000127e+03,3.281134569999999976e-05
4.048824309999999969e+03,8.647611109999999866e-06
4.048979280000000017e+03,8.572287309999999990e-06
4.049086569999999938e+03,1.404494720000000010e-05
4.049432279999999992e+03,1.211566010000000042e-05
4.049634930000000168e+03,9.753263700000000319e-06
4.049730300000000170e+03,1.122678340000000058e-05
4.049956799999999930e+03,1.058195370000000068e-05
4.050922390000000178e+03,1.554947120000000135e-05
4.051244259999999940e+03,9.190992349999999321e-06
4.051637650000000122e+03,9.027065269999999948e-06
4.051709179999999833e+03,9.233530069999999794e-06
4.052209850000000188e+03,1.166244700000000059e-05
4.053008560000000216e+03,5.619686390000000053e-05
4.053127770000000055e+03,9.831708469999999840e-06
4.053366179999999986e+03,8.859893000000000521e-06
4.053914549999999963e+03,9.372298610000000710e-06
4.054176809999999932e+03,9.912241139999999461e-06
4.054284099999999853e+03,1.690724099999999847e-05
4.054582120000000032e+03,8.347613540000000754e-06
4.054868219999999837e+03,4.305797189999999852e-05
4.055082800000000134e+03,1.089303999999999998e-05
4.055523869999999988e+03,8.830102649999999618e-06
4.056096079999999802e+03,1.371168760000000028e-05
4.056382180000000062e+03,1.002901179999999964e-05
4.056763649999999870e+03,9.044328090000000844e-06
4.057002070000000003e+03,1.114423309999999933e-05
4.057121279999999842e+03,2.975339709999999882e-05
4.057359699999999975e+03,1.072465360000000024e-05
4.057645799999999781e+03,1.338765089999999993e-05
4.058563709999999901e+03,8.187092309999999352e-06
4.058778290000000197e+03,1.064526129999999934e-05
4.058897500000000036e+03,1.445503339999999970e-05
4.059183599999999842e+03,1.903844690000000084e-05
4.059314730000000054e+03,1.121358380000000019e-05
4.059565070000000105e+03,2.198902529999999890e-05
4.059731960000000072e+03,2.012399069999999966e-05
4.060053829999999834e+03,8.941428429999999640e-06
4.060709479999999985e+03,1.202354389999999974e-05
4.061198229999999967e+03,2.457641839999999970e-05
4.061365130000000136e+03,1.363219360000000019e-05
4.061567779999999857e+03,9.073621399999999530e-06
4.061830039999999826e+03,9.639388480000000124e-06
4.061985020000000077e+03,9.777117099999999727e-06
4.062199590000000171e+03,9.532153910000000711e-06
4.062497620000000097e+03,1.837733559999999908e-04
4.062628749999999854e+03,8.424632669999999911e-06
4.062831400000000031e+03,1.703360880000000043e-05
4.062998289999999997e+03,1.507753410000000119e-04
4.063439370000000054e+03,1.016441039999999923e-05
4.063618179999999938e+03,9.202985719999999677e-06
4.063868519999999990e+03,1.119543619999999960e-05
4.064309600000000046e+03,8.102313589999999362e-05
4.064893720000000030e+03,8.330633959999999858e-06
4.065120219999999790e+03,1.063313840000000027e-05
4.065287110000000212e+03,8.672128279999999616e-06
4.065382480000000214e+03,8.721602930000000740e-06
4.065561290000000099e+03,9.383696309999999999e-06
4.066050049999999828e+03,8.316477009999999313e-06
4.066479209999999966e+03,1.219668959999999917e-05
4.066681860000000142e+03,7.461413079999999591e-05
4.067063329999999951e+03,1.311638880000000035e-05
4.067277909999999792e+03,9.670571220000000420e-06
4.067492490000000089e+03,8.418357019999999253e-06
4.067802430000000186e+03,8.437298279999999359e-06
4.068768019999999979e+03,9.942082219999999522e-06
4.069590569999999843e+03,1.279606070000000018e-04
4.069936279999999897e+03,1.281967549999999991e-05
4.070091249999999945e+03,9.048712550000000284e-06
4.070460799999999836e+03,9.422693269999999949e-06
4.071032999999999902e+03,1.030357669999999967e-05
4.071140289999999823e+03,9.643474839999999446e-06
4.071342950000000201e+03,1.716575779999999943e-05
4.071927070000000185e+03,4.602358470000000179e-05
4.072070119999999861e+03,1.334582720000000060e-05
4.072189330000000155e+03,1.465958740000000025e-05
4.072439670000000206e+03,1.188201279999999975e-05
4.072630410000000211e+03,1.332357069999999981e-05
4.072773459999999886e+03,8.751244960000000632e-06
4.072904590000000098e+03,1.175700900000000072e-05
4.073297979999999825e+03,8.602731740000000177e-06
4.073500630000000001e+03,1.480046689999999979e-05
4.073703289999999924e+03,1.446952900000000029e-05
4.074096680000000106e+03,2.314814100000000169e-05
4.074323179999999866e+03,1.209948300000000011e-05
4.074692730000000211e+03,8.865105820000000405e-06
4.074847699999999804e+03,8.477850239999999669e-06
4.075026510000000144e+03,1.231323140000000052e-05
4.075419899999999870e+03,8.760062029999999899e-06
4.075658320000000003e+03,6.640226200000000226e-05
4.075956340000000182e+03,1.014891589999999917e-05
4.076135159999999814e+03,1.115258759999999966e-05
4.076695439999999962e+03,1.039876659999999941e-05
4.076862340000000131e+03,1.645767020000000116e-05
4.077172279999999773e+03,1.261521220000000015e-05
4.077386860000000070e+03,8.515302740000000646e-06
4.077601430000000164e+03,1.393274900000000032e-05
4.077756400000000212e+03,1.231563849999999977e-05
4.078268999999999778e+03,8.406399190000000339e-06
4.078841210000000046e+03,3.360110439999999788e-04
4.079175000000000182e+03,1.890147460000000040e-05
4.079353810000000067e+03,1.007515690000000047e-05
4.079496860000000197e+03,8.896569729999999758e-06
4.079627989999999954e+03,2.551494049999999939e-05
4.079735279999999875e+03,1.116057960000000004e-05
4.079830649999999878e+03,2.211062539999999950e-05
4.080045219999999972e+03,8.426326159999999294e-06
4.080438610000000153e+03,1.348066280000000011e-05
4.080760479999999916e+03,9.609899669999999959e-06
4.081141950000000179e+03,1.064472629999999918e-05
4.081392289999999775e+03,1.042459549999999945e-05
4.081511500000000069e+03,1.047909000000000033e-05
4.081678390000000036e+03,1.035216910000000074e-05
4.082012180000000171e+03,1.949765180000000018e-05
4.082727429999999913e+03,9.103599030000000469e-06
4.082906250000000000e+03,2.597206860000000035e-05
4.083311560000000100e+03,8.257788060000000258e-06
4.083418850000000020e+03,1.160897660000000082e-05
4.084110259999999926e+03,1.088278439999999954e-05
4.084479809999999816e+03,1.297555279999999979e-05
4.084515570000000025e+03,1.305894540000000081e-05
4.084992409999999836e+03,1.003247880000000026e-05
4.085183140000000094e+03,6.870091910000000312e-04
4.085338119999999890e+03,8.725439659999999797e-06
4.085445400000000063e+03,8.510236149999999484e-06
4.085826869999999872e+03,1.452440189999999992e-05
4.085993770000000040e+03,8.534810739999999579e-06
4.086148740000000089e+03,8.393184420000000191e-06
4.086339469999999892e+03,8.758272809999999905e-06
4.086625579999999900e+03,9.112416350000000431e-06
4.087269310000000132e+03,1.033104469999999979e-05
4.087972639999999956e+03,1.403948020000000018e-05
4.088270660000000134e+03,2.294800979999999930e-04
4.089021679999999833e+03,3.719548520000000210e-05
4.089570049999999810e+03,9.353991949999999528e-06
4.089856150000000071e+03,1.255779549999999963e-05
4.090094570000000203e+03,9.977134050000000217e-06
4.090213780000000042e+03,1.152030530000000064e-05
4.090845580000000155e+03,1.171919330000000022e-05
4.091060159999999996e+03,9.684625749999999168e-06
4.091310500000000047e+03,8.578667869999999409e-06
4.091560840000000098e+03,8.849722430000000421e-06
4.092323780000000170e+03,1.034738409999999973e-05
4.092609879999999976e+03,1.312175480000000067e-05
4.093003270000000157e+03,2.125031019999999937e-05
4.093194010000000162e+03,1.324801379999999928e-05
4.093396659999999883e+03,1.047868260000000056e-05
4.094266889999999876e+03,9.527711000000000367e-06
4.094600680000000011e+03,1.648688490000000035e-05
4.094982149999999820e+03,8.942985730000000297e-06
4.095363620000000083e+03,1.289363119999999935e-05
4.095482829999999922e+03,8.206131079999999327e-06
4.095757009999999809e+03,9.124754319999999754e-06
4.095888140000000021e+03,1.203055430000000030e-05
4.096055030000000443e+03,3.081996649999999802e-05
4.096484180000000379e+03,8.320414100000000742e-06
4.096722600000000057e+03,8.863114170000000263e-06
4.096817970000000059e+03,1.471641430000000003e-05
4.096925259999999980e+03,9.551966079999999970e-06
4.097068309999999656e+03,1.152531050000000031e-04
4.097354409999999916e+03,1.089890510000000024e-05
4.097473619999999755e+03,9.003653019999999281e-06
4.097652439999999842e+03,9.001585920000000095e-06
4.097890849999999773e+03,1.348877710000000071e-05
4.098081589999999778e+03,2.577360889999999970e-05
4.098629949999999553e+03,3.249775230000000268e-05
4.098808769999999640e+03,2.535198110000000016e-05
4.099261760000000322e+03,1.245418369999999986e-05
4.099404809999999998e+03,1.450428170000000031e-05
4.099595550000000003e+03,1.053601390000000045e-05
4.099738599999999678e+03,1.745418950000000098e-05
4.100060459999999694e+03,8.389522540000000762e-06
4.100203510000000279e+03,2.455080450000000114e-05
4.100620750000000044e+03,2.717528380000000019e-05
4.100978369999999813e+03,8.536988029999999737e-06
4.101264479999999821e+03,9.065077430000000326e-06
4.101741310000000340e+03,1.159125909999999975e-05
4.102289679999999862e+03,1.060850530000000033e-05
4.102563860000000204e+03,7.441941979999999919e-05
4.102933409999999640e+03,1.857268430000000029e-05
4.103362559999999576e+03,1.264984039999999959e-05
4.103648659999999836e+03,1.245248129999999929e-05
4.104292389999999614e+03,1.021487179999999958e-05
4.104590420000000449e+03,1.123968500000000079e-05
4.104971889999999803e+03,1.337609790000000014e-05
4.105341430000000400e+03,8.459141690000000283e-06
4.106056690000000344e+03,3.035134939999999904e-05
4.106247430000000350e+03,9.879669470000000041e-06
4.106450079999999616e+03,8.244378909999999306e-06
4.106712340000000040e+03,1.113623449999999957e-05
4.106819629999999961e+03,9.484003530000000056e-06
4.107236859999999979e+03,1.292245500000000061e-05
4.107534889999999905e+03,1.272187030000000038e-05
4.107761379999999917e+03,1.903680719999999944e-05
4.108047489999999925e+03,1.097994960000000004e-05
4.108190539999999601e+03,1.020223610000000042e-05
4.108619690000000446e+03,1.577254890000000096e-05
4.109084609999999884e+03,1.304753639999999992e-05
4.109299179999999978e+03,6.905036399999999353e-05
4.109478000000000065e+03,1.796515109999999960e-05
4.109621049999999741e+03,1.451243320000000087e-03
4.109787940000000162e+03,1.168757269999999935e-05
4.109907150000000001e+03,1.030491310000000073e-05
4.110372070000000349e+03,9.793792310000000418e-06
4.111468789999999899e+03,9.351537409999999287e-06
4.111683369999999741e+03,9.711581409999999595e-06
4.112029080000000249e+03,1.090953480000000036e-05
4.112422470000000430e+03,1.387081519999999952e-03
4.112899300000000039e+03,9.312555930000000434e-06
4.113399980000000141e+03,1.118569839999999960e-05
4.113888740000000325e+03,1.014602260000000059e-05
4.114055629999999837e+03,8.284126739999999185e-06
4.114317890000000261e+03,1.034986750000000006e-05
4.114437100000000100e+03,9.773466749999999559e-06
4.114627840000000106e+03,1.874702139999999910e-05
4.114997390000000451e+03,9.471422559999999319e-06
4.115581509999999980e+03,1.195225630000000019e-05
4.115843770000000404e+03,1.059582050000000051e-05
4.115998739999999998e+03,8.164535970000000176e-06
4.116094110000000001e+03,8.159740049999999369e-06
4.117357729999999719e+03,2.068720859999999891e-05
4.117536540000000059e+03,1.101909899999999985e-05
4.117774959999999737e+03,8.864191279999999475e-06
4.118072989999999663e+03,1.795580229999999870e-05
4.118180269999999837e+03,2.356628639999999979e-05
4.119026660000000447e+03,8.173044560000000211e-06
4.119360450000000128e+03,1.007813359999999919e-05
4.119575020000000222e+03,3.443461600000000106e-05
4.119694230000000061e+03,1.384957119999999922e-05
4.119980340000000069e+03,1.594464990000000164e-05
4.120433329999999842e+03,9.032822260000000008e-06
4.120898250000000189e+03,2.141693500000000063e-05
4.121422770000000128e+03,8.261535659999999775e-06
4.121518140000000130e+03,8.482222589999999861e-06
4.121685029999999642e+03,8.398335540000000300e-06
4.121923450000000230e+03,1.363494520000000016e-05
4.122090339999999742e+03,9.240550369999999420e-06
4.122602939999999762e+03,1.111391340000000076e-05
4.122722149999999601e+03,1.909575799999999946e-05
4.122829440000000432e+03,2.744292820000000094e-05
4.123079780000000028e+03,1.979815719999999851e-05
4.123187069999999949e+03,1.038148560000000075e-05
4.123485090000000127e+03,1.076955120000000020e-05
4.123699669999999969e+03,1.025849090000000057e-05
4.123830799999999726e+03,1.017156470000000043e-05
4.124021529999999984e+03,1.172109940000000068e-05
4.124164579999999660e+03,9.090682799999999495e-06
4.124259949999999662e+03,2.471224010000000137e-05
4.124510290000000168e+03,1.244296740000000046e-05
4.124641419999999925e+03,1.088011119999999936e-05
4.124927520000000186e+03,9.129333230000000464e-06
4.125082489999999780e+03,1.719176830000000093e-05
4.125690459999999803e+03,9.201003349999999317e-06
4.126071930000000066e+03,8.598975789999999806e-06
4.126131529999999657e+03,8.474895419999999856e-06
4.126584530000000086e+03,1.302823170000000016e-03
4.127538199999999961e+03,9.607993400000000789e-06
4.127717020000000048e+03,1.077115170000000002e-05
4.127800460000000385e+03,9.494788550000000314e-06
4.128050799999999981e+03,1.030578000000000079e-05
4.128324990000000071e+03,9.482562249999999709e-06
4.128932950000000346e+03,8.996695969999999337e-06
4.129087919999999940e+03,1.445619319999999966e-05
4.129457470000000285e+03,1.061334770000000033e-05
4.130315779999999904e+03,9.601802619999999887e-06
4.130434989999999743e+03,2.121312909999999949e-05
4.130661490000000413e+03,1.241681200000000061e-05
4.130828379999999925e+03,2.332883660000000079e-05
4.131710530000000290e+03,9.817382810000000341e-06
4.132175449999999728e+03,2.015704199999999850e-05
4.132378099999999904e+03,1.445445680000000111e-04
4.132783410000000003e+03,1.285445180000000083e-05
4.132878780000000006e+03,1.013208170000000005e-05
4.133737089999999625e+03,3.217642549999999885e-05
4.133892060000000129e+03,9.382004629999999347e-06
4.134082790000000386e+03,8.801261860000000048e-06
4.134202000000000226e+03,1.706570959999999918e-05
4.134583469999999579e+03,1.343740279999999944e-05
4.134798050000000330e+03,1.646525099999999900e-05
4.135525230000000192e+03,1.029485069999999978e-05
4.136395449999999983e+03,8.845328740000000321e-06
4.136776920000000246e+03,2.364083859999999929e-05
4.137098790000000008e+03,1.868025740000000016e-05
4.137742519999999786e+03,2.026064769999999960e-04
4.137897490000000289e+03,8.817500950000000127e-06
4.138135909999999967e+03,3.655467369999999822e-05
4.138290879999999561e+03,1.610812400000000014e-04
4.138457779999999730e+03,8.589640340000000108e-06
4.138743879999999990e+03,9.720142899999999672e-06
4.139018060000000332e+03,8.429042589999999804e-06
4.139149190000000090e+03,9.872999110000000542e-06
4.139542580000000271e+03,9.333012260000000262e-06
4.140138630000000376e+03,6.355497130000000610e-05
4.140317439999999806e+03,9.459511740000000468e-06
4.140388969999999972e+03,1.031137910000000007e-05
4.140651230000000396e+03,7.191805670000000475e-04
4.140782360000000153e+03,1.142368709999999979e-05
4.140877720000000409e+03,4.369571059999999941e-05
4.141283040000000256e+03,3.197326210000000200e-05
4.141771789999999783e+03,2.264254760000000035e-05
4.141879079999999703e+03,2.626500150000000088e-05
4.143130780000000414e+03,1.155699449999999959e-05
4.143226150000000416e+03,9.629522139999999297e-06
4.143750670000000355e+03,8.694491090000000012e-06
4.144060610000000452e+03,1.579487580000000133e-05
4.144668579999999565e+03,1.188489950000000064e-05
4.144930839999999989e+03,1.319325489999999984e-05
4.145133499999999913e+03,2.833289009999999863e-04
4.145634170000000267e+03,1.347966710000000039e-05
4.145908360000000357e+03,1.212876959999999965e-05
4.146003719999999703e+03,9.071452240000000698e-06
4.146158699999999953e+03,1.092561750000000043e-05
4.146707059999999728e+03,8.881622540000000675e-06
4.147601130000000012e+03,9.448745199999999484e-06
4.148578639999999723e+03,1.380164150000000032e-05
4.148852829999999813e+03,8.587881210000000633e-06
