Frequency,Intensity_water,Intensity_deu,ratio_d/w
2475.04711,8.3569085e-6,0.0000119461074,1.4294888354946091
2477.72932,0.0000121529994,0.0000161161769,1.3261069444305245
2480.29232,9.40121103e-6,8.91359341e-6,0.9481324673551126
2480.45921,0.000021661558,0.0000213685385,0.9864728335791912
2485.09645,0.0000162119704,0.0000193082442,1.1909868895393492
2489.2211,0.0000100383866,8.6908828e-6,0.8657649028978422
2499.99762,0.000261961527,0.00030782029,1.1750591528656038
2510.89334,0.000124307447,0.0000108995827,0.08768245960356665
2512.62188,0.0000212438811,8.62305242e-6,0.4059075824897175
2513.27753,0.0000406044828,9.08936904e-6,0.22385136845038203
2515.20872,0.0000226812664,0.0000289529458,1.27651363417697
2519.66715,0.0000239078435,0.0000126630126,0.529659339622162
2522.17054,8.64175364e-6,0.0000133304921,1.5425679387916456
2526.60513,0.0000122667029,9.8601024e-6,0.8038103213537517
2534.60407,0.0000108762064,0.0000101356965,0.9319146885627327
2539.07442,0.0000138590313,9.36229518e-6,0.675537487241262
2539.90889,0.0000199727155,0.0000694388271,3.476684334686488
2545.7859,0.0000149596561,0.0000110304403,0.7373458471414994
2561.00893,8.91463767e-6,8.25412926e-6,0.9259074306269588
2561.25927,8.35932963e-6,8.69561571e-6,1.0402288335171204
2574.22924,8.75401769e-6,8.79481074e-6,1.0046599231855105
2588.11712,9.33850352e-6,0.0000109285783,1.1702708337149077
2591.9199,0.000010767779,0.0000121197349,1.1255556879464186
2593.44578,9.01175297e-6,9.32505043e-6,1.0347654292170418
2604.47264,0.0000349778461,0.0000269070983,0.7692611552773686
2604.90179,0.0000102101682,9.48944606e-6,0.9294113352608628
2614.05706,8.39023916e-6,0.0000104740377,1.2483598500903759
2614.82,0.0000164668227,0.0000155165248,0.9422901480563096
2621.56725,0.0000368865799,0.0000390185215,1.0577972152956365
2622.77126,0.000016659867,0.0000105223478,0.6315985475754399
2623.74878,0.0000191394188,9.52513338e-6,0.49767098361419415
2623.87991,0.0000100162738,0.0000130978389,1.3076558370439115
2626.08528,0.0000198368551,0.0000136376136,0.6874886937093168
2626.93167,0.0000146094173,0.000018078809,1.2374763913410836
2628.27873,9.3569704e-6,0.0000118514218,1.2665875057165938
2628.91054,0.0000128384251,0.0000149870124,1.1673559866778362
2630.41258,8.60134126e-6,0.000022969395,2.67044340012618
2630.63908,8.80262389e-6,0.0000211443663,2.4020526793176438
2630.73444,0.0000122275611,0.0000125115017,1.023221360145156
2634.32264,9.70437112e-6,0.0000203607922,2.0981052711430106
2635.10942,0.0000253267119,0.0000151408274,0.5978204932318908
2636.0631,0.0000100373344,0.0000124135998,1.236742675425858
2636.68299,0.0000133676374,8.83588021e-6,0.6609904163019862
2638.1135,0.0000199452013,0.0000115275164,0.5779593911644301
2641.86859,8.95783889e-6,9.95060944e-6,1.1108270155548645
2646.30318,0.0000111671368,0.0000134698516,1.206204584150881
2646.45815,9.0348973e-6,0.0000119812511,1.3261081672726927
2648.30589,9.34259199e-6,0.0000153730845,1.6454838781844312
2649.3907,0.0000598371862,0.0000488892767,0.8170383636789392
2650.4755,9.76529835e-6,0.0000149280341,1.5286818246572058
2651.51262,0.0000105491199,0.0000177640913,1.6839406005803383
2654.5167,0.000069116518,0.0000166854612,0.24141061620031268
2655.72071,8.72133404e-6,0.0000100854261,1.1564086473174464
2656.20947,8.29776122e-6,8.43776193e-6,1.0168721063776285
2657.35388,0.0000197899907,0.000014656337,0.7405934253420342
2670.76492,0.0000114584376,9.12506861e-6,0.7963623775374054
2671.206,0.0000103629828,0.0000106543624,1.0281173486073913
2682.17325,9.00286642e-6,8.14727458e-6,0.9049645079594549
2686.73897,9.23716063e-6,8.73612197e-6,0.9457583688246417
2687.58535,0.0000119001966,0.0000109302749,0.9184953213293972
2689.74304,9.17660544e-6,0.0000103824592,1.131405209462727
2700.29306,0.000010201265,9.90839722e-6,0.9712910330238456
2705.77669,0.0000209562651,8.28692008e-6,0.3954387883745563
2717.41152,8.52424069e-6,8.31870274e-6,0.9758878289017435
2734.39884,0.000011634865,8.73111203e-6,0.750426586814716
2745.58067,8.34036468e-6,9.85930748e-6,1.1821194705841087
2746.98734,0.0000146990855,0.0000100902894,0.686456949991889
2754.03261,0.000803546464,0.0000421674811,0.05247671788647184
2759.08709,0.000881446116,0.000038111265,0.043237203395879505
2761.99579,0.000219635136,0.0000121278165,0.05521801621030252
2763.67664,0.0000191797852,0.0000114095758,0.594875056264968
2783.40578,0.0000477215322,9.53951583e-6,0.1998996132399957
2790.78484,8.42451259e-6,9.80411504e-6,1.1637605066478987
2792.65642,8.39267515e-6,0.0000108826405,1.296683155906493
2792.96637,0.0000283978791,0.0000265384122,0.9345209234305107
2812.50477,0.00089609511,0.000702714091,0.7841958773773468
2820.14608,8.55187252e-6,8.22647355e-6,0.9619499742028428
2830.60074,0.000121732278,0.000124963688,1.0265452191735047
2832.01933,0.0000118260453,0.0000102034024,0.8627907420581249
2841.48455,0.00019430985,0.000169104243,0.8702813727662287
2841.79449,0.0000154119614,0.0000139519608,0.9052683456629991
2842.4263,8.30423537e-6,9.87196448e-6,1.1887866901826507
2843.05811,0.0000585089883,9.6476188e-6,0.16489122578111642
2848.1245,0.0000129800541,0.000014506724,1.1176166053113754
2862.31041,0.0000354780687,0.0000131976926,0.371995801451278
2864.68267,9.32978447e-6,0.0000108482899,1.1627588970444889
2872.86043,8.61576558e-6,9.68230509e-6,1.1237892907016627
2873.0154,0.0000364597958,0.0000117701797,0.32282626497869743
2873.1823,8.23800179e-6,9.94156321e-6,1.2067930383394587
2879.51231,0.0000173343523,0.000013447621,0.7757786831181457
2879.6196,9.49434717e-6,0.0000106766827,1.1245304715353062
2889.47821,0.000366507898,0.000342555749,0.9346476593527597
2890.62262,0.0000353038422,0.0000234662202,0.6646930967757385
2892.16042,0.0000215378125,0.0000233524004,1.0842512627501053
2893.36443,0.0000648426298,0.0000657066616,1.0133250579543893
2893.75782,0.0000729544837,0.0000657388786,0.9010944258111446
2894.81878,0.0000290868598,0.0000173944428,0.598017211882047
2895.59364,8.49123253e-6,9.46450219e-6,1.1146205402527116
2900.79117,0.0000103674349,9.25125974e-6,0.8923383488041002
2901.45874,0.0000670472456,0.0000509538036,0.7599686332230179
2905.05886,0.0000106380136,0.0000113656502,1.0683996681485723
2911.38887,0.0000315933495,0.0000321271281,1.016895283610242
2913.14125,0.000618729604,0.0000139018232,0.02246833367940804
2913.32006,0.00101360127,0.0000222422729,0.021943809225890176
2916.08572,9.31106451e-6,0.0000137334564,1.4749609333337117
2918.04075,9.37999071e-6,0.0000114657198,1.2223593982642653
2919.49511,0.00005474688,0.0000561998344,1.0265394922961821
2932.66773,0.0000341581088,0.0000216451268,0.6336746254523318
2934.84926,0.0000104623405,9.10975679e-6,0.870718821472117
2935.96983,0.000128136822,0.000102247824,0.7979581700566915
2939.45074,0.0000242935788,0.000018740378,0.7714128146487829
2946.90132,0.0000101836621,0.0000151947505,1.4920713541742514
2955.32942,0.0000402348602,0.0000282228795,0.701453400352563
2958.42886,0.0000134990219,9.21559904e-6,0.6826864278218558
2958.98914,0.0000235413731,0.0000172748858,0.7338096094318306
2961.80248,0.0000104453084,8.57497269e-6,0.8209401160429117
2968.58549,0.0000121186655,0.0000101217253,0.8352178133805244
2970.74318,0.0000194390602,0.0000103801965,0.5339865401517714
2984.98869,0.00016643697,0.0000135652252,0.08150367793886178
2988.29079,0.0000144386531,0.0000186156825,1.2892949481555176
2993.85786,0.0000105356835,9.48802126e-6,0.9005605815702417
2994.47775,0.0000141176527,0.0000354128342,2.508408086848602
2996.24205,0.0000105220642,8.49432449e-6,0.8072868905323729
2999.41301,0.000164842678,0.000145439777,0.8822944322707496
3005.00393,0.000179188395,0.000153758383,0.858082260293698
3007.81727,0.0000272359578,0.0000159019215,0.583857620017314
3011.32202,8.50821393e-6,8.95294232e-6,1.0522704757612975
3013.52739,0.0000222420188,0.0000218277653,0.9813751843425292
3014.60028,0.000426679523,0.000359129483,0.8416843641216877
3014.71949,0.0000109107194,8.56994529e-6,0.7854610659311796
3021.41905,9.49628893e-6,8.56192867e-6,0.9016078526161693
3025.71058,0.0000115036057,0.0000100049986,0.8697271847556459
3037.11891,0.000017694031,0.0000137675393,0.7780894754846989
3040.20643,0.0000101554564,9.33758229e-6,0.9194645638969017
3045.72582,0.0000146683105,0.000019740369,1.3457834152065433
3047.97888,9.49572249e-6,9.37047393e-6,0.9868100020686261
3048.18153,0.0000139485751,0.0000126174965,0.9045724319181534
3048.58685,8.62572171e-6,0.0000122009684,1.4144866725592518
3048.94447,0.000616872097,0.000571914517,0.9271200947187598
3056.63347,0.0000214296154,0.0000197635818,0.9222555529391349
3058.00438,0.0000384602504,0.0000325042807,0.8451396015872014
3058.92229,0.000333801507,0.000303941625,0.9105459940299192
3066.83779,0.0000546731983,0.0000455859368,0.8337894657243785
3068.20869,0.0000475256315,0.0000423257793,0.8905884669833372
3087.31794,0.0000420939403,0.0000433675064,1.0302553310743399
3088.7723,0.0000351034961,0.0000334358705,0.9524940309293011
3089.43987,0.0000344474984,0.0000435580841,1.2644774257395712
3092.74197,8.83988024e-6,0.0000369781295,4.183102994164546
3102.2191,0.0000117163191,0.0000117223517,1.0005148886735256
3102.33831,0.00135190425,0.00116630714,0.8627143083543084
3103.9238,8.7073321e-6,9.97630639e-6,1.1457362916018787
3104.2695,0.000648509831,0.000619914445,0.9559060100046503
3105.4616,0.000027712174,0.0000150600491,0.5434452417915678
3107.03516,0.0000253537838,0.0000180154282,0.7105617189967519
3108.95443,0.000019323186,0.0000141169324,0.7305696068960884
3116.90569,0.000206702201,0.0000147222772,0.07122457878423849
3117.93089,0.0000146477359,9.6752085e-6,0.6605258700766171
3118.97993,0.000137382973,0.000114232055,0.8314862643131182
3121.01841,8.21031894e-6,0.000013096327,1.5951057560256
3121.26875,8.37519285e-6,9.64127749e-6,1.1511708043833282
3123.06881,0.0000221895315,0.0000182630873,0.8230497025139986
3123.5218,9.94322943e-6,8.2511057e-6,0.8298215140350029
3123.66486,0.0000204492405,0.0000149868086,0.7328784949250315
3123.72446,9.33996889e-6,0.0000104564548,1.1195385041587647
3123.96288,8.9443655e-6,8.1863382e-6,0.9152508582078853
3124.02248,0.0000192678345,0.0000133490335,0.6928144156521585
3124.16553,0.0000110962938,0.0000220549731,1.9875981564222822
3124.21322,0.0000170819254,0.0000106557365,0.6238018402773261
3124.32051,0.0000155489075,0.0000164555456,1.0583087975795085
3124.36819,0.0000178812658,0.00001572811,0.8795859407223844
3124.41587,0.0000220115065,0.0000146978917,0.6677367448702342
3124.46356,0.0000125445509,0.0000141592241,1.128715106094392
3124.51124,0.0000291419725,0.0000206981185,0.7102511163237148
3124.57085,0.0000229314648,0.0000153496004,0.6693685088969982
3124.61853,0.0000247957771,0.0000260124836,1.0490691013672646
3124.66621,0.0000330167358,0.0000204402203,0.619086648171925
3124.7139,0.0000362622776,0.0000336129748,0.9269405295159949
3124.76158,0.0000423300581,0.0000352635283,0.8330611835375675
3124.79734,0.000055205957,0.0000423466002,0.7670657751662561
3124.84503,0.000083006654,0.0000698493953,0.8414915182582832
3124.88079,0.000142863213,0.000117639095,0.8234386762672067
3125.0,0.0219561728,0.017939796,0.8170730009922312
3125.11921,0.000145624258,0.000117307623,0.8055500135149185
3125.15497,0.0000770269428,0.0000662418658,0.8599830577723514
3125.20266,0.000057226972,0.0000458852822,0.8018121629779748
3125.23842,0.0000453257446,0.0000341766987,0.7540239879479
3125.2861,0.0000322196735,0.0000344839306,1.0702756066103527
3125.33379,0.0000308829086,0.0000261433192,0.8465303426763371
3125.38147,0.0000277080789,0.0000165572264,0.5975595226127352
3125.42915,0.000022407683,0.0000204619364,0.9131660957538538
3125.48876,0.0000211921656,0.0000148701358,0.7016808041552866
3125.53644,0.0000211887149,0.0000212317212,1.0020296794875465
3125.58413,0.0000215385878,9.93793592e-6,0.4614014629129956
3125.63181,9.98749187e-6,0.0000149129014,1.4931578011887785
3125.67949,0.0000252778468,0.000010253521,0.4056326902020785
3125.7391,0.0000135646642,0.0000182451892,1.3450527732194062
3125.82254,0.0000142258655,0.000017501433,1.2302543560530639
3125.88215,0.0000200143672,0.000010659019,0.5325683741827221
3125.97752,0.0000186079959,8.93976744e-6,0.48042612907067556
3126.03712,0.000011694451,9.05745525e-6,0.7745088033632361
3126.18017,9.40402361e-6,9.70911658e-6,1.0324428119975764
3126.38283,0.0000108618496,0.0000112937068,1.039759084861569
3126.62125,0.0000111783821,0.0000137268131,1.2279785193601496
3126.72853,9.1306e-6,8.76644526e-6,0.9601171073094867
3127.41995,8.92575057e-6,0.0000128923548,1.4444000758134563
3127.47955,9.26596728e-6,9.52644484e-6,1.0281112108567687
3128.48091,0.0000111459552,9.46980164e-6,0.8496177734502289
3140.81907,0.0000124327651,0.0000157226739,1.264616018523506
3150.1174,0.000992849352,0.0000159495363,0.016064407221368666
3154.30164,0.0000164689085,0.0000252470446,1.5330126219354487
3155.45797,0.000021411991,0.0000339234214,1.5843188706739135
3159.86872,9.49823243e-6,9.05232146e-6,0.9530532682489851
3162.34827,0.0000155691476,0.0000188391632,1.2100317682131807
3165.54308,0.000014843789,0.000161241915,10.862584681040671
3166.87822,0.000230971199,8.33284197e-6,0.03607740707965931
3169.4293,0.0000312760276,0.0000114901352,0.36737834314994655
3174.82948,0.0000174950842,0.0000518351435,2.9628404703533806
3185.65369,8.83224022e-6,9.40700607e-6,1.0650758851303073
3187.6564,0.000216120821,0.000156855683,0.7257777491045159
3190.54127,0.000323961661,0.0000256730822,0.07924728537553707
3196.04874,0.0000108230669,0.0000130974264,1.2101400204779296
3198.77863,0.0000108898228,8.62119852e-6,0.7916748213754222
3199.57733,0.000146450321,0.000133353514,0.9105716743358998
3200.99592,8.99063924e-6,0.00003631883,4.03962710887285
3203.12977,0.0000252710799,0.000017163382,0.6791708968479816
3215.08646,0.0000100896926,0.0000121146522,1.2006958665916143
3218.54353,8.9173931e-6,0.0000306008345,3.431589720991441
3220.5224,8.76937341e-6,8.63563601e-6,0.9847494919252162
3222.19133,0.000012560391,9.00449069e-6,0.7168957311918077
3222.45359,8.74464074e-6,8.74081315e-6,0.9995622930531051
3222.65625,0.0000161998582,0.0000134619652,0.8309927799244564
3224.99275,8.83562785e-6,0.0000110392598,1.2494029838524718
3227.54383,0.0000111695797,0.000010288928,0.9211562365233852
3229.96378,0.0000304314459,0.0000201877906,0.6633858498323932
3231.26316,0.0000557841078,0.0000510645481,0.9153959812905711
3237.36668,0.0000108489142,8.3200411e-6,0.7669008111429253
3241.94431,0.0000697764007,0.000063988323,0.917048204809452
3243.21985,0.00011856516,0.0000117408754,0.09902466626789859
3251.94597,0.0000271590567,0.0000200705033,0.7389985418749835
3262.12645,0.0000317968402,0.0000264930932,0.8331989289929507
3262.79402,0.0000207369921,0.0000235910938,1.137633350402829
3263.37814,8.9990004e-6,8.60109872e-6,0.9557837912753065
3265.72657,9.04664321e-6,0.0000135332333,1.4959397630538367
3270.12539,0.000011098866,0.0000124851161,1.1249001564664354
3271.48437,0.0000291475423,0.0000132679402,0.45519927764201235
3273.3202,0.0000111690597,8.86446923e-6,0.7936629822114748
3273.71359,0.0000157250216,0.0000580768116,3.6932738839608334
3284.74045,0.0000109034623,0.0000116387646,1.067437505607737
3290.73668,0.0000109015315,0.0000116709499,1.0705789273736448
3290.87973,0.000582148123,0.0000134300243,0.023069771711692007
3291.21351,0.0000378246243,0.000111573135,2.9497486641261896
3295.91036,0.0000193513228,0.0000143151143,0.7397486181151399
3300.78602,0.0000233156702,0.000020063484,0.8605150024810354
3304.20732,0.000120921708,0.0000107335886,0.08876477828116684
3305.49479,0.000106385712,0.0000110038022,0.1034330831944801
3310.5135,0.0000199589366,9.60396816e-6,0.48118636540986853
3311.97977,0.0000275570047,0.0000295486047,1.072272005672663
3316.92696,9.45050509e-6,8.5306014e-6,0.9026608968262034
3318.85815,0.0000352444251,0.0000373430898,1.0595460046247145
3319.44227,0.0000431539665,0.0000382335972,0.8859810650314149
3319.69261,0.0000220131557,0.0000184066535,0.8361660522848162
3320.43171,0.0000314471877,0.0000202857652,0.645074064921869
3320.65821,0.0000110535238,0.0000131205758,1.1870038946313213
3326.57099,0.0000108386232,0.00118023652,108.89173820527316
3334.70106,0.0000242604381,0.0000336472449,1.3869182725105031
3344.72656,9.25264522e-6,0.0000110522242,1.1944934596768209
3347.75448,0.0000367287182,0.0000328188121,0.8935463503324764
3348.52934,0.000011591758,8.54342262e-6,0.7370256194099291
3356.36139,0.0000215117365,0.0000146505814,0.6810506162531323
3361.47547,0.000013091897,0.0000140714017,1.074817629561247
3365.4213,0.00013900899,0.000406154814,2.9217881088122426
3368.1035,8.18122652e-6,8.87107917e-6,1.0843214215269035
3369.15255,0.0000203128381,0.0000102005251,0.5021713386274663
3370.58306,0.000014055532,0.0000321856525,2.289892157763932
3374.9938,0.0000444333063,9.14200011e-6,0.20574656426141308
3376.65081,0.0000126294939,8.48787751e-6,0.6720679052705351
3376.77002,0.000257731029,0.000241256365,0.936078073082927
3388.36908,0.0000125861243,0.0000260517917,2.0698819651733458
3392.44604,0.0000104031114,0.0000261327266,2.5120106471223598
3392.69638,0.000018900301,9.43186461e-6,0.4990325080007985
3393.60237,0.0000110251144,8.18046791e-6,0.7419848550505743
3395.10441,0.000014487331,0.0000180463078,1.2456613160836871
3397.59588,0.0000164905439,9.58611151e-6,0.5813096019228329
3398.77605,0.0000138506644,8.34704012e-6,0.6026454673177989
3399.09792,0.0000119665493,0.0000111271591,0.9298552841795421
3400.57611,8.50694936e-6,0.0000100115077,1.1768622659345418
3401.51787,8.79691265e-6,0.0000151504913,1.7222509649450708
3404.29544,0.0000102954433,0.0000100780845,0.9788878639154858
3404.85573,0.000614241354,0.000567701858,0.924232558265688
3407.81212,0.0000118177842,0.0000144305285,1.2210858021929356
3410.85196,0.000010157499,0.0000103652062,1.0204486557173178
3414.41631,0.0000104795652,0.0000106776546,1.0189024445403518
3417.96875,0.0000220167989,0.0000135938529,0.6174309426971238
3419.6496,0.0000368540447,0.0000184334986,0.5001757269806535
3420.6152,8.44329854e-6,0.0000117937024,1.3968121989442293
3421.29469,8.39176974e-6,0.0000103463912,1.2329212455250231
3421.9861,0.000139270467,0.000036472554,0.26188290156304284
3425.16899,0.000028204266,0.0000130910525,0.4641515045986306
3437.49523,0.000166181557,0.000198814882,1.19637152033664
3440.20128,8.52101785e-6,9.05993837e-6,1.0632460264122086
3445.29152,0.000012979974,0.0000116068623,0.8942130623682297
3452.52752,8.8357689e-6,0.0000103311711,1.1692441503308217
3454.94747,9.3307631e-6,0.000269752761,28.910042845263106
3455.8177,0.0000117359269,8.59287985e-6,0.7321858702102175
3461.62319,0.0000117486953,0.0000275881735,2.3481903986394133
3461.73048,0.0000146452679,0.0000645463654,4.407318858264109
3465.7836,0.0000116216501,0.0000122517467,1.0542174815605574
3466.79687,0.0000296493144,0.0000159351599,0.5374545827609424
3473.44875,0.0000140227673,0.0000118870655,0.8476975511103291
3482.21064,8.27083835e-6,0.0000120548409,1.4575113658218215
3483.25968,8.39529659e-6,8.87635193e-6,1.0573005771556667
3489.17246,0.0000193747244,0.0000242158437,1.249867776183696
3489.98308,0.000020847183,0.0000830976122,3.9860355329542605
3491.92619,0.000017974498,0.0000159934652,0.8897864741479845
3494.20309,0.0000430554373,0.0000143906339,0.33423499568078946
3496.84954,8.3802697e-6,0.0000120712308,1.440434643768088
3504.6339,0.0000125935701,0.0000237749168,1.887861552460013
3508.03137,9.14961746e-6,0.000263006624,28.745095098216268
3511.92951,0.000109770595,8.49568297e-6,0.07739488858559981
3513.33618,0.0000223127992,0.0000278620306,1.2487017137679435
3515.54155,0.0000223218016,0.00010798151,4.837490805401657
3516.88862,0.000484250788,0.000120037061,0.2478820148042795
3516.98399,0.000126172961,0.0000320590352,0.2540879990919766
3517.48466,9.77765728e-6,0.0000127319635,1.3021486778886158
3517.58003,9.95664842e-6,8.60667593e-6,0.8644149684658646
3517.81845,0.0000814535758,8.69659231e-6,0.10676747122009099
3519.07015,0.0000133897961,0.0000109585701,0.8184269587197074
3523.43321,0.000242250467,0.0000615388786,0.25402996890817137
3523.5405,0.000122674933,0.0000360719294,0.2940448265824608
3523.74315,9.82668143e-6,9.36558556e-6,0.9530771529244538
3524.58954,0.0000170883875,0.0000619152825,3.623237271509673
3524.8518,0.0000483517992,0.000117846823,2.437278962723687
3529.89435,0.000377010464,0.0000102114847,0.027085414531093758
3532.00436,9.9533296e-6,8.99953752e-6,0.9041735662003998
3532.89843,0.000179165084,0.0000438713421,0.24486546776044824
3532.99379,0.000075293771,0.0000192542376,0.25572152044290625
3535.42566,0.0000170784222,0.0000134232928,0.785979679083001
3538.239,9.75080143e-6,8.93900894e-6,0.9167460750967215
3540.52782,0.000012315842,8.4980611e-6,0.690010565254085
3542.30404,0.0000962616156,0.0000867247856,0.9009280081104311
3544.83128,9.61356047e-6,0.0000131790514,1.3708814170490156
3547.21546,0.0000254919257,0.0000147543362,0.5787846855367228
3547.35851,8.91810901e-6,8.76873229e-6,0.9832501800737689
3549.25394,0.0000210648697,0.0000140029079,0.6647516979419057
3556.22768,9.79567429e-6,0.0000199658826,2.0382346338712325
3556.62107,8.80378075e-6,9.04968496e-6,1.0279316599291732
3559.10063,8.72576839e-6,0.0000125195166,1.434775258801019
3559.88741,9.83086117e-6,0.00001013827,1.0312697763384244
3561.3656,0.0112937251,0.000212869971,0.018848517129215408
3561.48481,0.00758436788,0.000142869279,0.018837335063446318
3561.65171,0.0000201765825,0.0000111612692,0.5531793701931434
3564.45312,0.0000259797922,0.0000209154124,0.8050646532884893
3566.74194,0.0000610470394,0.0000112884809,0.18491446941487552
3568.98308,0.000395952462,0.0000184720664,0.04665223271171376
3569.54336,8.81596152e-6,9.73714162e-6,1.1044900318485058
3569.91291,0.000156199962,0.0000170993266,0.1094707475024866
3571.60568,8.53064634e-6,8.23728853e-6,0.9656113032579429
3574.29981,0.0000279889741,0.0000207337018,0.7407810563517582
3575.02699,0.0000355837137,0.0000124503739,0.34988967157747786
3575.2058,0.0000194588702,0.0000239158197,1.2290446184280523
3575.53959,0.0000573194906,0.000045646011,0.7963436262638384
