Frequency,Intensity_water,Intensity_so2,ratio_w/so2
2628.61252,0.00001161689,8.23067755e-6,1.4114135718996792
2629.75693,0.0000115579077,0.000012033554,0.9604733314862758
2630.9371,9.17943735e-6,0.0000169707028,0.5408990693066642
2631.24704,0.0000162636345,0.0000108228256,1.502716120640436
2631.40202,0.0000105624055,8.85235021e-6,1.1931752867242247
2632.36761,0.000010884583,0.0000111498178,0.9762117368411167
2632.85637,0.0000131732878,8.60425696e-6,1.53101980348109
2634.88293,0.0000151156586,0.0000108341544,1.3951858208703396
2636.0631,0.0000100373344,9.45741525e-6,1.0613189898793964
2637.51745,0.0000202148465,9.02960366e-6,2.2387302102249746
2641.21294,9.5561036e-6,9.2583418e-6,1.0321614611376735
2649.3907,0.0000598371862,0.0000445373577,1.3435279794337687
2653.11003,0.0000164548677,0.0000100135234,1.643264517662185
2655.22003,0.0000114487496,8.1349065e-6,1.4073609327900696
2659.72614,0.0000130153275,0.0000108775779,1.1965280892173615
2665.44819,8.46670893e-6,0.0000115620699,0.7322831468092059
2675.84324,0.0000202458403,8.36662467e-6,2.4198336962090594
2706.635,0.0000113215668,9.06070158e-6,1.2495243000818486
2732.86104,0.0000488889968,0.000126801302,0.385555952729886
2740.77654,0.0000106126857,9.37505485e-6,1.1320131849681923
2742.17129,8.47454841e-6,0.0000147087228,0.5761580067305369
2746.98734,0.0000146990855,0.000010347059,1.4206051690630157
2754.03261,0.000803546464,0.000107133309,7.5004354061349865
2759.08709,0.000881446116,0.000105522368,8.35316845808464
2761.99579,0.000219635136,0.0000646972873,3.3948121345730673
2763.67664,0.0000191797852,0.0000114512081,1.674913688801097
2779.9964,0.000100689723,0.0000180789878,5.569433649377206
2792.96637,0.0000283978791,0.0000207695695,1.367282990627225
2796.25654,0.0000158577635,0.0000302054266,0.5249971705415344
2812.50477,0.00089609511,0.000822854918,1.0890074184377663
2814.04257,0.00001184192,0.0000316572003,0.37406719127970395
2830.60074,0.000121732278,0.0000782677468,1.5553313207171566
2832.01933,0.0000118260453,0.0000277954114,0.4254675395810115
2841.48455,0.00019430985,0.000181499649,1.0705797563277932
2841.79449,0.0000154119614,0.0000209274608,0.736446793392154
2848.1245,0.0000129800541,9.03366611e-6,1.436853426056058
2887.04634,0.0000666346497,0.0000105150483,6.337074999455781
2889.47821,0.000366507898,0.000452321021,0.8102826996404396
2890.62262,0.0000353038422,0.0000211237133,1.6712895928198381
2892.16042,0.0000215378125,0.0000297553741,0.7238293300436105
2893.36443,0.0000648426298,0.000227569817,0.28493510543184203
2893.75782,0.0000729544837,0.000231813264,0.31471229230437825
2894.81878,0.0000290868598,0.0000260361722,1.1171711254851817
2897.91822,8.20746855e-6,8.41402777e-6,0.9754506134699862
2904.59394,8.56473116e-6,9.86379408e-6,0.8682998743217885
2913.14125,0.000618729604,0.0000179052653,34.55573506637738
2913.32006,0.00101360127,0.0000189495996,53.48932385885347
2919.49511,0.00005474688,0.0000375955351,1.4562069632571877
2932.66773,0.0000341581088,8.92918429e-6,3.825445605177447
2935.96983,0.000128136822,0.0000248938335,5.14733184826676
2939.45074,0.0000242935788,0.0000193849967,1.2532155241481162
2939.713,0.0000132909741,0.0000374780275,0.35463376774564775
2943.28928,9.98394997e-6,8.52181557e-6,1.171575456895273
2958.98914,0.0000235413731,0.0000162909173,1.445061236668361
2959.27525,0.0000109422345,8.23736503e-6,1.328365862159686
2973.8307,9.07437342e-6,0.0000135344472,0.6704650205440233
2984.98869,0.00016643697,0.0000420715549,3.956045133002679
2988.29079,0.0000144386531,0.0000159609886,0.9046214781457835
2995.49103,8.89971526e-6,9.1667276e-6,0.9708715747154961
2998.44742,0.000116000762,0.0000212712708,5.453400649668754
2999.41301,0.000164842678,0.000101956916,1.6167876046780387
3005.00393,0.000179188395,0.00002387235,7.5061062274975034
3006.4702,0.000124572315,0.0000329221132,3.7838493004148956
3007.81727,0.0000272359578,0.0000201416871,1.3522182955567807
3013.52739,0.0000222420188,0.0000214776683,1.0355881508794882
3014.60028,0.000426679523,0.0000977975605,4.362885135565319
3022.56346,0.0000108172611,9.11354408e-6,1.1869434113715287
3031.98099,0.0000107187485,0.0000110835223,0.9670886393218157
3041.16011,0.000511954931,0.0000156424297,32.72860679693513
3045.72582,0.0000146683105,0.000010173534,1.4418107316493953
3048.58685,8.62572171e-6,9.56592565e-6,0.9017132293935401
3048.94447,0.000616872097,0.000471402574,1.3085887329075128
3051.75781,8.59114768e-6,0.0000116936536,0.7346846395381508
3056.63347,0.0000214296154,0.0000180616722,1.1864690690156585
3058.00438,0.0000384602504,0.0000403019075,0.9543034755861122
3058.92229,0.000333801507,0.000261388721,1.2770310276700885
3068.20869,0.0000475256315,0.000128263113,0.3705323408141513
3084.99336,0.000128380166,0.000028403651,4.519847325261108
3087.31794,0.0000420939403,0.000135594331,0.3104402668574691
3088.7723,0.0000351034961,0.0000687015415,0.5109564550309253
3089.43987,0.0000344474984,0.000073468157,0.4688765828166888
3092.74197,8.83988024e-6,0.0000103373755,0.8551377707039857
3095.88909,8.75981412e-6,8.42097456e-6,1.0402375707925187
3102.33831,0.00135190425,0.000359671738,3.758716927600244
3104.2695,0.000648509831,0.000629738034,1.0298088982822975
3105.4616,0.000027712174,0.0000197313717,1.4044727564480477
3108.14381,9.58275131e-6,8.36665487e-6,1.1453503770497946
3108.84714,0.0000142276716,0.0000101333728,1.4040410711031968
3108.95443,0.000019323186,0.0000243706702,0.792886935050313
3116.90569,0.000206702201,0.0000205853152,10.041245372817999
3118.97993,0.000137382973,0.0000285964005,4.804205095672793
3119.11106,0.0000207496345,9.51619216e-6,2.1804556014766305
3122.23434,8.8311807e-6,8.36234139e-6,1.0560655548648916
3123.1761,0.0000116330121,8.82547811e-6,1.318116928624958
3123.31915,0.0000102491702,8.66824034e-6,1.1823818673675586
3123.77214,8.80435871e-6,0.0000118205547,0.7448346489188024
3123.86751,0.0000152492768,9.87998621e-6,1.5434512230963935
3123.96288,8.9443655e-6,9.98528903e-6,0.8957542914508905
3124.02248,0.0000192678345,0.0000129963031,1.482562722009769
3124.11785,0.0000148083209,0.0000115016793,1.2874920708317785
3124.16553,0.0000110962938,0.0000156182634,0.7104691165600395
3124.21322,0.0000170819254,8.96984246e-6,1.9043729559549032
3124.27282,0.00001019704,0.0000125758113,0.8108454998843693
3124.32051,0.0000155489075,0.000018925697,0.8215764787949422
3124.36819,0.0000178812658,0.0000151145014,1.1830536335125155
3124.41587,0.0000220115065,0.0000178934579,1.2301426936601225
3124.46356,0.0000125445509,0.0000158826009,0.7898297627059305
3124.51124,0.0000291419725,0.000025416329,1.1465846424949884
3124.57085,0.0000229314648,0.0000239093456,0.9591004782665402
3124.61853,0.0000247957771,0.0000194973177,1.2717532473710471
3124.66621,0.0000330167358,0.0000331566154,0.9957812461159712
3124.7139,0.0000362622776,0.000033278519,1.0896601979192644
3124.76158,0.0000423300581,0.0000467162075,0.9061107561010812
3124.79734,0.000055205957,0.0000485610245,1.1368367444554224
3124.84503,0.000083006654,0.000083865683,0.9897570857438792
3124.88079,0.000142863213,0.000137143229,1.0417081035768816
3125.0,0.0219561728,0.0213356071,1.0290859171286482
3125.11921,0.000145624258,0.000136909999,1.063649543960628
3125.15497,0.0000770269428,0.0000787676731,0.9779004478424791
3125.20266,0.000057226972,0.0000531849493,1.0759993711228375
3125.23842,0.0000453257446,0.0000441473381,1.0266925833066254
3125.2861,0.0000322196735,0.0000336722726,0.9568606753320237
3125.33379,0.0000308829086,0.0000314469556,0.9820635419474437
3125.38147,0.0000277080789,0.0000247023386,1.1216783701604673
3125.42915,0.000022407683,0.0000254882621,0.8791373422042769
3125.48876,0.0000211921656,0.0000131906401,1.606606308665794
3125.53644,0.0000211887149,0.0000252797526,0.8381693933191419
3125.58413,0.0000215385878,0.0000173673607,1.2401762232070184
3125.63181,9.98749187e-6,0.0000150302577,0.6644923905729174
3125.67949,0.0000252778468,0.0000133464641,1.8939733108786467
3125.7391,0.0000135646642,0.0000179255237,0.7567234534966474
3125.77486,8.18916785e-6,8.26781384e-6,0.9904876922095768
3125.82254,0.0000142258655,0.0000115118839,1.2357547751154787
3125.88215,0.0000200143672,0.0000168045675,1.191007575767719
3125.97752,0.0000186079959,0.0000149870289,1.2416067270011069
3126.12057,0.0000103118619,8.26027561e-6,1.2483677769197339
3126.18017,9.40402361e-6,8.99354137e-6,1.0456418915655692
3126.22786,9.65103417e-6,0.0000103407717,0.9332992207921967
3126.33514,9.18867948e-6,0.0000109363392,0.840197008519999
3126.38283,0.0000108618496,0.0000116234317,0.9344787219767463
3126.4782,0.0000125444119,0.0000128746415,0.9743503848243075
3127.41995,8.92575057e-6,8.26059655e-6,1.0805213056918994
3127.77758,9.21487689e-6,0.0000109489995,0.841618167029782
3131.42538,8.85018699e-6,0.0000108896828,0.8127130195197237
3140.40184,0.0000373168178,0.0000100711978,3.7053008530921714
3144.51456,0.0000113452643,0.0000124575578,0.9107133582795819
3147.1014,0.0000738764506,9.41288792e-6,7.8484362320974075
3147.44711,0.0000100800528,0.0000101232288,0.9957349576056209
3150.1174,0.000992849352,0.0000287045177,34.58860944387162
3155.45797,0.000021411991,0.0000686185349,0.3120438381729424
3160.58397,0.0000151733027,8.2131411e-6,1.8474421071373046
3166.87822,0.000230971199,0.0000551914356,4.184910149356579
3178.1435,0.0000135960288,9.22793328e-6,1.4733557761483944
3182.54232,0.000543825763,0.0000118869376,45.74986268961318
3184.19933,9.76544227e-6,0.0000101992271,0.9574688527133591
3187.6564,0.000216120821,0.000131664644,1.6414491729457759
3190.54127,0.000323961661,0.0000612234341,5.291465037241353
3199.04089,0.0000116287562,0.0000109981124,1.0573410942772326
3199.57733,0.000146450321,0.0000207093224,7.071709936777072
3203.12977,0.0000252710799,0.0000190783673,1.3245934257697196
3216.51697,9.09309623e-6,0.0000134954237,0.6737910889007508
3221.47608,8.5083912e-6,9.90351876e-6,0.8591280943865248
3222.65625,0.0000161998582,8.83121301e-6,1.83438653123372
3231.26316,0.0000557841078,0.0000967384481,0.5766487771473771
3232.41949,0.0000555911098,0.000103649634,0.536336768926748
3232.88441,9.04036705e-6,8.46039816e-6,1.0685510160434342
3237.79583,0.0000205946591,8.96945775e-6,2.2960874195544316
3241.94431,0.0000697764007,0.0000405921399,1.7189633478771096
3247.05839,0.0000107052334,8.52757387e-6,1.255366832723784
3251.94597,0.0000271590567,0.0000177015252,1.5342777751151069
3290.87973,0.000582148123,0.0000181994549,31.987118636174102
3297.22166,0.00001112495,8.86122164e-6,1.2554645907717075
3300.78602,0.0000233156702,0.0000160959534,1.4485423522660048
3305.14908,0.0000151273528,0.0000136299679,1.1098597524943548
3311.97977,0.0000275570047,0.0000117523942,2.34479921546539
3315.56797,0.000314977402,9.55407237e-6,32.96786854881235
3318.85815,0.0000352444251,0.0000651815674,0.540711530971868
3319.44227,0.0000431539665,0.0000596983933,0.7228664644815491
3319.69261,0.0000220131557,0.000012476924,1.764309512504845
3328.78828,0.000012904151,0.0000102700494,1.2564838295714527
3333.55665,0.0000127153748,8.42384247e-6,1.5094506865819868
3334.70106,0.0000242604381,0.0000242696533,0.9996202994791031
3335.85739,0.0000179813647,0.0000106133397,1.6942230446086635
3341.09068,0.0000110170367,8.20833219e-6,1.3421772468494602
3347.75448,0.0000367287182,0.0000373506767,0.9833481330205726
3356.36139,0.0000215117365,0.0000124801513,1.7236759381274487
3365.4213,0.00013900899,0.0000190483442,7.2976941481349344
3369.15255,0.0000203128381,0.0000220058343,0.9230660298119212
3376.77002,0.000257731029,0.000253661801,1.0160419423971527
3390.39564,9.01140425e-6,8.8607397e-6,1.0170036086264898
3392.69638,0.000018900301,9.24864287e-6,2.0435756105695537
3395.10441,0.000014487331,0.0000166966795,0.8676773726177113
3396.55876,0.0000297813762,0.0000107871064,2.760830856363853
3404.85573,0.000614241354,0.000709176333,0.866133464157778
3412.12749,8.93814669e-6,0.0000104579602,0.8546740013411029
3412.86659,0.0000282081261,8.85563921e-6,3.1853291931932715
3417.96875,0.0000220167989,0.0000193341051,1.138754485202421
3419.6496,0.0000368540447,0.0000218338693,1.6879300775149366
3428.84064,0.0000280464228,8.67569911e-6,3.2327565126909987
3429.11482,0.0000109165227,0.0000611377387,0.1785562065611694
3437.49523,0.000166181557,0.000448468166,0.37055374182344974
3465.11602,0.0000132502431,0.0000103779826,1.276764821324715
3466.79687,0.0000296493144,0.0000110525367,2.6825800451764166
3470.26587,0.0000109224738,9.32951571e-6,1.170743920640228
3471.21954,8.79381216e-6,9.27068697e-6,0.9485610061537867
3473.71101,9.26099567e-6,0.0000133247494,0.695022127020265
3487.50353,9.23652662e-6,0.0000106492755,0.8673384982856347
3490.76986,0.0000103391552,0.0000108864777,0.9497245559966563
3504.45509,9.3236098e-6,0.0000132348072,0.7044764354406312
3505.05114,8.34021304e-6,0.0000115037074,0.7250021884249246
3506.08826,0.0000117288271,0.0000105905968,1.1074755579402287
3511.92951,0.000109770595,0.0000112459649,9.76088721386637
3517.36546,0.0000150156821,8.84657573e-6,1.697343984642519
3517.81845,0.0000814535758,0.0000151586253,5.3734144216890165
3523.74315,9.82668143e-6,8.3164896e-6,1.181590058141839
3525.424,0.0000110124927,0.0000105211102,1.046704434290594
3529.36983,9.222844e-6,0.0000105016154,0.8782309814926187
3532.00436,9.9533296e-6,8.19592459e-6,1.2144242532617058
3532.99379,0.000075293771,8.45162608e-6,8.9087910760955
3542.30404,0.0000962616156,0.000326962967,0.294411371670725
3558.73108,8.9670758e-6,9.29420983e-6,0.9648023838514952
3560.98413,0.0000146457276,0.0000102709873,1.4259318186480476
3561.3656,0.0112937251,0.000240736489,46.9132251073081
3561.48481,0.00758436788,0.00014395788,52.68463164364465
3564.10742,0.0000169495589,0.0000215669553,0.7859041141518942
3566.74194,0.0000610470394,0.0000189871455,3.2151773103545236
3568.98308,0.000395952462,0.0000293653549,13.483660025508494
3572.04676,0.000103396524,0.0000238680772,4.332000568525059
3583.94384,0.0000105508168,9.49080092e-6,1.1116887698872944
3584.62334,0.0000119057837,0.0000111012146,1.0724757721555982
3585.61277,0.00169206362,0.000223828059,7.559658192809509
3593.93358,0.0000534262651,0.000192619882,0.27736630583129523
3594.02895,0.0000551539514,0.000194105336,0.28414443691542823
3601.95637,8.879184e-6,8.92031547e-6,0.995389011729649
3602.1471,0.0000113918144,8.25395549e-6,1.3801642635220948
3603.12462,0.000716605904,0.0009949726,0.7202267720739245
3606.09293,0.0000657241074,0.0000842145245,0.7804367214588975
3610.75401,0.0000108276483,0.0000118728637,0.9119660238329865
3614.58063,0.000159624877,0.0000214199683,7.452152812009531
3614.69984,0.000107862872,0.000333252733,0.323666878975003
3615.53431,0.0000263909067,0.0000104160774,2.533670371919471
3619.87352,8.5913721e-6,8.18543796e-6,1.0495922322035414
3620.64838,0.000142910955,0.000183257102,0.7798385625458597
3622.78223,0.0000911603334,8.90179016e-6,10.240674264557143
3626.79958,0.00047268949,8.58288801e-6,55.07347753451579
3628.96919,0.0000182500523,0.000024944302,0.7316321098100881
3630.38778,0.00001156072,0.0000139375595,0.8294651585164534
3631.28185,0.0000118665582,0.0000227503295,0.521599399252657
3631.66332,0.0000442613079,0.0000438978514,1.0082795965726925
3634.88197,0.0000113865002,9.35023654e-6,1.2177767002245272
3644.13261,8.30073751e-6,0.0000109594848,0.7574021645616043
3644.526,0.0000273360346,0.0000373804387,0.7312925035307304
3646.36183,0.0015929535,0.00137914867,1.1550266730852157
3650.78449,0.0000139556909,8.28136799e-6,1.6851914945516147
3651.98851,9.2348178e-6,8.28781205e-6,1.1142648680118172
3654.63495,0.0000138804922,0.0000104162281,1.3325833561574942
3654.90913,0.0000138771992,0.0000127733222,1.0864205085189191
3657.53174,0.000043448687,9.35400276e-6,4.644929888816924
3658.34236,0.0000123535329,9.14315686e-6,1.3511233690023337
3659.11722,0.0000116224189,0.0000181984629,0.6386483827708328
3659.16491,0.0000181068934,0.0000107263643,1.6880736933389442
3659.21259,0.000015090649,9.87174935e-6,1.5286701946094285
3659.30796,0.0000164496667,0.000012988628,1.2664668431492534
3659.35564,0.0000233918286,0.0000214854255,1.0887300602913357
3659.3914,0.0000248994743,0.0000331262549,0.7516537675377243
3659.5583,0.00863610962,0.0100110298,0.8626594658623432
3659.71327,0.0000252603923,0.0000387030077,0.652672590611091
3659.76095,0.0000271487073,0.0000128654368,2.11020486300162
3659.8444,0.0000211936869,9.30143902e-6,2.278538498659103
3659.92785,0.0000104808369,0.0000113739026,0.9214811545862894
3659.98745,0.0000132577352,0.000014992627,0.8842836682323919
3660.1305,8.25648084e-6,9.31722437e-6,0.8861524110747587
3660.33316,0.0000128160138,8.78063055e-6,1.4595778431880386
3661.35836,0.0000297706015,0.0000119970001,2.4815038136075365
3662.21666,0.0000119162117,0.0000116774969,1.0204422918750677
3664.30283,0.000426438094,0.000474633413,0.8984578041074407
3669.67916,0.0000515596388,9.092045e-6,5.6708516950806995
3670.74013,0.000048371242,0.0000189544557,2.551972093822773
3671.22889,0.0000104670186,8.32919701e-6,1.2566659892224112
3671.93222,0.0000649298423,0.0000104452478,6.216208896451456
3672.12296,0.000021946534,0.0000313249838,0.7006079920143485
3672.36137,0.0000266680549,0.000034910733,0.7638927231920338
3674.80516,0.0000442125571,0.0000588764693,0.7509376432665944
3675.0555,0.000153815814,0.000161804662,0.950626589486031
3676.96285,0.0000327563419,0.0000403106181,0.8125983535836678
3683.28094,0.0000303202491,0.0000146192933,2.0739886995768804
3683.9366,0.0000374833239,0.0000519043812,0.7221610783792564
3684.03196,0.0000150886938,0.0000120309382,1.2541577015165783
3684.77106,0.000018466026,0.0000130015165,1.420297855254039
3684.87835,0.0000214594915,0.0000148726031,1.44288739205311
3685.42671,0.000173034029,0.000196076348,0.8824829244575689
3685.92739,0.000058340216,0.0000599398538,0.9733126175893341
3686.51152,0.0000127072268,9.9814947e-6,1.2730785500492225
3689.31293,0.000659455194,0.000641517066,1.0279620433355703
3690.68384,0.0000110762671,0.0000138630029,0.7989803637709693
3693.31837,0.000529618174,0.000112963629,4.688395536584611
3695.03498,0.0000325628053,0.0000154710376,2.1047589788030767
3695.96481,0.000015648719,0.0000183072514,0.8547825480781894
3696.17939,0.0000217445885,0.0000322569485,0.6741055651931862
3696.28668,0.0000175944008,0.000022995828,0.7651127326226306
3697.51453,0.0000107222477,0.0000127200916,0.8429379313589219
3698.5755,0.0000156799279,8.70353161e-6,1.8015592523366502
3699.00465,0.0000471698296,9.09504355e-6,5.186322565767154
3699.82719,8.24835142e-6,8.44864199e-6,0.9762931640094266
3700.07753,9.03536535e-6,8.22850987e-6,1.0980560870372997
3701.72262,0.000454341577,0.0000708552316,6.412251667807688
3701.92528,8.53031954e-6,8.71969708e-6,0.9782816377378101
3701.98488,0.0000123130094,9.39554016e-6,1.310516392918063
3702.11601,8.7498677e-6,0.000011843506,0.7387903294852047
3702.28291,0.00011721193,8.95711613e-6,13.085900450416512
3702.56901,0.0000116276519,0.0000105632364,1.1007660398474088
3702.72398,0.0000151449636,9.49131373e-6,1.5956656824154942
3702.81935,0.0000201925462,8.48396654e-6,2.380083196320574
3702.97432,0.0000111940985,0.0000161706905,0.6922461659877789
3703.06969,0.0000103827293,0.0000203338215,0.5106137722316486
3703.22466,0.0000271617483,0.0000108660738,2.4996837680230004
3703.36771,0.0000473137929,0.0000170837617,2.769518431060766
3703.475,0.000137453465,0.0000150179251,9.15262688319041
3703.66573,0.0000204192331,0.0000239557085,0.8523744183980199
3703.71342,0.00002482178,0.0000242942471,1.0217143135915498
3703.7611,0.0000253291949,0.0000368649302,0.6870810486438952
3703.80878,0.000027882883,0.0000307168419,0.9077392490664868
3703.85647,0.000035802386,0.0000350425243,1.0216839886731561
3703.90415,0.0000431537622,0.0000480838111,0.897469672490249
3703.95184,0.0000524389409,0.0000595110253,0.8811634589666529
3703.99952,0.0000476593151,0.0000642272836,0.7420415815312481
3704.03528,0.000098002479,0.000105361646,0.9301532646898854
3704.20218,0.0288688471,0.0329341284,0.8765632643856457
3704.35715,0.0000922523338,0.000102237923,0.9023298898589713
3704.40483,0.0000499899244,0.0000566192753,0.8829135331585567
3704.44059,0.000051229635,0.0000636828908,0.8044489556997308
3704.48828,0.0000455701774,0.0000512757991,0.8887268106953794
3704.53596,0.0000286042929,0.0000287190369,0.9960046013938579
3704.58364,0.000032916606,0.0000395751522,0.8317493217372894
3704.63133,0.0000300268798,0.000032103921,0.9353025694275786
3704.7267,0.0000161302707,0.0000243772324,0.6616940937068803
3704.7863,0.0000233142225,0.0000232992719,1.000641676704069
3704.83398,0.0000216206871,0.0000339155419,0.6374861166526135
3704.92935,0.0000100455797,0.0000274314705,0.36620638693066054
3704.97704,0.0000168143805,0.00001230111,1.3668994505373904
3705.02472,0.0000142526064,0.0000157559462,0.9045858762833299
3705.08432,0.0000125808298,0.0000141971569,0.8861513533037028
3705.13201,0.0000103051716,0.0000170161844,0.6056100097269749
3705.17969,0.0000172783227,0.0000118604606,1.4568003117855306
3705.27506,0.0000243950318,0.0000189271094,1.2888936860057458
3705.37043,0.0000150996668,0.0000125445609,1.2036823704207933
3705.43003,0.0000148620511,0.0000117025723,1.2699815663604146
3705.5254,0.0000193565506,0.0000119346554,1.621877628741589
3705.68037,0.0000109773092,0.0000129902032,0.8450452260823758
3705.73997,0.000012513216,8.51370726e-6,1.4697728754183166
3705.82342,0.0000207334795,0.0000124789692,1.6614737297372286
