Frequency,Intensity
4.082477089999999862e+03,1.341573249999999988e-05
4.082679749999999785e+03,1.733117490000000104e-05
4.082822799999999916e+03,1.177615010000000068e-05
4.083085059999999885e+03,1.471563159999999962e-05
4.084074500000000171e+03,1.283869989999999964e-05
4.084229470000000219e+03,1.044259609999999959e-05
4.085206990000000133e+03,1.547451869999999947e-05
4.085671899999999823e+03,1.525613180000000051e-05
4.085803030000000035e+03,8.383137539999999636e-06
4.086208340000000135e+03,8.182270079999999455e-06
4.086494450000000143e+03,9.369259609999999196e-06
4.086756710000000112e+03,9.738407700000000202e-06
4.086983200000000124e+03,9.039057580000000271e-06
4.087328910000000178e+03,1.269160560000000058e-05
4.087662699999999859e+03,9.083036620000000389e-06
4.087841510000000198e+03,8.824421909999999810e-06
4.088127610000000004e+03,1.087205580000000024e-05
4.088187219999999797e+03,1.158415130000000078e-05
4.088950159999999869e+03,1.638686910000000075e-05
4.089057449999999790e+03,9.874407380000000789e-06
4.089474679999999807e+03,1.000817599999999950e-05
4.089605810000000019e+03,9.912841099999999785e-06
4.089963439999999991e+03,8.815733669999999676e-06
4.090118410000000040e+03,1.040168590000000081e-05
4.090249539999999797e+03,9.504926259999999376e-06
4.090535640000000058e+03,8.968713570000000091e-06
4.091298580000000129e+03,1.867648350000000138e-05
4.091882709999999861e+03,9.147735879999999389e-06
4.091966150000000198e+03,8.570440240000000421e-06
4.092168810000000121e+03,8.355649330000000104e-06
4.092669490000000224e+03,1.049103369999999986e-05
4.093921179999999822e+03,1.269532170000000060e-05
4.094004629999999906e+03,1.208984599999999985e-05
4.094409940000000006e+03,9.189575500000000561e-06
4.094839100000000144e+03,1.575010509999999879e-05
4.095065590000000157e+03,9.070289239999999300e-06
4.095327850000000126e+03,1.050258600000000007e-05
4.095637799999999970e+03,1.764299480000000009e-05
4.095745089999999891e+03,2.615349510000000016e-04
4.096114639999999781e+03,1.318932080000000015e-05
4.096841809999999896e+03,1.112314990000000045e-05
4.097521310000000085e+03,8.280383479999999741e-06
4.098117350000000442e+03,8.158111910000000086e-06
4.098272320000000036e+03,6.464144170000000089e-05
4.098355770000000120e+03,1.655386020000000134e-05
4.098415369999999712e+03,2.189683669999999987e-05
4.098606109999999717e+03,1.334818479999999944e-05
4.098689559999999801e+03,1.627126930000000126e-05
4.099237919999999576e+03,8.177953060000000708e-06
4.099702839999999924e+03,1.134639410000000052e-05
4.099822040000000015e+03,1.050788339999999972e-05
4.099917410000000018e+03,1.005665780000000002e-05
4.100763799999999719e+03,1.375496889999999986e-05
4.100990300000000389e+03,1.143678330000000033e-05
4.101145269999999982e+03,2.373738289999999932e-05
4.101264479999999821e+03,9.244694660000000300e-06
4.101419450000000325e+03,1.012194879999999959e-05
4.101574419999999918e+03,1.154340459999999920e-05
4.101979730000000018e+03,2.183587019999999991e-05
4.102134699999999611e+03,1.048748670000000042e-05
4.102241990000000442e+03,1.459512549999999999e-05
4.102575780000000123e+03,6.227058829999999499e-05
4.103243349999999737e+03,9.170818440000000330e-06
4.103457929999999578e+03,1.126230050000000027e-05
4.104268549999999777e+03,8.744411169999999310e-06
4.104375839999999698e+03,2.995518280000000107e-05
4.104793069999999716e+03,8.279265209999999453e-06
4.105079169999999976e+03,9.384274509999999316e-06
4.105198379999999815e+03,8.651017670000000625e-06
4.105401039999999739e+03,8.609503700000000617e-06
4.105556010000000242e+03,1.054325799999999961e-05
4.105818269999999757e+03,8.912810640000000086e-06
4.106044770000000426e+03,1.067477660000000051e-05
4.106175900000000183e+03,1.438578969999999988e-05
4.106593130000000201e+03,2.360792659999999882e-05
4.106938839999999800e+03,1.118541280000000036e-05
4.107058049999999639e+03,2.405432309999999891e-05
4.107511040000000321e+03,3.135223480000000031e-05
4.107856749999999920e+03,2.169784380000000135e-05
4.108691219999999703e+03,1.112132120000000039e-05
4.109191890000000058e+03,1.066228109999999917e-05
4.109489919999999984e+03,1.149222499999999990e-05
4.109609129999999823e+03,6.941177879999999771e-05
4.109740259999999580e+03,8.674221370000000119e-06
4.110133649999999761e+03,1.472638079999999996e-05
4.110372070000000349e+03,9.329918710000000557e-06
4.110574719999999616e+03,4.539880390000000247e-05
4.110789300000000367e+03,8.810548820000000243e-06
4.111218450000000303e+03,8.233584859999999961e-06
4.111337660000000142e+03,6.916984649999999345e-05
4.111897949999999582e+03,2.337792179999999886e-05
4.112195969999999761e+03,1.149788910000000033e-05
4.112458230000000185e+03,1.061369479999999947e-05
4.112708569999999781e+03,8.816724519999999805e-06
4.113006589999999960e+03,8.672748639999999402e-06
4.113209249999999884e+03,2.345666400000000009e-05
4.113507270000000062e+03,1.872227230000000019e-05
4.114186759999999595e+03,1.225553099999999960e-05
4.114401340000000346e+03,1.104751869999999933e-05
4.114794729999999618e+03,1.298429529999999982e-05
4.115486149999999725e+03,2.226788719999999832e-05
4.115712639999999737e+03,1.026453550000000018e-05
4.116129880000000412e+03,9.162956199999999703e-06
4.116499420000000100e+03,9.595502329999999633e-06
4.116642480000000432e+03,9.388655759999999182e-06
4.117274279999999635e+03,9.202553460000000786e-06
4.117429259999999886e+03,9.822850210000000023e-06
4.117643829999999980e+03,1.259494849999999964e-05
4.117763039999999819e+03,9.850080220000000602e-06
4.118168349999999919e+03,1.712473730000000160e-05
4.118657110000000102e+03,9.039226539999999920e-06
4.119014739999999620e+03,9.595696130000000451e-06
4.119324679999999717e+03,8.929000709999999799e-06
4.119575020000000222e+03,8.662190700000000406e-06
4.119956489999999576e+03,8.171980739999999869e-06
4.120469089999999596e+03,9.489957710000000737e-06
4.120731350000000020e+03,2.350265689999999854e-05
4.120886330000000271e+03,1.054926859999999955e-05
4.121148589999999786e+03,1.511768829999999960e-05
4.121410850000000210e+03,1.189463830000000003e-05
4.122185709999999744e+03,8.762197810000000041e-06
4.122352600000000166e+03,9.380582629999999482e-06
4.122531409999999596e+03,8.400200599999999270e-06
4.123651979999999639e+03,1.236156630000000052e-05
4.123723509999999806e+03,1.332315430000000043e-05
4.123806950000000143e+03,1.123657259999999983e-05
4.123985770000000230e+03,9.124740899999999778e-06
4.124236109999999826e+03,1.510599919999999951e-05
4.124891760000000431e+03,8.729240129999999882e-06
4.125225540000000365e+03,9.689430250000000182e-06
4.125845430000000306e+03,9.735408509999999739e-06
4.126071930000000066e+03,1.031364419999999921e-05
4.126203059999999823e+03,1.052773819999999967e-05
4.126596450000000004e+03,1.884898850000000050e-05
4.127252099999999700e+03,1.665854470000000147e-05
4.127871989999999641e+03,8.835145520000000285e-06
4.127991200000000390e+03,1.028502200000000081e-05
4.128122330000000147e+03,1.934376980000000076e-05
4.128479959999999664e+03,1.673310690000000167e-05
4.128634930000000168e+03,8.755992829999999298e-06
4.128885269999999764e+03,8.592220010000000037e-06
4.129099849999999606e+03,1.172674899999999976e-05
4.129457470000000285e+03,8.859404040000000508e-06
4.129540920000000369e+03,1.050636739999999938e-05
4.129934309999999641e+03,1.041047930000000040e-05
4.130327699999999822e+03,8.154181560000000660e-06
4.130423069999999825e+03,1.059524539999999931e-05
4.130601880000000165e+03,1.084505840000000044e-05
4.131019119999999930e+03,1.243576600000000077e-05
4.131078720000000430e+03,1.215873170000000038e-05
4.131376739999999700e+03,1.404734450000000023e-05
4.131579399999999623e+03,9.457669040000000446e-06
4.132068159999999807e+03,8.152469700000000073e-06
4.132378099999999904e+03,1.110476079999999922e-05
4.132485389999999825e+03,8.285229169999999612e-06
4.132616519999999582e+03,1.021144549999999964e-05
4.132831100000000333e+03,9.522011869999999706e-06
4.132926459999999679e+03,1.064180020000000021e-05
4.133272170000000187e+03,9.010948270000000387e-06
4.133796690000000126e+03,1.006935010000000036e-05
4.134440419999999904e+03,8.341900210000000252e-06
4.134571549999999661e+03,1.009066699999999952e-05
4.134762289999999666e+03,9.074545580000000701e-06
4.134988779999999679e+03,1.011888449999999990e-05
4.135107990000000427e+03,8.636725029999999355e-06
4.135262969999999768e+03,8.580123749999999354e-06
4.135322570000000269e+03,9.053429160000000327e-06
4.135489459999999781e+03,8.263672719999999477e-06
4.135608669999999620e+03,1.153597870000000041e-05
4.136061670000000049e+03,1.025390820000000030e-05
4.136204719999999725e+03,8.563062960000000543e-06
4.136884210000000166e+03,1.817734459999999959e-05
4.137182240000000093e+03,9.550452950000000085e-06
4.137396810000000187e+03,1.544778090000000116e-05
4.137599470000000110e+03,8.923307539999999582e-06
4.137825969999999870e+03,1.015230940000000041e-05
4.137980940000000373e+03,9.147537910000000597e-06
4.138970379999999750e+03,9.401579520000000154e-06
4.139149190000000090e+03,9.728548119999999333e-06
4.139542580000000271e+03,8.119476509999999639e-06
4.140150550000000294e+03,1.087862380000000027e-05
4.140317439999999806e+03,1.173398810000000026e-05
4.140424729999999727e+03,1.198446320000000054e-05
4.140651230000000396e+03,3.707281390000000191e-05
4.140758509999999660e+03,1.027337069999999978e-05
4.140889640000000327e+03,3.840883180000000162e-05
4.141283040000000256e+03,8.202329470000000613e-06
4.141414170000000013e+03,8.737906740000000116e-06
4.141581060000000434e+03,1.433570169999999963e-05
4.141819480000000112e+03,1.171199009999999993e-05
4.142498969999999645e+03,9.700904940000000290e-06
4.142928119999999581e+03,8.186064349999999919e-06
4.143178460000000086e+03,9.542564069999999384e-06
4.143345360000000255e+03,8.830965150000000662e-06
4.143595699999999852e+03,1.169289089999999991e-05
4.143679140000000189e+03,8.942212640000000656e-06
4.144644739999999729e+03,8.242316140000000368e-06
4.144787790000000314e+03,1.137588600000000068e-05
4.144954679999999826e+03,1.275967070000000001e-05
4.145169259999999667e+03,1.264044960000000049e-05
4.145300390000000334e+03,1.236508039999999962e-05
4.145789149999999609e+03,8.406149840000000243e-06
4.145872589999999946e+03,9.564043250000000225e-06
4.146456720000000132e+03,1.194416080000000003e-05
4.146778580000000147e+03,8.152943059999999401e-06
4.147028919999999744e+03,1.018964259999999934e-05
4.147446160000000418e+03,1.017145060000000031e-05
4.147768020000000433e+03,2.735559690000000099e-04
4.147934909999999945e+03,1.142188010000000009e-05
4.148089890000000196e+03,1.079178839999999917e-05
4.148685929999999644e+03,8.803964490000000474e-06
4.148960109999999986e+03,3.489145049999999747e-05
4.149234290000000328e+03,8.210342720000000786e-06
4.149365429999999833e+03,1.241144429999999963e-05
4.149496559999999590e+03,1.288987349999999920e-05
4.149901869999999690e+03,1.157193389999999985e-05
4.150533679999999549e+03,1.160160779999999951e-05
4.150819779999999810e+03,2.093880500000000052e-05
4.150938989999999649e+03,7.795654480000000473e-05
4.151546959999999672e+03,1.416677559999999920e-05
4.151654239999999845e+03,9.092219790000000804e-06
4.151856899999999769e+03,3.255928240000000235e-05
4.151976109999999608e+03,6.308365530000000561e-05
4.152214530000000195e+03,1.107846940000000070e-05
4.152727130000000216e+03,1.138064770000000059e-05
4.153203959999999825e+03,8.728159429999999294e-06
4.153358940000000075e+03,2.020271320000000101e-05
4.153525829999999587e+03,1.214772590000000011e-05
4.154896740000000136e+03,1.081897080000000005e-05
4.155409340000000157e+03,1.091545509999999926e-05
4.155683519999999589e+03,8.770358650000000482e-06
4.155826570000000174e+03,2.057955049999999987e-05
4.156029220000000350e+03,8.843106889999999458e-06
4.156291479999999865e+03,1.372585389999999938e-05
4.157125949999999648e+03,1.286464269999999993e-05
4.157304759999999987e+03,9.454601329999999607e-06
4.157459740000000238e+03,8.284917600000000395e-06
4.157638549999999668e+03,1.194602869999999998e-05
4.158151149999999689e+03,8.540659919999999691e-06
4.158306120000000192e+03,1.328441440000000080e-05
4.158830640000000130e+03,3.962059210000000117e-05
4.159140589999999975e+03,1.088870519999999984e-05
4.159307480000000396e+03,1.165751780000000081e-05
4.159498209999999744e+03,9.687145090000000690e-06
4.159629340000000411e+03,8.444518689999999187e-06
4.159748550000000250e+03,9.416106939999999701e-06
4.159903529999999591e+03,8.509994570000000257e-06
4.159986969999999928e+03,9.238208700000000555e-06
4.160249230000000352e+03,1.532686609999999916e-05
4.160642619999999624e+03,1.999371220000000074e-05
4.160916809999999714e+03,1.402126930000000078e-05
4.161036009999999806e+03,8.325029899999999533e-06
4.161989690000000337e+03,1.127778610000000066e-05
4.162371159999999691e+03,8.350229420000000532e-06
4.162740710000000036e+03,8.342147949999999802e-06
4.162967209999999795e+03,1.086370050000000039e-05
4.163098339999999553e+03,1.373562830000000085e-05
4.163241390000000138e+03,6.087362059999999704e-05
4.163384439999999813e+03,1.215482070000000020e-05
4.163694379999999910e+03,9.547974640000000227e-06
4.163885119999999915e+03,1.496346419999999970e-05
4.164326189999999769e+03,9.038959190000000598e-06
4.164540769999999611e+03,1.244682510000000083e-05
4.164779190000000199e+03,1.069496920000000017e-05
4.164898400000000038e+03,8.497278919999999707e-06
4.165124890000000050e+03,5.652083069999999930e-05
4.165506360000000313e+03,9.737217380000000498e-06
4.165732860000000073e+03,1.035091830000000018e-05
4.165923600000000079e+03,9.666604780000000733e-06
4.166626930000000357e+03,1.961550919999999998e-05
4.166853430000000117e+03,1.156665659999999984e-05
4.167199129999999968e+03,9.759577990000000536e-06
4.167580600000000231e+03,9.813567799999999605e-06
4.167830939999999828e+03,1.011418060000000043e-05
4.168272020000000339e+03,1.171185409999999956e-05
4.168665409999999611e+03,2.458135830000000144e-05
4.168975349999999708e+03,8.341538719999999521e-06
4.169178009999999631e+03,8.238534169999999206e-06
4.169690609999999651e+03,8.632093049999999893e-06
4.169785979999999654e+03,9.440914460000000044e-06
4.170060159999999996e+03,8.375546059999999478e-06
4.170262810000000172e+03,9.782713710000000344e-06
4.170358180000000175e+03,1.779292519999999859e-05
4.170489309999999932e+03,9.917031979999999628e-06
4.170989990000000034e+03,8.480261890000000393e-06
4.172146319999999832e+03,9.438801990000000815e-06
4.172289370000000417e+03,1.240915229999999989e-05
4.172503950000000259e+03,1.051340379999999939e-05
4.172766209999999774e+03,1.002275659999999926e-05
4.172837730000000192e+03,9.285747489999999991e-06
4.173004630000000361e+03,8.654001950000000153e-06
4.173541070000000218e+03,1.131024099999999938e-05
4.173636440000000221e+03,1.121207010000000015e-05
4.174077510000000075e+03,4.286455950000000212e-05
4.174983500000000276e+03,1.022424679999999981e-05
4.175210000000000036e+03,1.029046190000000027e-05
4.175448419999999714e+03,8.996677979999999936e-06
4.175543789999999717e+03,8.774934079999999580e-06
4.175901410000000396e+03,8.582159049999999229e-06
4.176068309999999656e+03,1.283618910000000072e-05
4.176509380000000419e+03,9.333016429999999931e-06
4.176950450000000274e+03,1.760776510000000024e-05
4.177379609999999957e+03,1.457841730000000054e-05
4.177773000000000138e+03,1.016112529999999988e-05
4.178214069999999992e+03,9.635305530000000255e-06
4.178488250000000335e+03,3.169804350000000279e-05
4.178655149999999594e+03,9.452353230000000295e-06
4.178810120000000097e+03,9.258101080000000031e-06
4.179251189999999951e+03,1.326385780000000041e-05
4.179751870000000054e+03,9.706825340000000831e-06
4.180014129999999568e+03,9.045144779999999402e-06
4.180371759999999995e+03,9.566710370000000376e-06
4.180991649999999936e+03,3.031292870000000026e-05
4.181194309999999859e+03,1.076756239999999917e-05
4.181456570000000283e+03,3.863043689999999823e-05
4.181635379999999714e+03,9.242659869999999945e-06
4.182112219999999979e+03,8.436413299999999778e-06
4.182267189999999573e+03,1.052340099999999930e-05
4.182982439999999769e+03,1.102554199999999961e-05
4.183244709999999941e+03,1.219510889999999918e-05
4.183828830000000380e+03,1.653314490000000082e-05
4.184031490000000304e+03,1.314444919999999963e-05
4.184424879999999575e+03,1.066192470000000060e-05
4.184591769999999997e+03,1.132400979999999947e-05
4.185235499999999774e+03,1.045521109999999947e-05
4.185402390000000196e+03,1.200421009999999999e-05
4.185557370000000446e+03,1.215398130000000037e-05
4.185938839999999800e+03,1.392432350000000079e-05
4.186093810000000303e+03,8.646526049999999556e-06
4.186439510000000155e+03,9.054677100000000254e-06
4.187381269999999859e+03,1.209351019999999922e-05
4.187893869999999879e+03,8.883457599999999241e-06
4.188144210000000385e+03,9.536175000000000223e-06
4.188263420000000224e+03,1.206878260000000080e-05
4.188632969999999659e+03,8.646081679999999723e-06
4.188823699999999917e+03,9.717710240000000026e-06
4.189074040000000423e+03,1.428664439999999985e-05
4.189348219999999856e+03,1.452235990000000072e-05
4.189467429999999695e+03,1.058377089999999926e-05
4.189908499999999549e+03,8.409163450000000075e-06
4.191589359999999942e+03,9.028655749999999416e-06
4.191970830000000205e+03,1.548136649999999888e-05
4.192149639999999636e+03,1.160819739999999998e-05
4.192674159999999574e+03,1.011384229999999933e-05
4.193139079999999922e+03,2.686761589999999886e-05
4.193735120000000279e+03,1.091335499999999980e-05
4.194223879999999554e+03,8.344261680000000637e-06
4.194581509999999980e+03,8.586737019999999494e-06
4.195177560000000085e+03,1.111708769999999968e-05
4.195415970000000016e+03,9.191638939999999600e-06
4.195511340000000018e+03,1.133198549999999959e-05
4.195642469999999776e+03,8.941377320000000375e-06
4.195749759999999696e+03,1.002642429999999989e-05
4.195928570000000036e+03,9.253701400000000015e-06
4.196262359999999717e+03,1.401815189999999947e-05
4.196774959999999737e+03,1.122132639999999966e-05
4.196953770000000077e+03,1.101466220000000071e-05
4.197740550000000439e+03,1.457329570000000079e-05
4.197871689999999944e+03,3.917398279999999825e-05
4.198479650000000220e+03,1.016061450000000026e-05
4.198694230000000061e+03,1.024664929999999997e-05
4.198908809999999903e+03,9.330604420000000442e-06
4.199075700000000325e+03,8.305545709999999514e-06
4.199397560000000340e+03,1.171026430000000002e-05
4.199624060000000100e+03,9.239134819999999870e-06
4.199731350000000020e+03,1.093977019999999932e-05
4.200220110000000204e+03,9.253739880000000687e-06
4.200267789999999877e+03,9.038463890000000034e-06
4.200339320000000043e+03,9.256566220000000307e-06
4.200792309999999816e+03,1.053946180000000082e-05
4.201066490000000158e+03,1.039538670000000007e-05
4.201304909999999836e+03,9.668559860000000566e-06
4.201388359999999921e+03,8.765806330000000724e-06
4.201626779999999599e+03,1.364380180000000031e-05
4.201805589999999938e+03,1.566080560000000088e-05
4.202282430000000204e+03,1.057590559999999981e-05
4.202520849999999882e+03,1.408694419999999915e-05
4.203140739999999823e+03,8.786955079999999579e-06
4.203331470000000081e+03,1.058370059999999963e-05
4.203546049999999923e+03,9.391851840000000449e-06
4.203855990000000020e+03,8.694174179999999635e-06
4.204404349999999795e+03,1.131104889999999972e-05
4.204547410000000127e+03,9.506592949999999797e-06
4.204940800000000309e+03,1.115167230000000020e-05
4.205131529999999657e+03,9.819806899999999604e-06
4.205226899999999659e+03,1.402793959999999963e-05
4.205739499999999680e+03,1.197452669999999932e-05
4.206001760000000104e+03,1.337850400000000001e-05
4.206371310000000449e+03,1.497569820000000071e-05
4.207289219999999659e+03,1.265878220000000048e-05
4.207646850000000086e+03,1.556141250000000066e-05
4.208076000000000022e+03,1.165905960000000072e-05
4.208362100000000282e+03,1.070715609999999931e-05
4.208803179999999884e+03,1.413783930000000024e-05
4.209125039999999899e+03,1.250539170000000054e-05
4.209244249999999738e+03,3.197164500000000041e-05
4.209709170000000086e+03,1.109841160000000006e-05
4.210066799999999603e+03,8.876268600000000486e-06
4.210293289999999615e+03,1.221542079999999919e-05
4.210412500000000364e+03,9.194308189999999642e-06
4.210639000000000124e+03,9.436693969999999728e-06
4.211688040000000001e+03,1.291301699999999970e-05
4.211997989999999845e+03,1.209002680000000010e-05
4.212141040000000430e+03,1.078469589999999937e-05
4.212236399999999776e+03,9.098433430000000351e-06
4.212415219999999863e+03,1.080046440000000064e-05
4.212772850000000290e+03,9.179105770000000309e-06
4.213345049999999901e+03,4.661631799999999877e-05
4.213488099999999577e+03,1.162256470000000060e-05
4.214096069999999600e+03,9.386019650000000346e-06
4.214262960000000021e+03,1.066086820000000055e-05
4.214382169999999860e+03,9.588283640000000115e-06
4.214680190000000039e+03,1.570938890000000071e-05
4.214918609999999717e+03,9.673807789999999275e-06
4.215168950000000223e+03,1.148356480000000069e-05
4.215562340000000404e+03,1.060567909999999994e-05
4.215765000000000327e+03,1.245990940000000013e-05
4.216456409999999778e+03,8.854352319999999289e-06
4.216635229999999865e+03,9.293979760000000564e-06
4.217314720000000307e+03,1.460378279999999928e-05
4.217946530000000166e+03,8.754024319999999663e-06
4.218328000000000429e+03,1.339064740000000017e-05
4.219257829999999558e+03,8.443269009999999301e-06
4.219508170000000064e+03,8.274069720000000388e-06
4.219698910000000069e+03,1.061165190000000083e-05
4.219853879999999663e+03,9.315976409999999171e-06
4.220473769999999604e+03,9.060555240000000386e-06
4.220688339999999698e+03,1.503878539999999946e-05
4.221022130000000288e+03,8.154073340000000692e-06
4.221391679999999724e+03,9.544804419999999170e-06
4.221749310000000150e+03,1.038988060000000018e-05
4.221940040000000408e+03,1.123440119999999965e-05
4.222238059999999678e+03,1.177065429999999962e-05
4.222655300000000352e+03,1.769414110000000099e-05
4.222822189999999864e+03,1.365150239999999989e-05
4.222965240000000449e+03,1.029814129999999918e-05
4.223632810000000063e+03,9.413962240000000236e-06
4.223799710000000232e+03,8.421964160000000436e-06
4.223978519999999662e+03,9.009398730000000774e-06
4.224538800000000265e+03,1.408514050000000084e-05
4.225087169999999787e+03,9.812489730000000299e-06
4.225337510000000293e+03,1.254792939999999967e-05
4.225516319999999723e+03,1.076889969999999969e-05
4.225862030000000232e+03,8.852461560000000689e-06
4.226183890000000247e+03,9.133939079999999373e-06
4.226982589999999618e+03,9.198845580000000510e-06
4.227197170000000369e+03,9.756345959999999939e-06
4.227745530000000144e+03,1.326941509999999968e-05
4.227888579999999820e+03,8.474515010000000797e-06
4.228198529999999664e+03,9.863084350000000678e-06
4.228615759999999682e+03,1.078241080000000052e-05
4.228699209999999766e+03,8.386293419999999921e-06
4.228830340000000433e+03,1.110621599999999924e-05
4.229676720000000387e+03,1.055396250000000001e-05
4.229784010000000308e+03,1.015242630000000052e-05
4.230415820000000167e+03,9.231070650000000485e-06
4.230988030000000435e+03,1.484892840000000078e-05
4.231083389999999781e+03,8.972522859999999560e-06
4.231190679999999702e+03,1.142007890000000026e-05
4.231750970000000052e+03,1.125558809999999989e-05
4.231846330000000307e+03,8.741314509999999969e-06
4.232513899999999921e+03,1.394954230000000057e-05
4.232645029999999679e+03,1.010471689999999990e-05
4.233062270000000353e+03,1.246359359999999921e-05
4.233193400000000111e+03,4.838211470000000104e-04
4.233348369999999704e+03,9.064612290000000747e-06
4.234111310000000231e+03,8.358311530000000196e-06
4.234242439999999988e+03,8.247470019999999477e-06
4.234743120000000090e+03,9.122739419999999341e-06
4.235112670000000435e+03,9.469825149999999488e-06
4.236185550000000148e+03,1.081182210000000052e-05
4.236340519999999742e+03,8.650973889999999785e-06
4.236745829999999842e+03,1.412929509999999999e-05
4.237067699999999604e+03,9.149099469999999343e-06
4.237234590000000026e+03,2.007625349999999899e-05
4.237496850000000450e+03,1.443664600000000083e-05
4.237699510000000373e+03,1.220696560000000076e-05
4.237818720000000212e+03,9.053393019999999249e-06
4.238224030000000312e+03,8.570929519999999900e-06
4.238855840000000171e+03,9.236745900000000072e-06
4.239308829999999944e+03,9.421997420000000127e-06
4.239821429999999964e+03,8.595589120000000682e-06
4.240167139999999563e+03,1.268625280000000071e-05
4.240417480000000069e+03,1.145290750000000059e-05
4.241645340000000033e+03,1.445005830000000071e-05
4.241752620000000206e+03,1.248586350000000033e-05
4.242074489999999969e+03,1.234884860000000036e-05
4.242300989999999729e+03,1.295623379999999951e-05
4.242563250000000153e+03,1.099983629999999924e-05
4.242908950000000004e+03,9.200334750000000724e-06
4.242980480000000171e+03,8.392771489999999209e-06
4.243111609999999928e+03,8.116644479999999919e-06
4.243862629999999626e+03,8.286375639999999705e-06
4.244017600000000130e+03,1.157133469999999974e-05
4.244279859999999644e+03,1.710948359999999921e-05
4.244685169999999744e+03,1.288735430000000030e-05
4.245030880000000252e+03,8.661692260000000733e-06
4.245162010000000009e+03,1.145736480000000083e-05
4.245316979999999603e+03,1.384148379999999921e-05
4.245591159999999945e+03,1.058097630000000000e-05
4.245948790000000372e+03,1.397393989999999963e-05
4.246342179999999644e+03,1.163534670000000064e-05
4.246497150000000147e+03,1.440617199999999946e-05
4.246664050000000316e+03,8.558025229999999462e-06
4.247486590000000433e+03,9.612238579999999823e-06
4.247903820000000451e+03,1.201297259999999972e-05
4.248249530000000050e+03,1.012986619999999956e-05
4.248356819999999971e+03,8.349489940000000626e-06
4.248809809999999743e+03,5.786419230000000032e-05
4.248952870000000075e+03,5.887945099999999688e-05
4.249250890000000254e+03,1.272426379999999943e-05
4.249382020000000011e+03,8.406540269999999651e-06
4.249811169999999947e+03,1.248666809999999929e-05
4.249978070000000116e+03,1.075535919999999978e-05
4.250264170000000377e+03,9.172646309999999708e-06
4.250514509999999973e+03,9.247136309999999735e-06
4.250788690000000315e+03,1.246174270000000078e-05
4.251325130000000172e+03,5.409274580000000062e-05
4.251539710000000014e+03,8.327033190000000394e-06
4.252612589999999727e+03,8.635358470000000698e-06
4.253196719999999914e+03,1.271262600000000035e-05
4.253363610000000335e+03,1.598271760000000147e-05
4.253673550000000432e+03,1.242276559999999961e-05
4.253971580000000358e+03,8.410563500000000573e-06
4.254508020000000215e+03,8.275390080000000014e-06
4.254662989999999809e+03,1.088332179999999993e-05
4.255509380000000419e+03,1.187508239999999971e-05
4.255652430000000095e+03,9.083624589999999359e-06
4.255867000000000189e+03,1.043358369999999925e-05
4.256689550000000054e+03,1.288542830000000007e-05
4.256927969999999732e+03,1.493903320000000061e-05
4.257214069999999992e+03,1.759425129999999936e-05
4.257392880000000332e+03,8.466926989999999214e-06
4.257655139999999847e+03,1.398482490000000046e-05
4.258465769999999793e+03,1.203077700000000050e-05
4.258739950000000135e+03,9.265267180000000843e-06
4.259097579999999653e+03,3.849999199999999878e-05
4.259252550000000156e+03,1.585013660000000071e-05
4.259395599999999831e+03,8.139877709999999595e-06
4.259562490000000253e+03,1.007457839999999964e-05
4.259836669999999685e+03,9.905594149999999822e-06
4.260253910000000360e+03,1.367159010000000062e-05
4.260492320000000291e+03,1.144896330000000027e-05
4.260659219999999550e+03,8.193988639999999263e-06
4.260790350000000217e+03,8.936558660000000511e-06
4.261147979999999734e+03,9.278101289999999543e-06
4.261612890000000334e+03,8.565173049999999185e-06
4.261720180000000255e+03,1.022971610000000003e-05
4.262030120000000352e+03,2.154823139999999934e-05
4.262304310000000442e+03,8.243325730000000291e-06
4.262804989999999634e+03,1.253909370000000038e-05
4.263043399999999565e+03,8.135109049999999842e-06
4.263246060000000398e+03,1.389699649999999968e-05
4.263353350000000319e+03,9.722514149999999535e-06
4.263436789999999746e+03,9.458613540000000789e-06
4.263567920000000413e+03,1.177673239999999920e-05
4.264295100000000275e+03,1.292190080000000026e-05
4.264736179999999877e+03,9.017625479999999958e-06
4.264891150000000380e+03,1.256092669999999933e-05
4.265642170000000078e+03,1.007136290000000035e-05
4.265773299999999836e+03,1.073261089999999968e-05
4.265880580000000009e+03,9.315909900000000793e-06
4.266107079999999769e+03,1.202952780000000066e-05
4.266488550000000032e+03,8.785900119999999613e-06
4.266667370000000119e+03,1.460071359999999917e-05
4.266929629999999634e+03,1.342748740000000065e-05
4.267323019999999815e+03,8.287510610000000009e-06
4.267597200000000157e+03,1.385214999999999916e-05
4.268026350000000093e+03,1.730857029999999832e-05
4.268181319999999687e+03,8.766932109999999668e-06
4.268348219999999856e+03,2.492346570000000168e-05
4.268574709999999868e+03,8.791979320000000217e-06
4.268801209999999628e+03,3.570223110000000157e-05
4.269146920000000136e+03,8.750885589999999968e-06
4.269480709999999817e+03,1.457363640000000044e-05
4.269683359999999993e+03,8.378841349999999581e-06
4.269838329999999587e+03,1.594716729999999993e-05
4.270291330000000016e+03,1.228128120000000004e-05
4.270446299999999610e+03,9.116489419999999189e-06
4.270744319999999789e+03,8.482532379999999821e-06
4.271006580000000213e+03,1.121884430000000024e-05
4.271256919999999809e+03,9.510055040000000185e-06
