id 9
slope 2.2675118370467553
intercept 0.0
r2 0.97121137959294
arctan 1.1554418876238628
n_points 51

x y
6.01381864e-05 1.39563031e-04
8.13230923e-05 1.95913388e-04
6.94532050e-05 1.64672407e-04
9.05516308e-05 2.16149331e-04
1.08593859e-04 2.60533616e-04
1.20680829e-04 2.90397647e-04
1.24790064e-04 3.00471026e-04
1.20264419e-04 2.88966205e-04
1.07965309e-04 2.58028913e-04
9.00505052e-05 2.13179163e-04
6.94534434e-05 1.61921726e-04
6.32483738e-05 1.36267103e-04
6.92607125e-05 1.46282858e-04
6.30220859e-05 1.36867810e-04
5.20747449e-05 1.21242563e-04
7.09413240e-05 1.65561445e-04
1.07701825e-04 2.60191227e-04
5.81336449e-05 1.33768343e-04
8.46489799e-05 1.91369439e-04
1.11149395e-04 2.46845730e-04
1.33256327e-04 2.91338164e-04
1.46988430e-04 3.17125758e-04
1.49747789e-04 3.19564339e-04
1.40989836e-04 2.98288435e-04
5.87785532e-05 1.28389567e-04
8.48538390e-05 1.96991483e-04
1.12436346e-04 2.68819062e-04
1.45540074e-04 3.50316020e-04
1.22848089e-04 2.91842238e-04
9.59704016e-05 2.23219195e-04
6.91507885e-05 1.55335222e-04
5.94618908e-05 1.37631007e-04
5.95627834e-05 1.39069217e-04
6.10062634e-05 1.30266472e-04
7.11099646e-05 1.50776773e-04
7.92983846e-05 1.67864934e-04
8.49394814e-05 1.80250342e-04
8.78096547e-05 1.87282523e-04
8.81840221e-05 1.89212072e-04
8.68288188e-05 1.87279984e-04
8.47840896e-05 1.83391551e-04
8.28815150e-05 1.79244566e-04
8.12102839e-05 1.75247739e-04
7.89876894e-05 1.70078616e-04
7.50175422e-05 1.61397727e-04
6.83696077e-05 1.47192295e-04
5.88290380e-05 1.26831444e-04
7.24755024e-05 1.54162678e-04
5.38191832e-05 1.27895101e-04
5.45913739e-05 1.27518065e-04
5.79919168e-05 1.40098182e-04
