id 11
slope 1.6865161719666346
intercept 0.0
r2 0.9975274878767301
arctan 1.0355854472301087
n_points 21

x y
4.65377483e-04 7.76241312e-04
1.15784128e-04 2.01856018e-04
1.71312461e-04 2.99279185e-04
2.26342500e-04 3.96897425e-04
2.72208081e-04 4.78905577e-04
3.00984055e-04 5.30716945e-04
3.07453056e-04 5.42638924e-04
2.90455159e-04 5.12397770e-04
2.53200655e-04 4.45720117e-04
2.02445327e-04 3.54793869e-04
1.46783769e-04 2.55106997e-04
9.45874029e-05 1.61659796e-04
1.52610634e-04 2.57582445e-04
2.78801999e-04 4.67242971e-04
4.38842454e-04 7.30903228e-04
6.15983353e-04 1.02047352e-03
7.85566637e-04 1.29556379e-03
6.54789862e-05 1.20885355e-04
1.20300837e-04 2.08383263e-04
9.60630423e-05 1.68268219e-04
8.84548845e-05 1.51744514e-04
