id 12
slope 1.1188282152277047
intercept 0.0
r2 0.9998924473101737
arctan 0.8414215208450915
n_points 19

x y
1.80544582e-04 2.03901508e-04
1.51136783e-04 1.69190684e-04
1.43678147e-04 1.61338834e-04
1.64416605e-04 1.86758877e-04
1.35579122e-04 1.53676035e-04
5.17434546e-04 5.76964443e-04
3.46672470e-04 3.91894484e-04
6.78061439e-04 7.57635071e-04
1.23598181e-04 1.37571146e-04
6.10230011e-04 6.78449781e-04
5.23577410e-04 5.84318995e-04
4.23423559e-04 4.75082265e-04
3.22834578e-04 3.64894126e-04
1.17750165e-04 1.31964797e-04
1.09576763e-04 1.23268145e-04
1.08468001e-04 1.21231602e-04
2.20781857e-04 2.50079717e-04
2.03541694e-04 2.28349126e-04
1.35898557e-04 1.51669677e-04
