id 7
slope 1.6112410133794757
intercept 0.0
r2 0.9988187838479318
arctan 1.0153387167528012
n_points 54

x y
1.26297101e-04 1.95010717e-04
1.63515649e-04 2.51640395e-04
1.12494887e-04 1.78209495e-04
1.80780416e-04 2.91111248e-04
2.55981509e-04 4.14063674e-04
3.28274112e-04 5.28946665e-04
3.86866221e-04 6.17905199e-04
4.22461029e-04 6.67470466e-04
4.29517647e-04 6.71268380e-04
4.07620792e-04 6.30745258e-04
3.61529703e-04 5.54061829e-04
2.99886470e-04 4.53807545e-04
2.32977931e-04 3.44329091e-04
9.07029835e-05 1.40215317e-04
1.23302671e-04 1.93798356e-04
1.53764317e-04 2.46342216e-04
1.77138734e-04 2.88373304e-04
1.89312349e-04 3.11013771e-04
1.88035458e-04 3.08871874e-04
1.73504854e-04 2.82024211e-04
1.48316896e-04 2.36201539e-04
1.16803256e-04 1.81018521e-04
8.39539595e-05 1.26917166e-04
7.56148612e-05 1.23302446e-04
8.46012641e-05 1.35237010e-04
9.01035085e-05 1.41308994e-04
9.17937796e-05 1.41198105e-04
8.96818717e-05 1.35268240e-04
8.40509869e-05 1.24322469e-04
9.20151435e-04 1.51175796e-03
9.96050137e-04 1.63108628e-03
9.99343899e-04 1.63162637e-03
9.29516109e-04 1.51326460e-03
7.99561555e-04 1.29777889e-03
6.32550586e-04 1.02319420e-03
4.55749630e-04 7.34177474e-04
2.94123433e-04 4.71435007e-04
1.65127114e-04 2.63239778e-04
7.61392895e-05 1.21343164e-04
1.57972619e-04 2.32655615e-04
2.08298318e-04 3.15640452e-04
2.52504129e-04 3.88821887e-04
2.83123904e-04 4.39792912e-04
2.94663210e-04 4.59530192e-04
2.85015352e-04 4.44671862e-04
2.56006588e-04 3.98310768e-04
2.12901006e-04 3.29085388e-04
1.63030130e-04 2.48894582e-04
1.13984942e-04 1.69975646e-04
8.24492797e-05 1.22112414e-04
8.18568236e-05 1.21368515e-04
9.93093291e-05 1.61197950e-04
7.91613548e-05 1.25749165e-04
9.58286909e-05 1.47355963e-04
