8241.7102
8743.6160
8898.2486
9053.1344
9505.8797
10948.0638
11490.6843
11833.5681
12207.2271
12622.9291
13625.6068
14130.2701
14742.8854
15442.0854
15688.8339
16273.7662
16686.7362
