id 4
slope 0.22138596289078752
intercept 0.0
r2 0.9984080648736093
arctan 0.21787189894235431
n_points 31

x y
1.08535392e-04 2.33969570e-05
1.39404547e-04 2.97739380e-05
1.12283289e-04 2.42486682e-05
8.74232976e-05 1.86582068e-05
1.57881611e-04 3.50643228e-05
9.54523623e-05 2.13517294e-05
8.43010827e-05 1.81041129e-05
1.12568429e-04 2.41828732e-05
9.11715610e-05 1.96736849e-05
1.04500537e-04 2.26000430e-05
1.10097556e-04 2.40416382e-05
2.71841270e-04 5.85089903e-05
8.31095289e-05 1.87028340e-05
8.45510275e-05 1.83947878e-05
1.65464251e-04 3.53436855e-05
8.09656704e-05 1.80373524e-05
8.04330006e-05 1.80040891e-05
3.37237054e-04 7.54452921e-05
1.61198316e-04 3.52064317e-05
9.86654979e-05 2.16690376e-05
9.82017983e-05 2.22239784e-05
9.46087393e-05 2.10236352e-05
8.50055486e-05 1.88270241e-05
1.56625039e-04 3.39764903e-05
1.15462579e-04 2.49343221e-05
8.60218015e-05 1.93461604e-05
1.06550839e-04 2.27540267e-05
3.80235031e-04 8.56069175e-05
1.56951586e-04 3.51081927e-05
3.68545057e-04 8.34195743e-05
9.37716452e-05 2.04413439e-05
