-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 6
slope 0.17202559564497133
intercept 0.0
r2 0.9978280427247568
arctan 0.1703581961533576
n_points 261

x y
2.67484404e-04 5.04940139e-05
3.08453374e-04 6.06354135e-05
1.42255920e-03 2.42094879e-04
7.90128035e-04 1.24272539e-04
6.38133963e-05 1.22006158e-05
1.81554866e-04 2.78810254e-05
6.82563743e-05 1.54341424e-05
1.03079020e-04 1.94706804e-05
2.42687985e-04 5.10136163e-05
1.25675042e-04 2.26676517e-05
1.53963144e-04 3.14817304e-05
1.35672821e-03 2.25704801e-04
6.53774747e-03 1.46623193e-03
6.66153589e-04 1.42534280e-04
8.93477275e-05 1.44749673e-05
1.35506918e-04 2.17583921e-05
7.39029599e-05 1.24235545e-05
2.91598375e-04 4.48851536e-05
6.47042236e-05 1.51637023e-05
1.66240536e-04 3.05953574e-05
7.70469734e-05 1.45987845e-05
1.62189730e-04 2.62991915e-05
1.61805736e-04 2.63405152e-05
7.43935192e-05 1.39982861e-05
4.15052733e-04 6.48603439e-05
5.36419513e-04 9.67455122e-05
2.48817322e-04 5.60437589e-05
2.48836108e-04 5.53938510e-05
2.34567149e-04 4.00535375e-05
2.01812069e-04 4.03409822e-05
1.25614555e-04 2.12789686e-05
2.08681844e-04 4.03904782e-05
7.34377470e-05 1.48822176e-05
3.67301882e-04 6.40854082e-05
1.06319462e-03 1.63354778e-04
4.93911190e-04 9.24019305e-05
4.63823191e-04 9.57032691e-05
1.98870748e-03 3.59906430e-04
1.45491187e-03 2.73707790e-04
5.11194711e-05 1.18756123e-05
5.23652382e-04 9.20535004e-05
1.67661208e-04 3.84450780e-05
1.07548102e-04 2.49096693e-05
1.08419644e-04 2.35438777e-05
8.98020713e-04 1.72666381e-04
4.58923225e-04 9.76664255e-05
1.26105145e-03 1.94829626e-04
5.65999893e-05 1.26989574e-05
1.14791364e-04 2.12515037e-05
6.23427387e-05 1.20717088e-05
3.15012234e-04 6.69581193e-05
1.40397527e-03 3.08708165e-04
5.43787780e-05 1.28426912e-05
1.08575976e-03 2.01034714e-04
2.66669085e-04 6.15301524e-05
2.19347077e-04 3.59737364e-05
2.63749515e-04 4.25070441e-05
8.04857570e-05 1.81821307e-05
1.03488322e-02 2.08310278e-03
5.45679141e-04 1.15220555e-04
1.36870351e-04 2.73875285e-05
1.35084404e-04 2.70124832e-05
2.18843388e-04 3.64721734e-05
7.56842899e-05 1.42687627e-05
7.87802310e-05 1.35260065e-05
8.86066527e-05 1.80795080e-05
2.97324545e-04 5.16827639e-05
1.20828303e-04 2.56634756e-05
1.39359303e-04 2.41502446e-05
1.83275164e-04 3.10657133e-05
1.83636710e-04 2.99372657e-05
5.51886009e-04 8.58514987e-05
7.74049332e-05 1.46577020e-05
6.46649621e-04 1.31698711e-04
1.58969001e-04 3.61883216e-05
4.52926505e-04 1.05584620e-04
7.43726911e-05 1.52718842e-05
3.11486826e-04 4.84610571e-05
2.25931279e-04 4.44649445e-05
1.83630463e-04 3.72984463e-05
1.87495177e-04 2.94964518e-05
1.69732205e-03 2.81876411e-04
2.25896621e-04 3.72920747e-05
1.01688765e-03 2.08342348e-04
3.39132777e-04 7.84819134e-05
7.16285062e-05 1.59691006e-05
1.73682972e-04 3.69711983e-05
5.93811506e-05 1.26667333e-05
3.06621205e-04 6.41783315e-05
6.50065500e-05 1.24147071e-05
4.08074570e-04 6.94603940e-05
2.57818280e-04 5.92488403e-05
5.63509235e-05 1.23891186e-05
1.15648124e-04 2.62522671e-05
9.91461121e-05 2.00532859e-05
7.72300829e-05 1.37621950e-05
6.82772512e-05 1.50765125e-05
7.14183119e-05 1.60657030e-05
8.40028169e-05 1.91347756e-05
1.05067009e-04 2.32654937e-05
7.87026692e-05 1.29067908e-05
6.68792865e-05 1.18865685e-05
1.02642840e-04 1.91986126e-05
1.04063369e-04 2.13346768e-05
2.09324926e-04 4.85329757e-05
5.22930709e-04 8.36463914e-05
1.83771218e-04 3.93910512e-05
1.70675092e-04 3.32427281e-05
7.73938490e-05 1.35894846e-05
5.68386407e-05 1.18240849e-05
1.00134231e-04 1.74908779e-05
2.23994317e-04 4.74080802e-05
3.32866320e-04 6.37667252e-05
1.80353301e-04 2.97785815e-05
1.64568762e-04 3.76904590e-05
8.06337165e-04 1.52022975e-04
4.28613194e-04 7.89667909e-05
1.11262968e-04 2.55325035e-05
1.22067251e-04 2.54913906e-05
5.60055870e-04 1.23758695e-04
4.01175704e-04 8.40361818e-05
1.41119811e-04 2.20866895e-05
1.11595029e-04 2.26289400e-05
7.79403631e-04 1.80885168e-04
6.71990479e-04 1.12232628e-04
6.24529282e-04 1.38473387e-04
5.35146631e-04 1.23769137e-04
1.22065827e-04 2.77378538e-05
1.37224218e-03 2.68298638e-04
8.31673381e-05 1.77397102e-05
8.50489913e-05 1.76684966e-05
5.88819776e-05 1.22790058e-05
1.12918202e-02 2.45222263e-03
7.15691957e-04 1.14507955e-04
6.64643308e-05 1.27967011e-05
1.01809020e-04 2.16936766e-05
6.72954348e-05 1.51969097e-05
8.72283394e-05 1.34306529e-05
8.99132671e-05 1.79217352e-05
7.25098542e-05 1.56900290e-05
1.57601781e-04 3.42113141e-05
1.70480972e-04 3.06684886e-05
2.02311841e-04 3.59894293e-05
1.43580555e-04 2.56048341e-05
1.96630385e-04 4.29918283e-05
4.10857868e-04 6.33856364e-05
6.35174630e-04 1.24041155e-04
5.84630197e-04 1.30225162e-04
2.12664575e-04 3.83684537e-05
2.38709250e-04 5.32525404e-05
1.17632584e-04 1.85694004e-05
6.20245648e-04 1.21431075e-04
1.91715090e-04 4.16647015e-05
7.38611070e-04 1.69442112e-04
1.65344314e-04 2.94009122e-05
3.17272518e-04 6.57961910e-05
3.39229681e-04 5.88841693e-05
6.57406361e-05 1.48383871e-05
2.39571927e-04 5.50659349e-05
6.10002529e-04 1.22571985e-04
4.26029396e-04 9.83636470e-05
1.91902968e-04 3.20022273e-05
2.25892433e-04 3.55912922e-05
3.65783693e-04 7.53744988e-05
4.00331156e-04 8.93615584e-05
7.47484739e-05 1.73758421e-05
4.36912835e-04 9.06107606e-05
4.12876992e-04 7.10914399e-05
9.67915161e-05 1.77039747e-05
3.58172474e-04 6.92742113e-05
1.14274534e-04 2.28669478e-05
8.15030010e-05 1.81313015e-05
7.07814666e-05 1.25636913e-05
5.59664388e-05 1.21281884e-05
2.77758390e-04 6.32485312e-05
3.71434389e-04 6.64734632e-05
8.26965877e-05 1.29592931e-05
2.90111419e-04 6.16134422e-05
3.45351793e-04 5.74463024e-05
9.89659591e-05 1.99157940e-05
8.61216492e-03 1.90527742e-03
5.72440279e-05 1.33635058e-05
2.43313347e-04 5.05579062e-05
2.88719301e-04 6.35733652e-05
2.20005649e-04 3.61250615e-05
9.37990155e-04 1.58351854e-04
1.75502954e-04 3.58930387e-05
1.29150437e-04 2.17006642e-05
2.46612453e-04 3.90547367e-05
1.11837860e-04 2.32045614e-05
4.34758287e-04 9.69850188e-05
1.17332207e-04 2.53079878e-05
1.39306022e-03 3.18367482e-04
5.04225502e-04 8.37275888e-05
1.18704721e-02 2.36369180e-03
6.54822128e-05 1.34544527e-05
8.14193312e-05 1.53365574e-05
1.14230257e-04 1.95697759e-05
5.08837349e-04 9.01969076e-05
6.19387627e-04 1.01366769e-04
1.03550215e-04 1.68931451e-05
6.68133075e-05 1.40469298e-05
1.13949435e-04 2.18128648e-05
4.95854470e-04 1.06221195e-04
1.07064321e-03 2.47898239e-04
4.40461175e-04 9.25674145e-05
8.50103071e-05 2.00373683e-05
4.09024111e-04 9.60958830e-05
7.81589133e-05 1.77372672e-05
1.47201322e-04 3.20401774e-05
1.12048288e-01 1.91013004e-02
1.11377478e-04 2.58544797e-05
2.78016126e-04 5.23194237e-05
4.99700226e-04 1.13408626e-04
1.11838979e-04 1.79070011e-05
2.49176776e-04 3.82386579e-05
3.20213399e-04 7.04118545e-05
3.29642441e-04 6.11740208e-05
9.61527438e-05 2.09959948e-05
6.61087908e-04 1.31506168e-04
1.17488510e-04 2.13519479e-05
1.42749610e-04 2.75603699e-05
4.01958222e-04 8.73258569e-05
4.23839418e-04 8.63440786e-05
5.25688090e-04 9.57380598e-05
1.35194505e-04 3.02779326e-05
5.36176123e-04 1.07006869e-04
5.03639835e-04 1.18988670e-04
1.46585873e-04 3.42410288e-05
1.20049300e-04 2.12763614e-05
5.11772952e-04 9.61956520e-05
1.24857881e-04 2.94710865e-05
1.89338529e-04 4.42256351e-05
1.36067245e-04 2.90685880e-05
4.09996472e-04 7.73723920e-05
7.86200094e-05 1.45911336e-05
8.90544910e-05 2.00847079e-05
3.60107991e-04 8.40877218e-05
3.46529240e-04 8.17710117e-05
3.56147645e-04 6.83205138e-05
1.21138232e-04 2.60727209e-05
1.22494353e-04 2.63656154e-05
2.94781287e-04 6.68043968e-05
1.13784694e-04 2.65938356e-05
2.35669773e-04 4.05266482e-05
2.26417508e-04 4.08801780e-05
1.14887959e-04 2.44168124e-05
2.03269756e-04 4.75210070e-05
2.54334180e-04 5.01623580e-05
2.18401982e-04 4.34983476e-05
1.07989508e-04 1.93383284e-05
2.60692007e-04 5.17748021e-05
1.14087428e-04 1.88530108e-05
2.90667991e-04 5.85469656e-05
1.79271421e-04 3.43741349e-05
1.70093046e-04 2.66584142e-05
1.97232075e-04 4.57589668e-05
1.26689952e-04 2.40148365e-05
6.25173327e-05 1.23758789e-05
8.25137030e-05 1.50602426e-05
1.90132933e-04 4.08334177e-05
