-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 24
slope 1.1618038864569193
intercept 0.0
r2 0.9999815708957267
arctan 0.8601055666294803
n_points 14

x y
2.11067834e-05 2.45637270e-05
5.81532337e-05 6.77099771e-05
8.09566832e-05 9.48608890e-05
3.89483037e-05 4.55964696e-05
3.47917867e-05 4.03259110e-05
4.26795098e-05 4.97800949e-05
4.53606803e-05 5.34173738e-05
5.67523953e-05 6.63739631e-05
5.33111963e-05 6.26382723e-05
3.28440406e-05 3.85184053e-05
5.64785332e-04 6.54884392e-04
2.61964012e-05 3.08373246e-05
2.84761067e-04 3.32625458e-04
2.20563582e-05 2.59093423e-05
