-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 10
slope 0.08154189379665733
intercept 0.0
r2 0.9647543808326512
arctan 0.08136188518404254
n_points 134

x y
2.79913221e-04 2.00718765e-05
1.48090417e-04 1.94229198e-05
1.46185270e-04 2.01400536e-05
4.18295660e-04 2.81751746e-05
1.56751045e-03 1.69845438e-04
2.36928604e-03 1.78698870e-04
4.27354758e-04 6.28052924e-05
3.44122385e-04 3.12778046e-05
3.42461952e-04 3.18045745e-05
2.08000594e-04 2.65374694e-05
3.07590034e-04 3.28230401e-05
8.09420115e-05 1.18845895e-05
1.57657246e-04 2.24487513e-05
1.54352808e-04 2.27598377e-05
2.01836802e-04 1.78580575e-05
1.52807170e-04 2.16796086e-05
3.74522461e-04 3.57928475e-05
4.65690729e-04 5.76423047e-05
4.74923104e-04 6.49940518e-05
9.93931680e-05 1.43579235e-05
2.08700896e-04 1.92661313e-05
7.39882093e-04 9.08083997e-05
2.00731443e-04 1.36925123e-05
1.50059190e-03 1.34551123e-04
2.41510744e-04 2.42243518e-05
1.03206152e-04 1.30809585e-05
1.13502068e-04 1.30776012e-05
1.03602244e-04 1.53262016e-05
1.75288966e-04 1.17417270e-05
1.72677450e-04 1.17452915e-05
1.74889621e-04 2.30149969e-05
2.48977030e-04 2.19224843e-05
1.44176099e-03 1.38580414e-04
1.76621696e-03 1.23710122e-04
1.26378931e-03 1.63424306e-04
5.97676893e-04 8.11465233e-05
1.13785340e-03 1.04398806e-04
6.56135748e-04 7.53246789e-05
1.66524129e-04 1.26598874e-05
3.82681424e-04 5.11908871e-05
1.81332169e-04 1.85239508e-05
1.11922235e-04 1.61831268e-05
1.12033696e-04 1.62849594e-05
1.18006400e-04 1.39968297e-05
3.63754319e-04 4.95682783e-05
5.53631534e-04 4.46652031e-05
3.53630773e-04 2.96237568e-05
3.34943098e-04 2.52857616e-05
1.38679305e-04 1.16689345e-05
2.90910995e-04 4.02472196e-05
2.79079630e-04 3.71117131e-05
2.10202102e-03 2.83815694e-04
2.37707619e-03 3.09522469e-04
1.23303674e-03 1.68628738e-04
1.41611750e-04 1.95402705e-05
2.64171713e-04 3.25593900e-05
5.14014041e-04 4.49390319e-05
9.76081136e-04 1.19450275e-04
8.49863730e-04 6.85174535e-05
2.10775079e-04 2.42508410e-05
2.06888169e-04 1.60117928e-05
1.85410194e-04 1.65222346e-05
3.05400788e-04 4.32863116e-05
1.98273389e-04 2.53480607e-05
1.62103705e-04 1.41603739e-05
1.82305196e-04 1.27675158e-05
1.22526024e-04 1.64406156e-05
5.38661814e-04 3.82438134e-05
8.30339221e-05 1.17644223e-05
2.50245400e-04 3.01847279e-05
2.42761902e-04 3.52145944e-05
2.22264580e-04 2.59384352e-05
8.35116645e-04 8.14664232e-05
5.48284370e-04 4.41846613e-05
1.74954445e-03 1.23167563e-04
1.81692647e-04 2.17692789e-05
1.57840763e-04 2.03963528e-05
1.18220854e-04 1.41958859e-05
4.01678562e-04 3.06692025e-05
4.64751588e-04 3.17902741e-05
1.14394484e-03 1.28761538e-04
3.11913114e-03 2.27567359e-04
2.45761777e-04 3.42821480e-05
2.27224897e-04 2.10697057e-05
1.96912721e-04 2.82113444e-05
1.44558914e-03 1.10459075e-04
2.08317202e-04 2.97858982e-05
1.21430821e-02 8.20417821e-04
1.17064665e-02 9.15304229e-04
1.66660698e-04 1.48930870e-05
1.75373104e-04 2.54232768e-05
7.68859678e-04 5.31577408e-05
3.62073112e-04 4.85979177e-05
3.36947065e-04 4.23490131e-05
3.73273069e-04 3.30913875e-05
4.18831210e-04 5.87750162e-05
3.35934545e-04 4.54775908e-05
8.32895365e-04 1.22270413e-04
2.23998593e-04 2.81278397e-05
2.31492605e-04 3.28260534e-05
6.66922265e-03 6.34116036e-04
5.85872450e-03 5.34593205e-04
3.10335289e-04 4.56342544e-05
3.29536543e-03 2.83100320e-04
1.26849150e-04 1.19068310e-05
1.46504151e-04 1.33893750e-05
3.81972547e-04 4.80339091e-05
1.49637264e-04 1.42610687e-05
1.07516407e-02 1.04508886e-03
1.29755126e-02 9.58919441e-04
1.82225227e-04 1.55252086e-05
1.55312257e-04 2.13895397e-05
1.16717074e-04 1.52070283e-05
1.68470943e-04 1.40023169e-05
9.35852564e-05 1.23352758e-05
1.28986802e-04 1.36131329e-05
3.08160103e-04 4.43724251e-05
2.14306040e-04 2.49346411e-05
1.10752894e-04 1.40179104e-05
1.17210709e-04 1.51312739e-05
7.95932977e-04 5.42877703e-05
1.25035099e-04 1.28492387e-05
9.47838405e-05 1.20592560e-05
1.97963784e-04 2.91530000e-05
5.91818246e-04 5.38517628e-05
1.43193313e-04 1.25095004e-05
1.60857282e-04 1.98308433e-05
1.53832994e-04 2.03313055e-05
1.38547946e-04 1.22016300e-05
8.97950324e-04 1.32803657e-04
6.70788178e-04 6.56769583e-05
2.23589434e-04 1.75404472e-05
9.42045494e-05 1.33567879e-05
1.67180725e-04 1.26622111e-05
