-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 3
slope 0.8085001226560271
intercept 0.0
r2 0.9996813550427994
arctan 0.6799024959420914
n_points 378

x y
2.41528477e-05 1.84926134e-05
3.20981779e-04 2.33568246e-04
4.03289004e-03 2.83083120e-03
4.78259614e-03 3.41101712e-03
4.21027723e-05 3.39768009e-05
2.90178566e-05 2.02426997e-05
2.66560556e-04 2.01436332e-04
3.68147332e-04 2.65908699e-04
4.78694361e-05 3.91938828e-05
7.40098954e-05 5.84729185e-05
9.31551593e-04 7.10140319e-04
1.76008355e-03 1.34341995e-03
4.33841992e-04 3.03141611e-04
5.79597657e-05 4.71542311e-05
4.85290640e-05 3.45135771e-05
4.14582049e-05 2.90499556e-05
1.90933891e-04 1.51309030e-04
4.76876049e-05 3.78560451e-05
4.73830155e-05 3.68232618e-05
2.33670810e-05 1.72104546e-05
3.26806737e-05 2.51423726e-05
2.03447748e-05 1.44544781e-05
3.25813065e-05 2.66499651e-05
6.85844448e-05 5.54243020e-05
9.66279489e-05 6.77128055e-05
1.38017187e-04 1.08364161e-04
5.24715414e-01 4.25790398e-01
1.54053445e-04 1.19324062e-04
1.12332625e-04 8.52827924e-05
2.66980261e-05 2.16811838e-05
6.29582321e-05 4.98589608e-05
6.50614734e-05 4.90737338e-05
1.21403148e-04 8.85866689e-05
1.22816402e-04 8.96157657e-05
9.96567615e-05 8.04430122e-05
9.82858663e-05 7.91175405e-05
5.46649992e-05 4.28217055e-05
5.40121373e-05 4.22449638e-05
2.93384712e-05 2.28511751e-05
8.30452878e-04 6.08667240e-04
3.22549412e-04 2.53387525e-04
5.03959774e-05 4.14618807e-05
3.38638028e-04 2.76002286e-04
1.11425137e-04 8.86440054e-05
1.10235210e-03 8.27411144e-04
3.55678390e-03 2.62340020e-03
5.27333280e-04 4.29626567e-04
3.15701683e-03 2.34640953e-03
2.52331733e-05 1.79635252e-05
3.06860772e-05 2.43335555e-05
7.88972062e-05 5.68497906e-05
7.94466120e-04 6.24232497e-04
7.90589951e-05 6.19605069e-05
1.38872760e-04 1.05848819e-04
4.45732108e-04 3.65673758e-04
2.70486564e-03 2.22186728e-03
6.73004288e-05 4.84238672e-05
2.07222682e-03 1.58494920e-03
2.39266712e-04 1.81053003e-04
2.37771613e-04 1.78899444e-04
2.41526785e-05 1.96279417e-05
2.46057987e-05 1.93158988e-05
1.27620639e-03 9.52991612e-04
2.26290617e-03 1.77332851e-03
2.14014018e-03 1.61848817e-03
1.92268995e-03 1.53858943e-03
4.58438195e-05 3.34167518e-05
3.36636495e-03 2.41441964e-03
6.41555500e-04 5.24749279e-04
2.62351263e-05 1.94635583e-05
5.24502876e-05 3.77557730e-05
4.79342285e-05 3.42307460e-05
1.20952921e-03 9.77693379e-04
2.18182240e-03 1.76123653e-03
1.77371584e-04 1.39136615e-04
6.41797448e-05 4.47268559e-05
1.53304454e-04 1.24740064e-04
9.14468983e-05 6.51758427e-05
1.00802998e-04 8.23831471e-05
9.00706384e-05 7.13290577e-05
6.29455879e-05 4.84857975e-05
6.48946089e-05 4.92242636e-05
2.12089920e-05 1.68573678e-05
1.45608308e-04 1.19025321e-04
1.14007202e-04 8.46599578e-05
5.96835670e-05 4.18278176e-05
2.19830858e-05 1.65374153e-05
9.65239254e-04 7.39716736e-04
4.01221022e-05 2.84043346e-05
4.49318301e-05 3.57975317e-05
8.57220860e-05 6.97765691e-05
8.53828244e-05 7.02512690e-05
2.71928565e-05 2.19358020e-05
2.91762258e-05 2.40108214e-05
7.21077090e-05 5.82358318e-05
3.15238521e-05 2.57297937e-05
5.52218096e-04 4.52394970e-04
3.50441476e-04 2.59808298e-04
2.47233879e-05 1.92901123e-05
1.96127446e-04 1.59776668e-04
3.40500756e-05 2.61802398e-05
2.12472800e-05 1.55614883e-05
3.10092937e-05 2.16235406e-05
2.02753163e-05 1.55545123e-05
3.97036353e-05 3.01110870e-05
4.50095078e-05 3.52580170e-05
2.02394417e-05 1.41058534e-05
4.72962166e-05 3.29676062e-05
1.00669000e-04 7.19530785e-05
9.11022224e-04 6.90754527e-04
2.29148685e-05 1.72331801e-05
2.20311437e-03 1.77604344e-03
4.00253948e-05 3.24485058e-05
2.13404409e-04 1.51461464e-04
2.11930345e-04 1.51594728e-04
9.16643269e-05 6.73932443e-05
2.25365052e-05 1.83659107e-05
1.12087010e-04 9.22229799e-05
7.70314048e-05 5.55903726e-05
7.26737042e-05 5.90221986e-05
4.33197035e-05 3.44188701e-05
6.83425728e-05 5.48234652e-05
1.73831329e-04 1.25081096e-04
2.49005813e-05 1.97504197e-05
2.18247163e-05 1.52665468e-05
2.01875320e-05 1.61801960e-05
2.75850876e-05 2.21528172e-05
1.22193283e-04 9.00186507e-05
1.01899485e-04 7.34574766e-05
1.01175549e-04 7.28192746e-05
3.53007495e-04 2.80456561e-04
2.24736283e-05 1.61914845e-05
2.54375971e-05 1.96732248e-05
2.04577331e-05 1.50614656e-05
3.01297940e-05 2.16235959e-05
2.71959412e-05 1.94751207e-05
1.98863145e-04 1.48744340e-04
2.28651833e-05 1.70121384e-05
6.16700624e-04 5.06520295e-04
2.54009195e-05 2.08138799e-05
3.18522378e-04 2.24521394e-04
2.02210343e-03 1.57341364e-03
4.49680768e-05 3.67252714e-05
8.60306393e-05 6.12516550e-05
2.28325107e-05 1.72052283e-05
2.10980534e-05 1.63774383e-05
8.20837020e-04 6.65589948e-04
3.32753007e-05 2.51834280e-05
