-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 13
slope 2.1802480005231857
intercept 0.0
r2 0.9967490305020693
arctan 1.1407613002184191
n_points 114

x y
4.65363040e-05 9.05481635e-05
2.38767862e-05 4.82839778e-05
4.94089889e-05 1.02722955e-04
7.15358521e-05 1.38561086e-04
2.93675800e-05 6.63098580e-05
5.69835515e-04 1.30551348e-03
3.32372964e-05 7.41520191e-05
1.54862717e-04 3.28891441e-04
4.54149870e-04 1.05263774e-03
1.01140623e-03 2.33393593e-03
3.96034152e-04 9.03480637e-04
3.43519474e-05 7.79452229e-05
1.14849651e-04 2.61176465e-04
4.90248574e-05 9.80305267e-05
1.07047205e-03 2.11420267e-03
2.38530423e-05 4.81022843e-05
6.96916052e-05 1.34112647e-04
2.69066260e-05 5.37886678e-05
2.24837676e-05 4.77951775e-05
5.01014189e-05 1.13002474e-04
2.40574837e-05 5.10082036e-05
1.49604926e-03 3.44518815e-03
2.41627925e-05 5.36495979e-05
2.29032771e-05 4.77872707e-05
1.50241459e-04 3.16289796e-04
2.23608378e-05 4.29559201e-05
2.23384574e-05 4.93633392e-05
1.53225553e-04 3.17389490e-04
2.64898513e-04 6.05500435e-04
2.50751144e-04 5.21683923e-04
4.28197209e-05 9.08128431e-05
3.21512986e-05 6.61489420e-05
2.85036958e-04 6.51745235e-04
5.19144583e-05 1.13626885e-04
3.65377951e-05 8.11895658e-05
3.15282314e-04 6.07433523e-04
6.11365729e-05 1.40233044e-04
5.82020530e-05 1.13431933e-04
7.01097380e-04 1.38062092e-03
6.56491551e-05 1.53515084e-04
8.72409855e-04 1.97992592e-03
1.99415464e-05 3.84953544e-05
3.38593729e-05 7.86059258e-05
3.10032622e-05 5.96145343e-05
3.84501992e-05 9.02584068e-05
3.86642031e-05 9.02046599e-05
1.98532029e-05 4.58029539e-05
4.62500508e-05 1.03224719e-04
2.79188863e-05 5.47814168e-05
2.86604302e-05 5.98784130e-05
2.93707928e-05 6.42152014e-05
2.56524554e-05 5.54410279e-05
3.40727391e-05 7.42815977e-05
2.06482043e-05 4.03237965e-05
1.24136259e-04 2.50406619e-04
2.71822022e-05 5.92382924e-05
3.47401061e-05 6.98842912e-05
7.26248701e-05 1.53915158e-04
1.98512753e-05 3.87313332e-05
4.89475355e-05 9.77260855e-05
4.91174887e-05 9.62998487e-05
4.46203867e-04 1.02565926e-03
4.40927234e-05 1.01150241e-04
1.22060593e-03 2.66361334e-03
1.65254042e-04 3.87023588e-04
2.60544318e-05 6.02280632e-05
3.62074997e-05 7.91405030e-05
3.20719660e-05 6.82773252e-05
1.38921463e-04 2.82797279e-04
8.27833278e-05 1.70521269e-04
3.51416633e-04 7.21939540e-04
2.37370049e-05 4.57579659e-05
3.11560271e-05 6.12629431e-05
2.11041616e-05 4.62319279e-05
9.44319997e-05 1.86395533e-04
6.69536629e-05 1.57719420e-04
5.42387639e-05 1.19499067e-04
3.71021557e-04 7.38421575e-04
3.14888547e-04 6.10188309e-04
1.92162748e-04 4.34149192e-04
1.82333390e-04 3.86427557e-04
3.71743844e-04 8.77235300e-04
4.35989045e-05 8.78402409e-05
6.17483606e-05 1.28037659e-04
6.59924971e-05 1.53165677e-04
5.01439229e-05 1.10497214e-04
6.09872952e-05 1.39569399e-04
3.32149581e-05 7.69656409e-05
2.42724746e-04 4.68221496e-04
1.23264926e-04 2.65031772e-04
9.52630433e-05 1.89952510e-04
1.96359651e-04 4.13255704e-04
3.60955150e-04 7.00729277e-04
2.09215310e-05 4.77214088e-05
2.21527547e-05 4.35944402e-05
1.97758016e-05 4.03885830e-05
5.69854239e-05 1.33672339e-04
3.39453706e-04 6.91223040e-04
1.63030757e-04 3.34787753e-04
2.98428722e-05 6.57653404e-05
2.25315520e-05 4.66425371e-05
2.42052993e-05 4.77951794e-05
1.77298026e-03 3.89659139e-03
1.81420419e-03 3.87062650e-03
4.14440137e-05 8.68363366e-05
2.01902796e-05 3.94317481e-05
3.20450758e-05 6.17793726e-05
6.03108789e-05 1.29499297e-04
1.11400292e-04 2.30733737e-04
6.61697616e-05 1.27173862e-04
5.13914174e-05 1.03878589e-04
2.45924113e-05 4.86664769e-05
2.57924306e-05 5.70201125e-05
2.62738979e-05 5.23214452e-05
