-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 4
slope 0.29202673303718935
intercept 0.0
r2 0.9999979042970383
arctan 0.284125914249194
n_points 355

x y
4.51842826e-05 1.44137323e-05
3.44206271e-04 1.00821769e-04
1.02657552e-04 2.58607463e-05
1.20701408e-04 2.91648994e-05
4.08835174e-04 1.28947797e-04
7.89052718e-04 2.19529506e-04
4.61702749e-05 1.44539841e-05
4.78704907e-05 1.43892277e-05
6.29631132e-05 1.70986132e-05
9.42440170e-05 2.78282430e-05
7.29110904e-05 1.87440949e-05
3.28582170e-04 8.26350120e-05
8.66786902e-05 2.29832451e-05
6.13718439e-03 1.88887585e-03
5.19841532e-05 1.61586368e-05
6.34188712e-05 1.53533600e-05
7.92938716e-05 2.14524506e-05
4.93173414e-05 1.27204419e-05
8.46940527e-05 2.34122327e-05
1.13024525e-03 2.68658296e-04
1.98306432e-04 6.35639855e-05
1.99281825e-04 6.34394004e-05
1.44227043e-04 3.74887608e-05
5.73004127e-05 1.65043350e-05
7.74261303e-05 2.30829343e-05
7.51362708e-05 2.11833653e-05
5.67603086e-05 1.73992089e-05
7.50251978e-05 1.94125417e-05
1.89692544e-04 5.36614233e-05
7.57889933e-04 2.02184113e-04
3.39125587e-04 9.25677324e-05
5.72307711e-05 1.81392659e-05
7.98701259e-05 2.28708158e-05
4.31789630e-04 1.32346713e-04
3.88591057e-04 1.15731259e-04
6.42248784e-04 2.02441749e-04
7.06679950e-05 1.76323097e-05
4.85861823e-05 1.29156855e-05
2.51347670e-04 7.55343023e-05
1.83108918e-04 5.41029415e-05
4.85564669e-05 1.47005840e-05
4.91289992e-05 1.50710560e-05
4.75914990e-05 1.44732479e-05
5.09268195e-05 1.36194734e-05
4.30715079e-05 1.15716467e-05
9.11900124e-05 2.69390638e-05
6.27309360e-05 1.86579185e-05
7.88462976e-05 2.53963616e-05
1.94323355e-04 5.20273186e-05
8.71292952e-05 2.49057829e-05
1.96442127e-04 5.79845148e-05
4.81607843e-05 1.29836825e-05
4.91472622e-04 1.16609005e-04
6.18274416e-05 1.98449254e-05
4.36506803e-05 1.28038850e-05
4.51052433e-05 1.39906368e-05
4.82679968e-05 1.30139834e-05
5.46002401e-05 1.41486007e-05
4.77258846e-04 1.20306901e-04
4.77024253e-05 1.40380123e-05
5.15170119e-05 1.45892846e-05
9.54163363e-05 2.41240834e-05
1.33294124e-04 3.60810528e-05
6.24797852e-05 1.83317080e-05
1.90449024e-04 5.38433469e-05
5.27947961e-05 1.68060209e-05
6.10867960e-05 1.74734096e-05
4.45017633e-05 1.35193965e-05
4.76071520e-05 1.34690888e-05
1.04842694e-03 2.78363863e-04
6.91987214e-05 2.03270545e-05
3.68370504e-05 1.16309853e-05
9.27196570e-04 2.38081624e-04
8.77585158e-05 2.80771536e-05
9.01951767e-05 2.67382335e-05
6.66660440e-05 1.81742616e-05
2.12368011e-03 5.65745779e-04
7.50529091e-05 2.03458511e-05
1.59768299e-03 4.18641479e-04
6.14510716e-05 1.91686712e-05
9.32119460e-05 2.55345177e-05
6.42938573e-05 1.77295468e-05
2.23724814e-04 6.79325509e-05
5.24100645e-05 1.58616902e-05
5.05669925e-05 1.63044841e-05
4.77634704e-05 1.41291996e-05
7.14746630e-05 1.70411025e-05
1.74085199e-04 5.04342700e-05
4.97819899e-05 1.58674741e-05
1.06515240e-02 2.88738719e-03
8.28494397e-05 1.99028765e-05
8.49505587e-05 2.03961482e-05
2.49661574e-04 6.62345554e-05
4.92402820e-05 1.43610807e-05
4.66186657e-05 1.42535664e-05
7.65898122e-04 2.11380501e-04
9.30321156e-05 2.59071957e-05
5.47709227e-05 1.49047459e-05
1.63025321e-04 4.81975358e-05
1.42870235e-04 4.06538467e-05
1.54672104e-03 4.13449791e-04
1.51347401e-04 3.91677291e-05
4.21648638e-03 1.14221247e-03
1.01004428e-04 2.63453164e-05
5.96407493e-05 1.42396770e-05
1.03454725e-04 2.64970636e-05
2.04807659e-04 6.25684996e-05
9.80075694e-04 2.84950792e-04
3.82956512e-04 1.08633017e-04
1.39544994e-04 3.76738371e-05
5.18052393e-04 1.63836398e-04
6.48853416e-05 1.74794650e-05
1.90021238e-04 4.55509959e-05
5.65573008e-04 1.36337783e-04
3.86078192e-04 1.00156249e-04
3.52787080e-04 1.05727497e-04
1.74896393e-04 4.20109477e-05
2.90912306e-04 8.29304263e-05
3.35100255e-04 1.06527214e-04
1.68283416e-03 5.40285584e-04
9.11184215e-04 2.94260659e-04
2.47829241e-04 7.38180859e-05
4.06463106e-04 1.04874736e-04
3.82594288e-04 1.23362872e-04
6.22229034e-05 1.48536923e-05
5.11275660e-05 1.55406770e-05
2.12358747e-04 6.62482469e-05
3.31258830e-04 8.18543407e-05
1.57185211e-03 4.97435364e-04
3.47031663e-04 1.06248180e-04
1.74263292e-04 5.08782835e-05
6.65922051e-04 2.06395641e-04
2.46703912e-04 5.94367205e-05
1.87334630e-04 5.75213854e-05
1.28449290e-03 4.12080360e-04
2.83241915e-04 7.40741585e-05
2.50755935e-04 7.60269635e-05
1.35228512e-04 3.78620450e-05
2.69044954e-04 6.72765716e-05
4.66483829e-05 1.47723390e-05
6.80545048e-04 1.97473638e-04
1.57103676e-04 4.16620692e-05
3.47941598e-04 9.93928227e-05
2.35580480e-04 7.39653150e-05
6.42406679e-04 2.03788753e-04
1.22964059e-03 3.96463661e-04
1.08685859e-04 3.25066650e-05
8.84421548e-05 2.49549896e-05
6.07362464e-05 1.54722118e-05
1.56881726e-04 4.83186881e-05
1.59816201e-04 4.72930817e-05
5.12876316e-05 1.23739019e-05
7.64774933e-05 2.31950227e-05
3.75978512e-05 1.16230769e-05
4.17607197e-05 1.29341559e-05
4.83076433e-05 1.50042953e-05
5.10335986e-05 1.51467952e-05
8.63348310e-05 2.45302447e-05
1.09992676e-04 3.02610409e-05
1.10457057e-04 2.88299348e-05
1.51210767e-04 4.07463559e-05
1.88549802e-04 5.42731425e-05
3.22776916e-04 9.79272680e-05
5.64196835e-04 1.54651957e-04
1.15965459e+00 3.38654868e-01
5.23490092e-04 1.49211207e-04
3.32377448e-04 9.78452353e-05
1.93956601e-04 5.33970738e-05
1.41421855e-04 4.03715201e-05
1.15608043e-04 3.22251475e-05
6.06723469e-05 1.89778514e-05
5.72119348e-05 1.55442283e-05
4.74627750e-05 1.18086363e-05
4.17965292e-05 1.30066276e-05
2.68935873e-04 8.43492561e-05
4.20611723e-05 1.23606583e-05
8.37682458e-04 2.68274890e-04
6.78354523e-04 1.91783546e-04
2.15007105e-04 5.99860281e-05
1.96536755e-04 5.94546655e-05
3.40330162e-04 8.79759034e-05
4.44655538e-05 1.29713655e-05
5.15921770e-05 1.62251007e-05
1.66346094e-03 5.24112845e-04
2.10268860e-04 6.61955159e-05
3.03320464e-04 9.07284764e-05
1.02162387e-03 3.30253660e-04
1.99897092e-04 5.38061799e-05
2.29458197e-04 6.11144047e-05
5.79677616e-05 1.87001297e-05
1.79518575e-04 5.37709502e-05
1.87434415e-04 6.04061723e-05
1.04366894e-04 3.20542468e-05
9.95335884e-05 2.74684468e-05
1.05050887e-04 3.07613487e-05
7.95224355e-05 2.09710898e-05
1.06646950e-04 2.90610827e-05
1.68125443e-04 3.98448366e-05
1.11713825e-04 3.08135320e-05
7.35500537e-05 2.06293782e-05
1.06061206e-03 2.70326407e-04
1.15719004e-03 2.85527416e-04
5.43330491e-04 1.43308192e-04
6.08686385e-04 1.49717746e-04
4.62182817e-04 1.34809718e-04
