freq,int_doh,int_d2o,cluster
7482.56666667,0.00003357,0.00009716,12
7485.74166667,0.00003521,0.00011542,12
7489.21666667,0.00006078,0.00003106,2
7489.29166667,0.00003468,0.00001968,1
7489.60833333,0.09961848,0.06650864,8
7489.80833333,0.00007764,0.00004539,1
7489.90833333,0.00002328,0.00003159,9
7490.00000000,0.00002428,0.00012687,17
7490.94166667,0.00003821,0.00004038,7
7493.19166667,0.00367033,0.00325411,5
7493.91666667,0.00006028,0.00005963,7
7494.26666667,0.00007357,0.00007666,7
7495.10000000,0.00002024,0.00001411,3
7495.60000000,0.00004730,0.00003297,3
7499.69166667,0.00002989,0.00003778,9
7499.72500000,0.00002406,0.00005101,13
7500.00000000,0.00149605,0.00344519,13
7500.36666667,0.00019408,0.00010852,1
7500.37500000,0.00019217,0.00010912,1
7500.51666667,0.00010067,0.00007195,3
7500.75000000,0.00091102,0.00069075,3
7507.01666667,0.00236929,0.00017870,10
7508.82500000,0.00014304,0.00008912,1
7509.15833333,0.00002416,0.00005365,13
7514.67500000,0.01013197,0.00876622,5
7517.58333333,0.00005211,0.00005091,21
7519.52500000,0.00002291,0.00001723,3
7519.65000000,0.00008469,0.00002341,4
7520.00000000,0.00011472,0.00083271,17
7525.00000000,0.00016180,0.00016955,7
7532.59166667,0.00044456,0.00001480,14
7533.00000000,0.00220311,0.00177604,3
7533.73333333,0.00004003,0.00003245,3
7535.32500000,0.00021340,0.00015146,3
7535.33333333,0.00021193,0.00015159,3
7535.49166667,0.00009166,0.00006739,3
7537.05000000,0.00956615,0.00846195,5
7537.94166667,0.00002254,0.00001837,3
7539.05000000,0.00003825,0.00007287,16
7540.00000000,0.00009801,0.00094994,19
7544.70000000,0.00007989,0.00004357,1
7544.74166667,0.00003935,0.00006654,11
7544.81666667,0.00005895,0.00002382,0
7550.00000000,0.00005968,0.00082620,19
7550.97500000,0.00043249,0.00053669,9
7559.01666667,0.00006840,0.00010626,11
7559.04166667,0.00005912,0.00010108,11
7560.00000000,0.00018732,0.00125745,17
7560.35833333,0.00011209,0.00009222,3
7566.35833333,0.00042735,0.00006281,10
7566.37500000,0.00041505,0.00006486,6
7567.86666667,0.00006447,0.00005897,5
7572.01666667,0.00002289,0.00003862,11
7572.29166667,0.12728025,0.19752848,11
7572.49166667,0.00007777,0.00014778,16
7572.55000000,0.00004712,0.00005613,9
7572.65000000,0.00002275,0.00002757,9
7573.08333333,0.00507774,0.00516550,7
7573.27500000,0.00002290,0.00004779,13
7573.38333333,0.00004547,0.00001794,0
7574.32500000,0.00003137,0.00003739,9
7574.51666667,0.00007703,0.00005559,3
7574.53333333,0.00007267,0.00005902,3
7574.66666667,0.00013395,0.00017466,9
7574.72500000,0.00015024,0.00031629,13
7574.89166667,0.00682582,0.00718963,7
7575.05833333,0.00005741,0.00007199,9
7575.35000000,0.00003082,0.00002604,5
7575.52500000,0.00002566,0.00002727,7
7575.53333333,0.00002540,0.00002729,7
7575.97500000,0.00115147,0.00117611,7
7579.26666667,0.00014248,0.00009280,8
7579.51666667,0.00004332,0.00003442,3
7579.53333333,0.00004185,0.00003510,5
7580.00000000,0.00012889,0.00130017,19
7580.47500000,0.00021902,0.00023389,7
7581.25833333,0.00004641,0.00003865,5
7590.47500000,0.00006834,0.00005482,3
7591.60000000,0.00002924,0.00001817,1
7591.68333333,0.00002822,0.00002376,5
7592.26666667,0.00007027,0.00002752,0
7592.27500000,0.00007291,0.00002768,0
7594.70833333,0.00017383,0.00012508,3
7594.99166667,0.00002490,0.00001975,3
7595.04166667,0.00001972,0.00003077,11
7599.61666667,0.00002182,0.00001527,3
7599.63333333,0.00002019,0.00001618,3
7600.00000000,0.00014605,0.00067607,15
7602.00833333,0.00003025,0.00001624,1
7607.16666667,0.00002236,0.00004296,13
7607.21666667,0.00002886,0.00003209,7
7607.24166667,0.00002759,0.00002215,3
7607.36666667,0.00002307,0.00001168,2
7610.21666667,0.00002758,0.00007543,12
7610.22500000,0.00002683,0.00007546,12
7610.40000000,0.00002743,0.00001894,8
7610.44166667,0.00003161,0.00001859,1
7613.42500000,0.00005150,0.00003539,8
7616.00833333,0.00012219,0.00009002,3
7616.90833333,0.00222027,0.00226389,7
7619.20833333,0.00003848,0.00003660,5
7619.37500000,0.01493203,0.01484148,7
7620.00000000,0.00006033,0.00160729,19
7621.55000000,0.00002465,0.00001492,1
7621.58333333,0.00002047,0.00002272,7
7621.80000000,0.00007553,0.00003393,2
7625.00000000,0.00113025,0.00026866,4
7629.22500000,0.00020246,0.00012116,1
7630.26666667,0.00010190,0.00007346,3
7630.27500000,0.00010118,0.00007282,3
7630.42500000,0.00035301,0.00028046,3
7636.09166667,0.00003973,0.00012495,12
7636.71666667,0.00009153,0.00007897,5
7640.00000000,0.00014084,0.00143971,19
7641.65833333,0.00002247,0.00001619,3
7648.52500000,0.00003713,0.00002342,1
7648.55000000,0.00003908,0.00001887,2
7650.00000000,0.00013671,0.00127668,19
7655.76666667,0.00010725,0.00035645,-1
7657.50833333,0.04246311,0.06684932,11
7657.71666667,0.00002614,0.00004772,16
7660.00000000,0.00012899,0.00124406,19
7664.50833333,0.00002990,0.00011379,15
7664.98333333,0.00012925,0.00012752,7
7666.91666667,0.00007515,0.00004838,8
7668.80000000,0.00002544,0.00001967,3
7669.64166667,0.00014815,0.00004804,23
7670.82500000,0.00019831,0.00006356,4
7670.83333333,0.00019928,0.00006344,4
7675.00000000,0.00002918,0.00013562,15
7676.76666667,0.00004470,0.00006296,22
7676.80000000,0.00003896,0.00004865,9
7680.00000000,0.00017011,0.00126500,17
7680.93333333,0.00004179,0.00001658,0
7685.55000000,0.00002807,0.00002883,7
7687.47500000,0.00002046,0.00001506,3
7692.48333333,0.00002396,0.00003765,11
7695.58333333,0.00004687,0.00004912,7
7696.61666667,0.00003013,0.00002162,3
7696.62500000,0.00003073,0.00002132,8
7700.00000000,0.00041775,0.00120254,12
7700.50833333,0.00005491,0.00015144,12
7703.10833333,0.00005040,0.00013373,12
7709.24166667,0.00010490,0.00035149,15
7720.00000000,0.00019197,0.00113325,17
7725.00000000,0.00011939,0.00006710,1
7726.70000000,0.00022106,0.00079194,15
7740.00000000,0.00026526,0.00110982,15
7742.53333333,0.00002234,0.00004936,13
7750.00000000,0.00073264,0.00237872,12
7755.65833333,0.00057028,0.00084911,11
7757.47500000,0.00008143,0.00021511,12
7760.00000000,0.00024088,0.00093677,15
7764.71666667,0.00006517,0.00006052,5
7764.94166667,0.00005525,0.00002173,0
7764.99166667,0.00002977,0.00004406,11
7766.35000000,0.00007514,0.00006443,5
7768.78333333,0.00003683,0.00003598,21
7770.00833333,0.00002740,0.00010376,15
7775.00000000,0.00008819,0.00015742,16
7780.00000000,0.00019260,0.00087741,15
7781.89166667,0.00002868,0.00012160,15
7783.15000000,0.00003950,0.00012137,12
7786.96666667,0.00034412,0.00003128,10
7786.97500000,0.00034246,0.00003180,10
7790.00000000,0.00004042,0.00011017,12
7790.29166667,0.00012863,0.00017764,9
7790.35833333,0.00010368,0.00005737,1
7794.34166667,0.00003336,0.00001499,2
7794.37500000,0.00002720,0.00001948,3
7798.55000000,0.00019886,0.00014874,3
7800.00000000,0.00006008,0.00104366,19
7803.35833333,0.00002007,0.00002207,7
7809.73333333,0.00002254,0.00001462,8
7810.00000000,0.00004747,0.00011300,18
7812.50000000,0.00053642,0.00009675,6
7817.62500000,0.00004851,0.00006405,9
7817.80833333,0.00082868,0.00122636,11
7820.00000000,0.00018582,0.00058974,12
7821.91666667,0.00015323,0.00031739,13
7822.22500000,0.00002287,0.00001701,3
7825.00000000,0.00009208,0.00004329,2
7829.15000000,0.00029632,0.00001294,14
7829.17500000,0.00026571,0.00001393,14
7830.00000000,0.00003166,0.00005866,16
7834.25000000,0.00061670,0.00050652,3
7834.63333333,0.00006597,0.00008760,9
7834.73333333,0.00007029,0.00007644,7
7840.00000000,0.00016371,0.00052948,12
7845.41666667,0.00013574,0.00035603,12
7848.79166667,0.00004004,0.00004060,7
7850.00000000,0.00029744,0.00092108,12
7860.00000000,0.00016677,0.00055021,12
7868.44166667,0.00002540,0.00002081,3
7874.32500000,0.00006393,0.00003002,2
7874.36666667,0.00004245,0.00003937,5
7874.99166667,0.00062894,0.00031060,2
7880.00000000,0.00026490,0.00060550,13
7890.00000000,0.00005073,0.00008650,11
7896.63333333,0.00012504,0.00035290,12
7900.00000000,0.00038390,0.00017854,2
7901.50833333,0.00003958,0.00010298,12
7905.00000000,0.00002873,0.00004907,11
7910.00000000,0.00003387,0.00015437,15
7914.12500000,0.00055561,0.00047039,5
7915.11666667,0.00003907,0.00019228,17
7920.00000000,0.00025075,0.00052168,13
7925.00000000,0.00007639,0.00006544,5
7929.67500000,0.00001975,0.00002047,7
7930.00000000,0.00003869,0.00013769,15
7932.51666667,0.00002725,0.00001283,2
7932.54166667,0.00002492,0.00001442,1
7935.36666667,0.00006679,0.00024472,15
7935.49166667,0.00011854,0.00109089,19
7940.00000000,0.00029713,0.00050450,11
7945.00000000,0.00004282,0.00009081,13
7947.20833333,0.00006632,0.00006724,7
7948.14166667,0.00002875,0.00004957,16
7950.00000000,0.00031852,0.00022452,3
7954.16666667,0.00024882,0.00005604,6
7954.17500000,0.00024884,0.00005539,6
7955.34166667,0.00014423,0.00003749,4
7960.00000000,0.00030244,0.00052521,16
7965.00000000,0.00003215,0.00006615,13
7965.13333333,0.00003334,0.00002245,8
7967.49166667,0.00202210,0.00157341,3
7971.41666667,0.00003636,0.00001861,2
7974.40833333,0.00004497,0.00003673,3
7975.00000000,0.00008603,0.00006125,3
7975.16666667,0.00006719,0.00005901,5
7975.17500000,0.00006742,0.00005870,5
7980.00000000,0.00028504,0.00065175,13
7985.00000000,0.00006652,0.00012349,16
7988.30000000,0.00009581,0.00012026,9
7990.00000000,0.00004430,0.00019076,15
7998.05000000,0.00002283,0.00001721,3
8000.00000000,0.00054429,0.00049390,5
8005.00000000,0.00010109,0.00016859,11
8005.62500000,0.00023457,0.00004005,6
8007.80833333,0.00005157,0.00008769,11
8010.00000000,0.00005191,0.00011363,13
8015.69166667,0.00003654,0.00008119,13
8020.00000000,0.00031528,0.00060743,13
8025.00000000,0.00014593,0.00020520,22
8026.89166667,0.00003492,0.00003125,5
8030.00000000,0.00005513,0.00016728,12
8033.11666667,0.00004677,0.00002693,1
8033.12500000,0.00004417,0.00002691,1
8034.97500000,0.00004989,0.00007440,11
8040.00000000,0.00044634,0.00070659,11
8045.00000000,0.00010290,0.00013582,9
8050.00000000,0.00070114,0.00079604,7
8052.70833333,0.00042372,0.00060667,22
8058.64166667,0.00020181,0.00004034,6
8060.00000000,0.00059192,0.00087230,11
8065.00000000,0.00006675,0.00008481,9
8068.46666667,0.00011866,0.00014578,9
8068.48333333,0.00011555,0.00014363,9
8068.99166667,0.00002677,0.00008359,12
8070.00000000,0.00006914,0.00019397,12
8070.13333333,0.00039822,0.00127233,12
8075.00000000,0.00006114,0.00014023,13
8080.00000000,0.00068723,0.00093157,9
8080.39166667,0.00006714,0.00008201,9
8084.20833333,0.00003791,0.00002231,1
8085.00000000,0.00005976,0.00007177,9
8087.95000000,0.00012561,0.00002128,6
8090.00000000,0.00004673,0.00018820,15
8091.75833333,0.00002110,0.00001638,3
8092.00000000,0.00003394,0.00001249,0
8093.69166667,0.00002597,0.00004426,11
8093.81666667,0.00002115,0.00002984,22
8096.28333333,0.00124557,0.00003386,14
8099.85833333,0.00007274,0.00003620,2
8100.00000000,0.00082084,0.00066559,3
8104.99166667,0.00004497,0.00004529,7
8105.35833333,0.00003328,0.00002518,3
8105.45833333,0.00003165,0.00001192,0
8106.83333333,0.00020868,0.00004039,6
8110.00000000,0.00002985,0.00015943,17
8110.32500000,0.00020800,0.00002654,10
8112.16666667,0.00017229,0.00010796,1
8112.17500000,0.00017217,0.00010910,1
8114.37500000,0.00005730,0.00001650,4
8114.70833333,0.00002786,0.00001528,1
8116.61666667,0.00002131,0.00001528,3
8120.00000000,0.00080465,0.00096058,9
8125.00000000,0.00051032,0.00069890,9
8129.88333333,0.00002104,0.00001279,1
8130.02500000,0.00004691,0.00020024,15
8131.78333333,0.00011010,0.00009368,5
8134.42500000,0.00035266,0.00002034,14
8135.39166667,0.00240279,0.00099703,0
8136.95000000,0.00005820,0.00011343,13
8140.00000000,0.00087126,0.00089315,7
8141.79166667,0.00030759,0.00003282,10
8144.99166667,0.00003207,0.00003068,5
8150.00000000,0.00070110,0.00138062,13
8160.00000000,0.00091985,0.00096138,7
8160.61666667,0.00089138,0.00257430,12
8162.17500000,0.00003563,0.00003568,7
8165.01666667,0.00002857,0.00002254,3
8166.60833333,0.00004998,0.00007109,22
8166.62500000,0.00005173,0.00006895,9
8167.10833333,0.00084129,0.00003600,14
8167.63333333,0.00004844,0.00003846,3
8170.00000000,0.00005621,0.00018580,12
8172.38333333,0.00005070,0.00014354,12
8174.01666667,0.00033952,0.00045994,9
8174.86666667,0.00013459,0.00010526,3
8175.00833333,0.00009596,0.00007836,3
8175.50833333,0.00003087,0.00003526,7
8177.23333333,0.00007303,0.00007733,7
8178.87500000,0.00012571,0.00011700,5
8180.00000000,0.00090271,0.00086800,5
8183.32500000,0.00002709,0.00001521,1
8184.99166667,0.00004223,0.00004709,7
8185.20833333,0.00002051,0.00001977,5
8187.80000000,0.00002981,0.00003030,7
8189.65833333,0.00001977,0.00001302,8
8189.80833333,0.00002300,0.00001268,1
8190.00000000,0.00003869,0.00018210,27
8193.76666667,0.00007741,0.00004300,1
8193.80000000,0.00009278,0.00004686,2
8199.65000000,0.00003941,0.00003364,5
8200.00000000,0.00084244,0.00120059,22
8203.12500000,0.00007329,0.00007601,7
8205.00000000,0.00005704,0.00004327,3
8206.56666667,0.00004593,0.00005047,7
8209.85833333,0.00004020,0.00006248,11
8210.00000000,0.00005036,0.00014493,12
8211.44166667,0.00021128,0.00023708,7
8212.90000000,0.00008094,0.00001188,10
8214.28333333,0.00075113,0.00002407,14
8219.48333333,0.00220092,0.00214597,21
8220.00000000,0.00067334,0.00068102,7
8225.00000000,0.00018011,0.00018550,7
8230.00000000,0.00006565,0.00015352,13
8233.05000000,0.00002270,0.00001525,8
8238.80000000,0.00002587,0.00002012,3
8240.00000000,0.00061662,0.00060076,21
8244.55000000,0.00005302,0.00003496,8
8245.02500000,0.00002156,0.00001804,5
8245.95833333,0.00014396,0.00010862,3
8246.54166667,0.00016963,0.00013865,3
8248.66666667,0.00007743,0.00002308,4
8248.68333333,0.00007514,0.00002118,4
8250.00000000,0.00038490,0.00067353,16
8260.00000000,0.00063265,0.00066787,7
8261.72500000,0.00002454,0.00001568,8
8265.00000000,0.00002647,0.00005029,16
8270.00000000,0.00007212,0.00011329,11
8275.00000000,0.00010482,0.00011097,7
8280.00000000,0.00069286,0.00078016,7
8285.00833333,0.00007197,0.00007933,7
8290.00000000,0.00009946,0.00014350,11
8291.38333333,0.00003353,0.00002232,8
8297.96666667,0.00003309,0.00003008,5
8297.97500000,0.00003257,0.00002999,5
8300.00000000,0.00087241,0.00197993,13
8305.00000000,0.00010910,0.00010599,5
8310.00000000,0.00012190,0.00018469,11
8310.70833333,0.00014923,0.00008538,1
8313.09166667,0.00003083,0.00003984,9
8313.12500000,0.00002867,0.00004535,11
8320.00000000,0.00098317,0.00093876,5
8325.00000000,0.00022339,0.00014633,8
8327.45833333,0.00005844,0.00003789,8
8327.58333333,0.00005676,0.00001740,4
8330.00000000,0.00016212,0.00017737,7
8330.56666667,0.00013280,0.00021387,11
8340.00000000,0.00114631,0.00103835,5
8344.13333333,0.00003199,0.00003478,7
8344.18333333,0.00002095,0.00006041,12
8345.00000000,0.00014153,0.00013067,5
8350.00000000,0.00114599,0.00055692,2
8355.99166667,0.00007503,0.00001941,4
8359.38333333,0.00005826,0.00005142,5
8360.00000000,0.00117321,0.00100732,5
8365.00000000,0.00014493,0.00012167,5
8370.00000000,0.00015208,0.00009678,8
8373.26666667,0.00002875,0.00001541,1
8373.30000000,0.00003332,0.00001157,0
8375.00000000,0.00013345,0.00012793,5
8375.87500000,0.00001994,0.00003850,13
8376.41666667,0.00004639,0.00002883,1
8379.45833333,0.00002375,0.00008072,15
8380.00000000,0.00118890,0.00095840,3
8380.60000000,0.00005499,0.00015506,12
8383.09166667,0.00006402,0.00042848,17
8383.15000000,0.00008977,0.00026752,12
8385.00833333,0.00013395,0.00010036,3
8390.00000000,0.00017753,0.00012159,8
8390.20000000,0.00003386,0.00007861,13
8398.43333333,0.00031680,0.00023817,3
8400.00000000,0.00063099,0.00152098,18
8405.00000000,0.00008870,0.00006999,3
8410.00000000,0.00015147,0.00014965,7
8416.51666667,0.00013105,0.00098308,17
8420.00000000,0.00092438,0.00076143,26
8429.51666667,0.00010432,0.00008322,3
8430.00000000,0.00015036,0.00012954,5
8430.17500000,0.00004936,0.00003821,3
8432.39166667,0.00021082,0.00017860,5
8433.28333333,0.00009958,0.00008396,5
8433.52500000,0.00002018,0.00001414,3
8439.22500000,0.00148952,0.00143153,5
8439.33333333,0.00056531,0.00056858,7
8439.51666667,0.00004945,0.00005422,7
8439.52500000,0.00004973,0.00005477,7
8440.00000000,0.00099058,0.00073713,3
8445.00000000,0.00005239,0.00004476,5
8450.00000000,0.00117626,0.00046249,0
8460.00000000,0.00099100,0.00075135,3
8461.60833333,0.00015000,0.00011498,3
8465.00833333,0.00004700,0.00004416,5
8466.03333333,0.00003545,0.00001319,0
8470.00000000,0.00018969,0.00005366,4
8475.00000000,0.00003100,0.00005961,13
8479.36666667,0.00461203,0.00637487,9
8479.37500000,0.00462141,0.00636741,9
8480.00000000,0.00103494,0.00075756,3
8484.98333333,0.00002251,0.00002326,7
8487.37500000,0.00007344,0.00001488,6
8490.00000000,0.00017123,0.00010310,1
8492.52500000,0.00004611,0.00037019,17
8496.11666667,0.00003223,0.00001432,2
8500.00000000,0.00078554,0.00071519,5
8510.00000000,0.00016079,0.00008261,2
8515.41666667,0.00015766,0.00002245,10
8515.42500000,0.00015435,0.00002276,10
8515.62500000,0.00007545,0.00005563,3
8516.64166667,0.00020184,0.00001786,10
8516.74166667,0.00019140,0.00001180,14
8520.00000000,0.00088805,0.00059758,8
8521.36666667,0.00004322,0.00006503,11
8521.38333333,0.00004030,0.00006788,11
8523.20000000,0.00004981,0.00003500,3
8530.00000000,0.00020489,0.00011288,1
8540.00000000,0.00077104,0.00044525,1
8540.41666667,0.00003050,0.00002273,3
8540.72500000,0.00194414,0.00078432,0
8550.00000000,0.00069371,0.00028739,0
8560.00000000,0.00068474,0.00040130,1
8564.80833333,0.00004542,0.00014284,12
8564.99166667,0.00003381,0.00002479,3
8568.05833333,0.00004551,0.00003021,8
8568.85833333,0.00007468,0.00003424,2
8569.23333333,0.00002341,0.00002478,7
8570.00000000,0.00025971,0.00009121,0
8570.65833333,0.00002012,0.00053538,19
8575.00000000,0.00011776,0.00014914,9
8577.92500000,0.00006045,0.00008235,9
8580.00000000,0.00063034,0.00030735,2
8585.00000000,0.00004009,0.00002590,8
8588.32500000,0.00004551,0.00031791,17
8589.78333333,0.00015281,0.00002168,10
8589.90000000,0.00037452,0.00003579,10
8589.98333333,0.00036730,0.00006409,6
8593.75000000,0.00046239,0.00030362,8
8595.00000000,0.00002767,0.00001475,1
8600.00000000,0.00075789,0.00020218,4
8604.10833333,0.00647332,0.00438077,8
8605.00000000,0.00004219,0.00001653,0
8610.00000000,0.00033913,0.00009257,4
8611.09166667,0.00002799,0.00001182,2
8612.04166667,0.00003167,0.00002172,8
8613.01666667,0.00006334,0.00009547,11
8620.00000000,0.00070471,0.00028171,0
8620.92500000,0.00003845,0.00009026,13
8620.93333333,0.00003866,0.00009020,13
8624.99166667,0.00031176,0.00035443,7
8625.34166667,0.00002082,0.00001194,1
8630.00000000,0.00046569,0.00005764,10
8632.76666667,0.00003299,0.00003488,7
8633.45833333,0.00034146,0.00031357,5
8633.91666667,0.00001985,0.00004580,13
8635.31666667,0.00040070,0.00034734,5
8635.78333333,0.00106319,0.00016335,6
8636.55000000,0.00002852,0.00002322,3
8638.05000000,0.00005723,0.00001814,4
8640.00000000,0.00062656,0.00027204,2
8642.50833333,0.00003212,0.00001740,1
8644.99166667,0.00007987,0.00002287,4
8648.51666667,0.00004403,0.00002764,1
8648.70833333,0.00025765,0.00014054,1
8650.00000000,0.00137841,0.00067631,2
8651.72500000,0.00003291,0.00002099,8
8651.74166667,0.00003181,0.00002066,8
8652.66666667,0.00115280,0.00092219,3
8652.67500000,0.00115094,0.00092227,3
8653.45833333,0.00008360,0.00005595,8
8654.62500000,0.00002914,0.00003606,9
8655.91666667,0.00216284,0.00012272,14
8656.11666667,0.00003618,0.00001818,2
8657.01666667,0.00011922,0.00008555,3
8657.60833333,0.00002569,0.00001632,1
8657.76666667,0.00004602,0.00002694,1
8660.00000000,0.00062469,0.00029551,2
8661.60833333,0.00015724,0.00010279,8
8662.12500000,0.00002164,0.00007884,15
8662.35833333,0.00005260,0.00002686,2
8662.50000000,0.00005869,0.00002971,2
8662.58333333,0.00008048,0.00006181,3
8663.14166667,0.00017039,0.00021370,9
8665.00000000,0.00006916,0.00004646,8
8665.35833333,0.00007859,0.00006229,3
8666.25000000,0.00005482,0.00004537,5
8668.05833333,0.00002463,0.00001414,1
8669.15000000,0.00364907,0.00245270,8
8670.00000000,0.00047492,0.00006499,10
8671.96666667,0.00009892,0.00007955,3
8675.00000000,0.00011846,0.00005347,2
8680.00000000,0.00074101,0.00037614,2
8682.81666667,0.00016805,0.00009785,1
8685.00000000,0.00003027,0.00003060,7
8686.57500000,0.00009356,0.00010352,7
8686.82500000,0.00003272,0.00001370,0
8686.85000000,0.00003636,0.00001241,0
8688.62500000,0.00007044,0.00003978,1
8688.64166667,0.00006922,0.00003746,1
8690.00000000,0.00049391,0.00009240,6
8691.31666667,0.00002620,0.00001202,2
8699.44166667,0.00003503,0.00022330,17
8700.00000000,0.00096032,0.00051097,1
8700.78333333,0.00083426,0.00048169,1
8702.05833333,0.00007550,0.00005604,3
8702.07500000,0.00007182,0.00005882,3
8705.00000000,0.00004416,0.00002155,2
8705.86666667,0.00539927,0.00335530,1
8705.87500000,0.00539833,0.00339832,1
8710.00000000,0.00046382,0.00009570,6
8714.70833333,0.00956116,0.00563310,1
8717.79166667,0.00298063,0.00189201,1
8718.21666667,0.00004055,0.00010547,12
8719.80000000,0.00043179,0.00013235,4
8719.99166667,0.00083900,0.00048859,1
8722.50833333,0.00037580,0.00027675,3
8725.10000000,0.00039352,0.00020817,1
8725.20000000,0.00029362,0.00011791,0
8730.00000000,0.00049727,0.00016417,0
8735.56666667,0.00003298,0.00001236,0
8735.58333333,0.00003163,0.00001316,0
8740.00000000,0.00088087,0.00042479,2
8742.86666667,0.00004970,0.00002241,2
8743.87500000,0.00013643,0.00011341,5
8745.00000000,0.00008189,0.00004262,20
8745.23333333,0.00005699,0.00006116,7
8745.82500000,0.00003232,0.00002677,5
8745.83333333,0.00003143,0.00002695,5
8746.34166667,0.00002300,0.00001310,1
8748.62500000,0.00003167,0.00003908,9
8748.63333333,0.00003182,0.00003874,9
8748.70000000,0.00002354,0.00002382,7
8750.00000000,0.00119524,0.00074632,1
8760.00000000,0.00090743,0.00045367,2
8762.55833333,0.00007282,0.00002407,0
8762.57500000,0.00006950,0.00002328,0
8764.55833333,0.00198871,0.00035991,6
8766.25833333,0.00004625,0.00010322,13
8766.39166667,0.00016152,0.00028772,16
8767.36666667,0.00004020,0.00006658,11
8767.37500000,0.00003948,0.00006635,11
8767.43333333,0.00004536,0.00005342,24
8769.07500000,0.00005393,0.00027783,17
8769.82500000,0.00008670,0.00007656,5
8770.00000000,0.00050416,0.00022475,2
8771.80000000,0.00005783,0.00005173,5
8775.00000000,0.00014712,0.00008328,1
8780.00000000,0.00075702,0.00033208,2
8782.74166667,0.00003603,0.00001191,0
8782.83333333,0.00002792,0.00005478,13
8784.72500000,0.00011827,0.00017070,11
8785.00000000,0.00006580,0.00004095,1
8787.22500000,0.00003456,0.00001464,2
8787.23333333,0.00003435,0.00001507,2
8789.05833333,0.00076426,0.00041356,1
8790.00000000,0.00052287,0.00023564,2
8791.05833333,0.00002493,0.00001569,1
8791.07500000,0.00002393,0.00001374,1
8800.00000000,0.00106053,0.00067519,8
8801.11666667,0.00002866,0.00005988,13
8801.14166667,0.00002937,0.00006422,13
8801.76666667,0.00004066,0.00006180,11
8801.77500000,0.00004011,0.00006190,11
8805.00000000,0.00004916,0.00002530,2
8810.00000000,0.00051158,0.00029609,1
8820.00000000,0.00038971,0.00019352,2
8823.00833333,0.00048436,0.00002682,14
8824.02500000,0.00002088,0.00007482,15
8824.03333333,0.00002072,0.00007540,15
8825.00000000,0.00007582,0.00003697,2
8830.00000000,0.00052450,0.00027146,2
8840.00000000,0.00038859,0.00011573,4
8840.49166667,0.00006831,0.00004172,1
8845.00000000,0.00018154,0.00009801,1
8847.77500000,0.00004778,0.00006200,9
8850.00000000,0.00024678,0.00028410,7
8854.46666667,0.00008209,0.00005828,3
8854.47500000,0.00008237,0.00005903,3
8855.00833333,0.00002930,0.00001914,8
8856.69166667,0.00009939,0.00001436,10
8860.00000000,0.00043152,0.00016135,0
8862.54166667,0.00010330,0.00005108,2
8862.82500000,0.00010930,0.00006241,1
8865.00000000,0.00021427,0.00011569,1
8870.00000000,0.00069586,0.00026622,0
8875.00000000,0.00210425,0.00253892,9
8880.00000000,0.00051502,0.00017836,0
8881.24166667,0.00027338,0.00020176,3
8881.27500000,0.00029795,0.00016790,1
8881.33333333,0.00025541,0.00018751,3
8885.00000000,0.00011593,0.00008444,3
8886.25833333,0.00002598,0.00001250,2
8886.71666667,0.00002794,0.00001368,2
8886.73333333,0.00002951,0.00001270,2
8886.99166667,0.00013608,0.00022397,11
8889.33333333,0.00002783,0.00007599,12
8890.00000000,0.00067707,0.00029646,2
8892.94166667,0.00008507,0.00007771,5
8893.05833333,0.00007072,0.00004699,8
8895.11666667,0.00002348,0.00001154,2
8895.13333333,0.00002580,0.00001188,2
8899.15833333,0.00020870,0.00001927,10
8900.00000000,0.00145491,0.00027371,6
8900.26666667,0.00006232,0.00019124,12
8905.00000000,0.00010591,0.00006005,1
8908.72500000,0.00008335,0.00007853,5
8908.73333333,0.00008942,0.00007970,5
8908.84166667,0.00007276,0.00004737,8
8910.00000000,0.00065145,0.00025622,0
8911.21666667,0.00002051,0.00008555,15
8916.32500000,0.00004192,0.00003493,5
8920.00000000,0.00064225,0.00020244,4
8925.00000000,0.00031386,0.00015371,2
8930.00000000,0.00052015,0.00028498,1
8930.31666667,0.00004267,0.00002141,2
8930.96666667,0.00050986,0.00016562,23
8936.97500000,0.00073988,0.00009081,10
8939.86666667,0.00003054,0.00001556,2
8940.00000000,0.00064678,0.00031128,2
8943.59166667,0.00002565,0.00005544,13
8945.00000000,0.00021674,0.00009555,2
8950.00000000,0.00063269,0.00047265,3
8950.25000000,0.00075901,0.00107248,22
8950.55000000,0.00010026,0.00004136,0
8952.75000000,0.00007067,0.00001763,4
8952.90833333,0.00003407,0.00007428,13
8958.65000000,0.00005112,0.00001188,6
8960.00000000,0.00064263,0.00034758,1
8965.00833333,0.00007153,0.00003380,2
8970.00000000,0.00023614,0.00019184,3
8971.20000000,0.00002444,0.00004266,16
8974.32500000,0.00007640,0.00003680,2
8974.33333333,0.00007637,0.00003711,2
8974.99166667,0.00004636,0.00002800,1
8977.27500000,0.00007506,0.00002771,0
8979.80000000,0.00003577,0.00002261,1
8980.00000000,0.00070112,0.00038316,1
8980.18333333,0.00002882,0.00002059,3
8982.45833333,0.00004859,0.00001292,4
8984.37500000,0.00045149,0.00021761,2
8985.00000000,0.00006940,0.00003472,2
8990.00000000,0.00013570,0.00014520,7
8993.64166667,0.00112866,0.00046469,0
