-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 8
slope 0.6677013384065268
intercept 0.0
r2 0.9999965731108273
arctan 0.5887185727251936
n_points 183

x y
2.59532451e-03 1.75942765e-03
7.34509862e-04 4.71442951e-04
3.43775219e-04 2.34614852e-04
1.16661797e-04 7.73302999e-05
9.85848745e-05 6.77776914e-05
4.30316962e-05 2.74759532e-05
1.10478343e-04 7.55262057e-05
2.12648037e-05 1.42592225e-05
4.15628832e-05 2.84505787e-05
4.14491561e-04 2.73421177e-04
2.32505432e-05 1.61005585e-05
7.90280914e-04 5.23957120e-04
2.39853379e-05 1.55162546e-05
3.16343539e-05 2.16868759e-05
2.72171017e-05 1.84888024e-05
2.28869408e-05 1.56200683e-05
2.56668634e-05 1.65659837e-05
2.28045819e-05 1.55548681e-05
2.64962226e-03 1.83821938e-03
3.23458452e-05 2.21252316e-05
3.13545271e-05 2.18421333e-05
2.07962546e-03 1.37185269e-03
2.11511884e-03 1.44056328e-03
2.25258282e-04 1.47319322e-04
2.11839164e-05 1.40316349e-05
3.36034300e-05 2.23443751e-05
2.73515085e-05 1.81583638e-05
2.13036690e-05 1.41031504e-05
3.82392943e-05 2.65525731e-05
2.23825413e-05 1.50730329e-05
2.98983397e-05 1.94589232e-05
3.09412991e-05 2.10910504e-05
2.32646177e-05 1.56914177e-05
1.29123052e-04 8.60609769e-05
3.89189455e-05 2.54435284e-05
9.96184833e-02 6.65086412e-02
1.42480979e-04 9.27991355e-05
2.74298323e-05 1.89436766e-05
5.14974739e-05 3.53876494e-05
7.51475807e-05 4.83794965e-05
3.07343707e-05 2.13208387e-05
2.25363102e-05 1.46198344e-05
3.33386855e-05 2.24537257e-05
1.97698082e-05 1.30220753e-05
2.26970343e-05 1.52485329e-05
5.30226016e-05 3.49647248e-05
2.45412211e-05 1.56834673e-05
3.35285216e-05 2.23173325e-05
2.23388612e-04 1.46330110e-04
5.84422264e-05 3.78860306e-05
1.52080311e-04 9.67816671e-05
1.77534849e-04 1.21594087e-04
8.88053748e-04 5.97579499e-04
4.55075182e-05 3.02075741e-05
4.00871099e-05 2.58996143e-05
4.62388103e-04 3.03615133e-04
6.47332073e-03 4.38077329e-03
3.16746418e-05 2.17204376e-05
3.29097105e-05 2.09907099e-05
3.18091750e-05 2.06557103e-05
8.35967521e-05 5.59528063e-05
1.57242139e-04 1.02789636e-04
6.91602101e-05 4.64588589e-05
3.64907493e-03 2.45270433e-03
1.06052619e-03 6.75189300e-04
2.93047539e-05 1.91447502e-05
7.07197726e-05 4.69919405e-05
7.27603136e-05 4.73676749e-05
6.55803344e-04 4.52153915e-04
1.39199850e-04 9.14523400e-05
5.67747875e-04 3.85642447e-04
3.48393637e-05 2.42008720e-05
1.23163267e-04 8.09883545e-05
8.04616034e-05 5.17698764e-05
9.77433167e-05 6.25896629e-05
3.24482474e-05 2.20702651e-05
8.37014839e-05 5.72049112e-05
4.45552937e-05 3.03625852e-05
3.69979109e-04 2.42822882e-04
6.93026317e-05 4.65932753e-05
6.82336018e-05 4.41926998e-05
7.29512190e-05 4.83585191e-05
5.35436300e-04 3.69609260e-04
2.24948153e-05 1.56583336e-05
3.27987991e-05 2.23673430e-05
6.71791847e-05 4.63618472e-05
2.39702506e-05 1.53853161e-05
1.21974376e-04 8.34059110e-05
1.22244365e-04 8.00200278e-05
1.19061210e-04 8.23953089e-05
5.26543897e-05 3.62342975e-05
3.46272484e-04 2.33825740e-04
2.21751162e-05 1.47569179e-05
3.90843491e-05 2.71500513e-05
1.72369440e-04 1.18745123e-04
2.92527199e-05 2.00451570e-05
2.36921758e-05 1.61401584e-05
1.62882281e-04 1.12627290e-04
2.21548544e-05 1.46819677e-05
5.00539362e-05 3.35242786e-05
5.41868484e-05 3.44349451e-05
2.39187060e-05 1.63359740e-05
7.42985866e-04 4.80920955e-04
2.27912258e-05 1.47394874e-05
5.52699254e-04 3.78863419e-04
6.38441669e-04 4.35515414e-04
1.72511760e-04 1.15474112e-04
4.98732282e-04 3.45398241e-04
5.01655175e-05 3.33712599e-05
1.26496844e-04 8.46786041e-05
1.31368646e-04 8.59075876e-05
2.12001934e-04 1.36444167e-04
2.08889769e-04 1.34015227e-04
2.91291456e-05 2.01510338e-05
6.37038591e-04 4.37064196e-04
1.18213991e-04 8.00100369e-05
3.78557863e-05 2.62503784e-05
2.13991191e-05 1.44872052e-05
1.11941961e-04 7.31858758e-05
2.05850642e-05 1.31984401e-05
5.32484877e-05 3.58621328e-05
7.78004334e-05 5.29700224e-05
2.52857637e-05 1.72483744e-05
1.25271553e-04 8.12776683e-05
8.40095938e-05 5.54159192e-05
3.25287592e-05 2.11824654e-05
3.34292440e-05 2.13260073e-05
4.81926696e-05 3.33755982e-05
2.00602773e-05 1.33989909e-05
7.66304215e-05 5.00540458e-05
9.91635799e-04 6.40756984e-04
2.14207558e-05 1.37572769e-05
7.73625375e-04 4.94731921e-04
8.53990052e-04 5.87363062e-04
9.00881217e-05 6.10704133e-05
2.97302971e-05 1.91171529e-05
3.61339379e-05 2.36534408e-05
3.34287326e-05 2.15613099e-05
1.42441812e-04 9.64311075e-05
7.70453953e-05 5.17038785e-05
2.24136856e-04 1.48110185e-04
5.91244242e-05 4.10124790e-05
2.68589495e-05 1.83509580e-05
2.41371040e-05 1.57206469e-05
6.00418605e-05 4.13774437e-05
6.56965554e-05 4.28446410e-05
2.81073971e-05 1.80726835e-05
2.72875915e-05 1.84004118e-05
3.06713844e-05 2.11179965e-05
1.86739836e-04 1.23220481e-04
5.55201960e-05 3.77418462e-05
1.17315708e-04 7.90963510e-05
2.31287150e-04 1.58097897e-04
2.99477248e-05 1.91885644e-05
6.41879265e-05 4.27143735e-05
2.48192768e-05 1.71330654e-05
6.38951989e-05 4.12183160e-05
3.16808707e-04 2.20452167e-04
1.46986375e-04 1.02086855e-04
1.06726079e-04 6.88656937e-05
8.28840987e-04 5.61327545e-04
7.58253252e-04 5.01729503e-04
7.83061318e-05 5.20622536e-05
5.83625236e-05 3.87457253e-05
2.34168145e-04 1.54332032e-04
2.51486961e-04 1.67479064e-04
3.39279670e-05 2.34460727e-05
2.00310723e-05 1.29546806e-05
2.61763653e-05 1.81199396e-05
2.91673726e-05 1.96115209e-05
4.53143324e-04 3.03987536e-04
5.05254149e-04 3.48870925e-04
5.37861347e-04 3.60935669e-04
5.76878696e-04 3.67717368e-04
6.04973912e-05 3.98706524e-05
9.29292504e-05 5.96996786e-05
2.70273503e-05 1.82348020e-05
6.66424062e-05 4.50981912e-05
2.37056041e-05 1.62328483e-05
1.06727264e-04 6.81703317e-05
1.87887497e-04 1.20356308e-04
1.13957918e-04 7.53204684e-05
4.74399863e-05 3.28675306e-05
