-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 1
slope 0.5754359120657188
intercept 0.0
r2 0.9998904681083615
arctan 0.5221618175902458
n_points 430

x y
2.73771855e-04 1.56681266e-04
5.64199396e-04 3.41440795e-04
1.06293123e-03 6.31755535e-04
2.76450205e-05 1.59013686e-05
1.66872093e-03 9.95204664e-04
2.28051116e-05 1.30709055e-05
1.61895939e-03 9.83554878e-04
3.88734605e-05 2.46522162e-05
2.69356015e-05 1.62969828e-05
1.71154100e-04 9.15993585e-05
7.93305591e-05 4.95554619e-05
7.99973186e-05 4.99202875e-05
5.05688555e-05 2.87785208e-05
3.46383717e-04 1.94391484e-04
6.83429935e-04 3.69954335e-04
6.68080907e-04 3.58193884e-04
4.91055403e-05 2.63668855e-05
6.19363278e-05 3.91389065e-05
6.97414421e-05 3.93104274e-05
2.56889891e-05 1.37361275e-05
2.64976968e-05 1.59785030e-05
8.35485410e-04 4.87815699e-04
8.54888795e-04 4.90463410e-04
4.91912620e-03 2.96681580e-03
1.66853497e-04 1.00833020e-04
7.28493553e-05 4.60202461e-05
1.05239781e-04 5.72094889e-05
8.52059698e-05 5.30947378e-05
1.61356140e-04 8.73324325e-05
2.81628618e-05 1.56145856e-05
3.16794908e-04 1.87880787e-04
2.90136216e-03 1.73281867e-03
3.17297665e-05 2.00247890e-05
3.38960034e-04 1.99218190e-04
2.69055989e-05 1.64026797e-05
1.64602291e-04 9.53698690e-05
4.15029829e-05 2.45066989e-05
4.09079586e-05 2.45745493e-05
4.05960220e-03 2.20589755e-03
4.17103334e-04 2.51373395e-04
4.95937211e-04 2.72235609e-04
4.97011492e-05 3.07130458e-05
3.25150699e-05 2.04464790e-05
8.94669421e-04 4.93238568e-04
1.50062934e-03 9.29443943e-04
7.30978723e-05 4.37292398e-05
9.74512068e-05 5.71856592e-05
3.06197752e-04 1.65394400e-04
2.67574326e-04 1.49389559e-04
8.76860247e-05 4.73710579e-05
4.67579282e-05 2.69069119e-05
2.15450831e-05 1.34989915e-05
2.69894758e-04 1.67834860e-04
2.80003707e-05 1.55339846e-05
4.07002711e-04 2.41174745e-04
4.21141565e-05 2.63940399e-05
2.03788303e-03 1.07880819e-03
2.28795944e-05 1.31902747e-05
9.21386810e-05 5.53902210e-05
3.48710832e-05 2.13044479e-05
2.84373015e-05 1.79426723e-05
8.35364038e-05 5.22417266e-05
5.25193745e-05 3.33130278e-05
5.36845839e-05 3.31954176e-05
2.10882768e-05 1.21230177e-05
3.46809848e-05 1.96773182e-05
7.76396078e-05 4.53877960e-05
1.94082898e-04 1.08516165e-04
1.92172908e-04 1.09116394e-04
1.43039238e-04 8.91176612e-05
7.98854002e-05 4.35692596e-05
2.92429512e-05 1.81660822e-05
3.02462612e-05 1.62400235e-05
3.16065498e-05 1.85940192e-05
2.46466609e-05 1.49205471e-05
2.02460702e-04 1.21162323e-04
3.71292256e-05 2.34202453e-05
1.19389264e-04 6.71013224e-05
1.03683615e-04 5.73730658e-05
2.49214303e-05 1.44237017e-05
4.67731930e-05 2.69346462e-05
4.41726714e-05 2.69070011e-05
3.79106851e-05 2.23140117e-05
1.72292933e-04 1.07961391e-04
1.72170725e-04 1.09096693e-04
2.78648086e-05 1.52750972e-05
2.10408586e-05 1.27877842e-05
2.70903698e-05 1.52112562e-05
2.30012061e-05 1.26834366e-05
7.74114181e-05 4.29999984e-05
1.49230290e-04 8.53840896e-05
2.87457251e-05 1.54107864e-05
4.63931936e-05 2.88284640e-05
1.71228803e-04 1.03100036e-04
2.04893761e-04 1.12878632e-04
