-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 7
2.64402823e-04 2.61056777e-04
4.04731249e-05 4.60504405e-05
1.06892836e-04 1.10277203e-04
8.77104137e-05 9.83632866e-05
4.03860350e-05 4.38101959e-05
7.51175453e-05 7.55870389e-05
1.03399267e-03 1.14589631e-03
3.87456752e-05 3.93156867e-05
4.31532225e-05 4.82917835e-05
2.10364149e-05 2.15568609e-05
2.37687456e-05 2.75017673e-05
6.44201336e-05 6.95260352e-05
1.05760364e-04 1.17184700e-04
7.44311579e-04 8.33694623e-04
7.98984134e-04 8.52241739e-04
7.72525026e-04 8.83692888e-04
1.18772389e-04 1.34087760e-04
1.31324675e-04 1.37242371e-04
5.90393748e-05 6.20386575e-05
1.09549300e-04 1.17068614e-04
2.63421202e-05 2.73213932e-05
1.22768363e-04 1.28166279e-04
8.65652420e-05 9.37337593e-05
3.34863667e-05 3.50525417e-05
3.84876182e-04 4.42157774e-04
3.27209803e-05 3.28584795e-05
9.00616531e-05 8.96343067e-05
3.07343304e-05 3.10610879e-05
3.29662859e-04 3.60490899e-04
3.92280872e-04 4.37597450e-04
5.57866537e-04 5.98141858e-04
4.65380377e-04 5.01059779e-04
2.65480792e-05 3.00267713e-05
4.33806558e-04 4.45623007e-04
3.34593954e-05 3.35623791e-05
2.24038270e-05 2.32033097e-05
2.06308837e-05 2.31224517e-05
1.98586239e-04 2.14804669e-04
1.86542727e-04 2.12103964e-04
5.54944273e-05 5.95567659e-05
2.10863629e-05 2.38555591e-05
2.11952549e-05 2.37840185e-05
1.61142375e-04 1.73834355e-04
1.50262112e-04 1.68422890e-04
4.64809589e-04 4.88769522e-04
2.72651188e-05 3.02351439e-05
5.47836626e-05 6.32488834e-05
1.33036385e-04 1.48336290e-04
8.89856668e-05 8.85897839e-05
3.79865236e-04 3.83909473e-04
2.36386089e-04 2.33339959e-04
5.38816054e-05 5.87924104e-05
2.23099001e-05 2.54273141e-05
2.20470529e-05 2.23181191e-05
2.21834518e-05 2.36915353e-05
1.13626556e-03 1.17552736e-03
3.15867698e-05 3.45074837e-05
9.84022325e-04 1.12970817e-03
8.21355030e-05 8.20401881e-05
3.09006138e-05 3.46167063e-05
2.11350643e-03 2.18687103e-03
5.04104488e-05 5.33244682e-05
2.41959547e-04 2.62830982e-04
9.61614210e-05 9.49735673e-05
3.35068442e-04 3.36402701e-04
3.72613191e-05 3.79024180e-05
2.21668839e-05 2.40187633e-05
1.11715052e-04 1.27850543e-04
2.05541422e-05 2.32514691e-05
6.25531758e-05 7.05042061e-05
3.06155730e-05 3.24509925e-05
7.23484584e-05 8.10381095e-05
2.09106246e-04 2.07497492e-04
1.37422706e-04 1.43581193e-04
2.33125625e-05 2.69724950e-05
2.06639570e-04 2.16002545e-04
1.97664825e-05 2.03410205e-05
2.00605010e-04 2.19702964e-04
2.96449028e-05 2.94681677e-05
1.48131826e-04 1.62597832e-04
2.95931652e-05 3.19549841e-05
9.43126867e-05 1.09123466e-04
1.14270355e-04 1.29923574e-04
2.34244953e-04 2.70424379e-04
1.75504374e-04 1.77321080e-04
4.78909051e-05 5.07080002e-05
3.11948632e-05 3.55277291e-05
5.20849184e-05 5.78831631e-05
5.15054129e-05 5.93477531e-05
7.02768571e-05 7.66863462e-05
5.45779997e-04 5.91505614e-04
2.54234629e-05 2.55702682e-05
4.78015672e-05 4.88344159e-05
1.30912370e-04 1.29977069e-04
4.11132547e-05 4.74856634e-05
